Rank,Date,Game PK,Game Time UTC,Game Status,Venue,Matchup,Home/Away,Player ID,Player,Team,Opponent,Position,Bats,Confirmed Lineup,Lineup Spot,G,PA,AB,H,2B,3B,HR,R,RBI,BB,HBP,SO,AVG,OBP,SLG,OPS,L14 G,L14 PA,L14 AB,L14 H,L14 HR,L14 AVG,L14 HR/PA,L30 G,L30 PA,L30 AB,L30 H,L30 HR,L30 AVG,L30 HR/PA,Statcast BBE,L30 Statcast BBE,Barrel %,Hard Hit %,Pull %,Center %,Oppo %,Fly Ball %,Air Ball %,Pull Air %,Sweet Spot %,HR Launch %,Ideal HR Contact %,Ideal Contact %,HR/Barrel %,Avg Exit Velocity,Avg Launch Angle,xSLG on Contact,Avg Bat Speed,EV50,Max Exit Velocity,Fast Swing Rate %,Squared-Up Rate %,Blast Rate %,Ideal Attack Angle %,Power DNA Score,Power DNA Label,Power DNA Stars,Power Archetype,Swing Plane Grade,Swing Plane Label,Power Profile Score,Power Profile Label,Power Profile Multiplier,Power Profile Data Quality,L30 Barrel %,L30 Pull Air %,L30 EV50,L30 xSLG on Contact,Fast Swing Source,Squared-Up Source,Blast Source,Ideal Attack Angle Source,Barrels per PA,Barrels per PA %,Estimated xHR,xHR Minus Actual HR,HR Regression Label,AI Power Outlook,Raw HR/PA,Bayesian HR/PA,Expected PA,AB Since Last HR,Games Since Last HR,AB/HR,Due Ratio,Due Meter Pct,Due Label,Opposing SP ID,Opposing SP,Opposing SP Throws,Platoon,SP G,SP GS,SP IP,SP ERA,SP WHIP,SP HR,SP HR/9,SP K/9,SP BB/9,SP Statcast BBE,SP Barrel % Allowed,SP Hard Hit % Allowed,SP Fly Ball % Allowed,SP Pull Air % Allowed,SP Sweet Spot % Allowed,SP Avg EV Allowed,SP EV50 Allowed,SP Max EV Allowed,SP xSLG on Contact Allowed,SP Statcast HR Allowed,Pitch Type Matchup Score,Pitch Mix Coverage %,Weighted xSLG vs Pitch Mix,Weighted Barrel % vs Pitch Mix,Primary Pitch Matchup,Effective Batter Side,Handedness Matchup,Handedness Matchup Score,Hitter Split PA,Hitter Split AVG,Hitter Split OBP,Hitter Split SLG,Hitter Split OPS,Hitter Split HR,Hitter Split BB,Hitter Split K,Hitter HR/PA vs Hand,Hitter Barrel % vs Hand,Hitter xSLG vs Hand,Pitcher Split PA Allowed,Pitcher HR/PA Allowed vs Side,Pitcher Barrel % Allowed vs Side,Pitcher xSLG Allowed vs Side,Career BvP PA,Career BvP AB,Career BvP H,Career BvP Results,Career BvP AVG,Career BvP OBP,Career BvP SLG,Career BvP OPS,Career BvP HR,Career BvP BB,Career BvP K,Hitter vs Pitcher Matchup Score,Hitter vs Pitcher Matchup Label,Hitter vs Pitcher Matchup Band,Career BvP Component Score,Recent Pitch Mix Games,Recent Pitch Mix Source,Recent Pitch Mix Total,Recent Pitch 1 Name,Recent Pitch 1 Usage %,Recent Pitch 1 Count,Recent Pitch 2 Name,Recent Pitch 2 Usage %,Recent Pitch 2 Count,Recent Pitch 3 Name,Recent Pitch 3 Usage %,Recent Pitch 3 Count,Recent Pitch 4 Name,Recent Pitch 4 Usage %,Recent Pitch 4 Count,Weather Condition,Temperature F,Wind,Wind MPH,Roof Closed,Park HR Factor,Park Multiplier,Weather Multiplier,Environment Score,Pitch Fit Multiplier,Pitcher Contact Multiplier,Hitter Power Component,Hitter Power Primary Metric,Hitter Power Secondary Metric,Hitter Power Third Metric,Hitter Power Fourth Metric,Handedness Matchup Component,Pitcher Vulnerability Component,Pitch Type Component,Recent Power Component,Environment Component,Lineup Component,HR Target Score,Target Score Probability %,Recent Form Multiplier,Pitcher HR Multiplier,Platoon Multiplier,Legacy OPS/SLG Multiplier,Statcast Power Multiplier,Power Multiplier,Due Multiplier,Baseline HR Probability %,HR Probability %,Model Confidence %,HR Model Score,Grade,Data Quality,Recent Pitch 5 Name,Recent Pitch 5 Usage %,Recent Pitch 5 Count,Recent Pitch 6 Name,Recent Pitch 6 Usage %,Recent Pitch 6 Count,Recent Pitch 7 Name,Recent Pitch 7 Usage %,Recent Pitch 7 Count,Recent Pitch 8 Name,Recent Pitch 8 Usage %,Recent Pitch 8 Count
51,2026-09-17,824141,2026-09-17T23:15:00Z,Scheduled,Daikin Park,Kansas City Royals @ Houston Astros,Away,686555,Isaac Collins,Kansas City Royals,Houston Astros,LF,S,No,,137,495,421,93,24,3,6,47,40,62,6,110,0.221,0.327,0.335,0.662,11,36,26,3,0,0.115,0.0,23,79,63,12,0,0.19,0.0,572,105,3.2,23.4,44.3,27.6,28.1,12.3,23.4,44.0,27.3,3.6,2.0,3.6,17.7,81.4,17.9,0.379,70.1,94.0,110.6,30.5,9.4,9.1,34.5,25.3,Weak,2.0,Pull Power,A,Excellent HR swing plane,25.3,Weak,0.931,Good,1.9,47.1,92.2,0.305,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,18.28,12.28,Strong positive regression,Weak Pull Power profile. 3.2% barrel rate; 81.4 mph average exit velocity; 23.4% air-ball rate; 44.0% pull-air rate; 3.6% HR-launch rate.,0.0121,0.016,4.05,131,44,70.2,1.87,186.7,Above normal drought,,TBD,,Unknown,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,,,,,,,,50.0,0.0,,,Unknown,S,Unknown,50.0,0,,,,,0,0,0,,,,0,,,,0,0,0,0/0,,,,,0,0,0,50.0,Neutral Matchup,Average,50.0,0,,0,,,,,,,,,,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.0,1.0,45.3,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,50.0,50.0,50.0,33.7,50.0,45.0,46.8,4.96,0.758,1.0,1.0,0.965,0.931,0.898,1.035,6.32,4.75,73.3,23.1,F,Probable SP unavailable; Lineup unconfirmed,,,,,,,,,,,,
52,2026-09-17,822924,2026-09-17T17:10:00Z,Scheduled,Tropicana Field,Athletics @ Tampa Bay Rays,Away,669127,Shea Langeliers,Athletics,Tampa Bay Rays,C,R,No,,97,428,388,103,19,0,23,55,55,34,5,98,0.265,0.332,0.492,0.824,4,12,12,4,0,0.333,0.0,4,12,12,4,0,0.333,0.0,534,11,7.4,28.6,45.6,25.0,29.4,14.2,32.3,47.4,35.0,6.9,4.5,6.9,50.0,84.5,20.6,0.69,74.2,97.2,113.2,48.1,15.1,12.2,58.5,46.6,Below Average,3.0,Pull Power,A-,Elevated power plane,46.6,Below Average,0.99,Good,0.0,60.0,95.8,0.694,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,34.6,11.6,Strong positive regression,Below Average Pull Power profile. 7.4% barrel rate; 84.5 mph average exit velocity; 32.3% air-ball rate; 47.4% pull-air rate; 6.9% HR-launch rate.,0.0537,0.049,4.15,19,6,16.9,1.13,112.6,Near normal interval,656876.0,Drew Rasmussen,R,RHB vs RHP,28,28,160.1,2.81,0.92,14,0.79,8.98,1.52,870.0,3.6,21.3,11.5,39.1,28.7,82.0,93.7,111.9,0.481,14.0,59.9,100.0,0.713,8.8,Cutter,R,RHB vs RHP,38.4,297,0.241,0.306,0.441,0.747,14,22,70,0.0471,8.0,0.671,259,0.0154,3.5,0.438,2,2,0,0/2,0.0,0.0,0.0,0.0,0,0,0,47.2,Neutral Matchup,Average,45.0,5,Pitch-level Statcast · last 5 MLB games,475,Cutter,27.789473684210527,132.0,Sinker,26.31578947368421,125.0,4-Seam Fastball,24.63157894736842,117.0,Changeup,16.842105263157894,80.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.02,0.961,55.6,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,38.4,25.4,59.9,45.5,50.0,45.0,46.7,4.95,0.889,0.95,0.985,1.0,0.99,0.99,1.0,18.81,9.66,78.0,30.7,D,Lineup unconfirmed; Limited recent games,Sweeper,2.736842105263158,13.0,Curveball,1.6842105263157894,8.0,,,,,,
53,2026-09-17,824548,2026-09-17T23:40:00Z,Scheduled,Rate Field,Detroit Tigers @ Chicago White Sox,Away,679529,Spencer Torkelson,Detroit Tigers,Chicago White Sox,1B,R,No,,149,575,499,113,26,0,24,63,72,64,7,180,0.226,0.321,0.423,0.744,12,43,37,11,3,0.297,0.0698,24,83,70,16,4,0.229,0.0482,663,81,5.9,27.2,51.3,24.6,24.0,18.3,30.4,53.9,30.3,7.9,5.4,7.9,79.9,84.3,21.9,0.593,71.4,95.5,108.8,24.7,12.4,7.3,50.7,39.3,Below Average,2.5,Pull Power,A-,Elevated power plane,39.3,Below Average,0.97,Good,3.7,57.7,95.4,0.544,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,38.31,14.31,Strong positive regression,Below Average Pull Power profile. 5.9% barrel rate; 84.3 mph average exit velocity; 30.4% air-ball rate; 53.9% pull-air rate; 7.9% HR-launch rate.,0.0417,0.0401,4.05,2,1,20.8,0.1,9.6,Very recent HR,607200.0,Erick Fedde,R,RHB vs RHP,31,14,133.2,3.97,1.34,23,1.55,6.13,3.23,752.0,5.5,27.0,17.4,45.3,32.4,83.3,95.9,117.4,0.537,23.0,35.7,99.6,0.559,4.4,Sweeper,R,RHB vs RHP,53.8,401,0.217,0.308,0.443,0.75,21,40,130,0.0524,8.1,0.664,263,0.0608,6.3,0.528,3,3,0,0/3,0.0,0.0,0.0,0.0,0,0,2,45.2,Neutral Matchup,Average,42.5,5,Pitch-level Statcast · last 5 MLB games,386,Sweeper,41.968911917098445,162.0,Sinker,29.27461139896373,113.0,Cutter,18.134715025906736,70.0,Changeup,9.844559585492227,38.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.971,0.98,55.5,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,53.8,39.5,35.7,48.6,50.0,45.0,46.6,4.93,1.2,1.072,0.985,1.0,0.97,0.97,0.98,15.26,10.51,83.6,29.9,F,Lineup unconfirmed,4-Seam Fastball,0.7772020725388601,3.0,,,,,,,,,
54,2026-09-17,824548,2026-09-17T23:40:00Z,Scheduled,Rate Field,Detroit Tigers @ Chicago White Sox,Home,691019,Kyle Teel,Chicago White Sox,Detroit Tigers,C,L,No,,31,108,92,18,3,0,4,14,20,15,1,41,0.196,0.315,0.359,0.674,12,38,29,6,2,0.207,0.0526,12,38,29,6,2,0.207,0.0526,118,32,9.3,24.2,52.4,23.1,24.5,12.1,22.5,58.3,30.2,7.1,4.4,7.1,46.4,81.0,15.7,0.721,70.9,94.9,112.4,26.8,11.0,5.4,31.4,41.1,Below Average,2.5,Pull Power,A,Excellent HR swing plane,41.1,Below Average,0.975,Good,12.5,83.3,95.5,0.784,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,8.8,4.8,Strong positive regression,Below Average Pull Power profile. 9.3% barrel rate; 81.0 mph average exit velocity; 22.5% air-ball rate; 58.3% pull-air rate; 7.1% HR-launch rate.,0.037,0.0344,3.99,17,8,23.0,0.74,73.9,Recently homered,664285.0,Framber Valdez,L,LHB vs LHP,29,29,163.2,4.01,1.36,15,0.82,6.65,3.3,897.0,3.9,29.5,10.8,44.5,26.8,84.4,97.2,115.5,0.482,15.0,35.1,99.9,0.574,3.4,Sinker,L,LHB vs LHP,32.2,24,0.227,0.292,0.273,0.564,0,2,9,0.0,3.3,0.524,168,0.0179,2.6,0.445,0,0,0,0/0,,,,,0,0,0,36.8,Slight Pitcher Advantage,Below average,50.0,5,Pitch-level Statcast · last 5 MLB games,464,Sinker,41.16379310344828,191.0,Curveball,29.310344827586206,136.0,Changeup,17.67241379310345,82.0,4-Seam Fastball,8.620689655172415,40.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.97,0.964,55.9,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,32.2,33.0,35.1,68.3,50.0,45.0,46.5,4.92,1.212,0.955,0.985,1.0,0.975,0.975,1.0,13.03,8.79,62.8,23.2,F,Lineup unconfirmed,Slider,2.8017241379310347,13.0,Cutter,0.43103448275862066,2.0,,,,,,
55,2026-09-17,824548,2026-09-17T23:40:00Z,Scheduled,Rate Field,Detroit Tigers @ Chicago White Sox,Home,678246,Miguel Vargas,Chicago White Sox,Detroit Tigers,3B,R,No,,150,662,558,139,30,1,31,98,84,90,7,119,0.249,0.357,0.473,0.83,12,53,48,11,2,0.229,0.0377,27,120,98,29,3,0.296,0.025,858,150,6.0,24.0,53.7,24.4,21.7,16.7,29.7,58.0,31.3,7.4,5.7,7.4,50.5,83.2,25.4,0.614,71.7,94.9,112.4,36.7,12.3,11.3,60.0,42.5,Below Average,2.5,Pull Power,A-,Elevated power plane,42.5,Below Average,0.979,Good,4.0,61.9,93.0,0.565,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,49.51,18.51,Strong positive regression,Below Average Pull Power profile. 6.0% barrel rate; 83.2 mph average exit velocity; 29.7% air-ball rate; 58.0% pull-air rate; 7.4% HR-launch rate.,0.0468,0.0446,4.09,7,2,18.0,0.39,38.9,Recently homered,664285.0,Framber Valdez,L,RHB vs LHP,29,29,163.2,4.01,1.36,15,0.82,6.65,3.3,897.0,3.9,29.5,10.8,44.5,26.8,84.4,97.2,115.5,0.482,15.0,44.9,99.9,0.614,6.3,Sinker,R,RHB vs LHP,48.7,191,0.276,0.395,0.564,0.959,12,32,32,0.0628,8.2,0.746,545,0.022,4.3,0.492,14,11,4,4/11,0.364,0.5,0.636,1.136,0,3,1,50.9,Neutral Matchup,Average,66.4,5,Pitch-level Statcast · last 5 MLB games,464,Sinker,41.16379310344828,191.0,Curveball,29.310344827586206,136.0,Changeup,17.67241379310345,82.0,4-Seam Fastball,8.620689655172415,40.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.99,0.964,56.5,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,48.7,33.0,44.9,44.4,50.0,45.0,46.5,4.92,0.887,0.955,1.025,1.0,0.979,0.979,1.0,17.01,9.0,85.0,29.0,F,Lineup unconfirmed,Slider,2.8017241379310347,13.0,Cutter,0.43103448275862066,2.0,,,,,,
56,2026-09-17,824464,2026-09-17T16:40:00Z,Scheduled,Great American Ball Park,Los Angeles Dodgers @ Cincinnati Reds,Home,701398,Sal Stewart,Cincinnati Reds,Los Angeles Dodgers,1B,R,No,,152,657,583,157,25,0,31,83,108,61,4,143,0.269,0.338,0.472,0.81,12,50,45,14,0,0.311,0.0,26,113,103,33,5,0.32,0.0442,808,151,7.0,25.0,31.3,30.0,37.0,14.9,27.4,32.8,34.1,7.8,4.2,7.8,52.2,84.8,19.2,0.633,70.1,95.8,110.9,23.7,14.2,5.7,53.7,33.9,Weak,2.5,Contact-First Profile,A,Excellent HR swing plane,33.9,Weak,0.955,Good,6.6,32.5,96.2,0.64,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,48.55,17.55,Strong positive regression,Weak Contact-First Profile profile. 7.0% barrel rate; 84.8 mph average exit velocity; 27.4% air-ball rate; 32.8% pull-air rate; 7.8% HR-launch rate.,0.0472,0.0448,4.09,57,15,18.8,3.03,303.1,Very long drought,680736.0,Justin Wrobleski,L,RHB vs LHP,24,21,133.1,3.78,1.16,21,1.42,7.49,2.09,760.0,6.1,27.6,17.1,35.0,32.2,84.1,96.0,111.5,0.574,21.0,53.4,99.7,0.677,7.3,4-Seam Fastball,R,RHB vs LHP,47.6,170,0.274,0.371,0.473,0.843,8,22,40,0.0471,7.8,0.667,405,0.0346,5.8,0.567,0,0,0,0/0,,,,,0,0,0,50.1,Neutral Matchup,Average,50.0,5,Pitch-level Statcast · last 5 MLB games,317,4-Seam Fastball,53.943217665615144,171.0,Slider,25.55205047318612,81.0,Sweeper,6.624605678233438,21.0,Sinker,5.993690851735016,19.0,Unknown,,Unknown,,No,112.0,1.12,1.0,71.6,1.007,0.986,47.0,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,47.6,36.3,53.4,38.5,71.6,45.0,46.5,4.91,0.855,1.051,1.025,1.0,0.955,0.955,1.06,17.11,10.66,85.0,39.3,D+,Lineup unconfirmed,Curveball,2.8391167192429023,9.0,Cutter,2.5236593059936907,8.0,Changeup,2.5236593059936907,8.0,,,
57,2026-09-17,823334,2026-09-17T16:35:00Z,Scheduled,PNC Park,Milwaukee Brewers @ Pittsburgh Pirates,Away,641343,Jake Bauers,Milwaukee Brewers,Pittsburgh Pirates,1B,L,No,,136,545,449,121,20,2,26,88,83,90,4,142,0.269,0.394,0.497,0.891,10,38,28,8,3,0.286,0.0789,23,93,68,15,4,0.221,0.043,599,88,6.9,28.5,47.8,21.3,29.1,14.2,26.6,45.5,35.6,6.7,3.4,6.7,69.5,83.2,18.2,0.741,73.5,96.3,113.2,59.0,13.4,14.6,43.0,44.7,Below Average,3.0,Pull Power,A,Excellent HR swing plane,44.7,Below Average,0.985,Good,4.5,50.0,93.3,0.813,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,35.55,9.55,Strong positive regression,Below Average Pull Power profile. 6.9% barrel rate; 83.2 mph average exit velocity; 26.6% air-ball rate; 45.5% pull-air rate; 6.7% HR-launch rate.,0.0477,0.0449,4.23,7,2,17.3,0.41,40.5,Recently homered,696062.0,Wilber Dotel,R,LHB vs RHP,19,1,35.1,4.84,1.36,2,0.51,9.17,3.57,197.0,1.5,25.9,13.7,33.3,28.4,83.9,94.7,107.1,0.486,2.0,64.3,99.2,0.74,9.7,4-Seam Fastball,L,LHB vs RHP,41.0,390,0.269,0.397,0.478,0.876,18,66,106,0.0462,7.8,0.73,83,0.0,0.9,0.435,0,0,0,0/0,,,,,0,0,0,51.0,Neutral Matchup,Average,50.0,5,Pitch-level Statcast · last 5 MLB games,144,4-Seam Fastball,52.083333333333336,75.0,Cutter,22.22222222222222,32.0,Slider,20.13888888888889,29.0,Changeup,5.555555555555555,8.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.029,0.94,54.8,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,41.0,22.9,64.3,44.3,50.0,45.0,46.4,4.9,1.16,0.953,1.025,1.0,0.985,0.985,1.0,17.65,11.22,84.4,33.4,D,Lineup unconfirmed,,,,,,,,,,,,
58,2026-09-17,823978,2026-09-18T01:38:00Z,Scheduled,Angel Stadium,Minnesota Twins @ Los Angeles Angels,Home,687263,Zach Neto,Los Angeles Angels,Minnesota Twins,SS,R,No,,147,656,584,141,29,5,26,96,74,58,13,200,0.241,0.323,0.442,0.765,12,53,46,14,3,0.304,0.0566,25,112,101,33,6,0.327,0.0536,830,152,6.1,24.9,50.6,25.8,23.4,15.5,27.7,55.7,31.5,7.4,5.3,7.4,55.8,83.4,16.5,0.658,69.4,95.1,109.6,18.8,13.0,3.6,40.4,36.9,Below Average,2.5,Pull Power,A,Excellent HR swing plane,36.9,Below Average,0.963,Good,5.9,61.4,95.5,0.724,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,48.21,22.21,Strong positive regression,Below Average Pull Power profile. 6.1% barrel rate; 83.4 mph average exit velocity; 27.7% air-ball rate; 55.7% pull-air rate; 7.4% HR-launch rate.,0.0396,0.0385,3.99,9,3,22.5,0.4,40.1,Recently homered,671737.0,Taj Bradley,R,RHB vs RHP,29,29,165.1,3.81,1.25,23,1.25,10.34,3.92,900.0,4.7,24.9,14.4,40.7,34.0,84.0,95.2,112.7,0.55,23.0,50.7,100.0,0.651,7.3,4-Seam Fastball,R,RHB vs RHP,34.8,471,0.222,0.306,0.411,0.716,18,40,153,0.0382,6.3,0.606,282,0.0213,1.8,0.509,2,2,0,0/2,0.0,0.0,0.0,0.0,0,0,0,42.4,Slight Pitcher Advantage,Below average,45.0,5,Pitch-level Statcast · last 5 MLB games,465,4-Seam Fastball,47.74193548387097,222.0,Cutter,25.591397849462364,119.0,Split-Finger,19.56989247311828,91.0,Curveball,7.096774193548387,33.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.001,0.972,51.5,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,34.8,33.0,50.7,53.7,50.0,45.0,46.3,4.89,1.175,1.024,0.985,1.0,0.963,0.963,1.0,14.48,9.88,85.0,29.4,F,Lineup unconfirmed,,,,,,,,,,,,
59,2026-09-17,824305,2026-09-17T19:10:00Z,Scheduled,Coors Field,San Diego Padres @ Colorado Rockies,Home,666160,Mickey Moniak,Colorado Rockies,San Diego Padres,LF,L,No,,109,412,381,92,17,5,22,48,64,21,3,113,0.241,0.282,0.486,0.768,9,32,31,4,1,0.129,0.0312,22,85,82,14,3,0.171,0.0353,558,117,5.4,25.8,61.9,17.3,20.8,17.1,27.6,61.1,27.9,5.8,3.6,5.8,66.0,82.9,19.0,0.534,72.8,95.6,109.5,40.6,12.3,11.3,46.6,38.2,Below Average,2.5,Pull Power,A,Excellent HR swing plane,38.2,Below Average,0.967,Good,3.4,64.5,95.3,0.489,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,29.3,7.3,Strong positive regression,Below Average Pull Power profile. 5.4% barrel rate; 82.9 mph average exit velocity; 27.6% air-ball rate; 61.1% pull-air rate; 5.8% HR-launch rate.,0.0534,0.0486,3.93,22,6,17.3,1.27,127.0,Near normal interval,650633.0,Michael King,R,LHB vs RHP,30,30,175.0,3.03,1.15,20,1.03,7.61,3.39,890.0,5.3,21.0,14.5,39.6,29.6,81.1,93.3,114.6,0.532,20.0,38.4,100.0,0.538,6.8,Sinker,L,LHB vs RHP,45.3,323,0.255,0.297,0.52,0.817,19,19,83,0.0588,6.8,0.596,447,0.0291,5.5,0.544,1,0,0,0/0,0.0,1.0,0.0,1.0,0,1,0,43.9,Neutral Matchup,Average,50.4,5,Pitch-level Statcast · last 5 MLB games,486,Sinker,27.57201646090535,134.0,Changeup,23.25102880658436,113.0,4-Seam Fastball,22.839506172839506,111.0,Sweeper,15.432098765432098,75.0,Unknown,,Unknown,,No,118.0,1.18,1.0,82.4,0.977,0.978,52.1,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,45.3,32.0,38.4,47.7,82.4,45.0,46.3,4.89,0.872,0.989,1.025,1.0,0.967,0.967,1.0,17.77,10.41,83.8,32.5,D,Lineup unconfirmed,Slider,10.905349794238683,53.0,,,,,,,,,
60,2026-09-17,824305,2026-09-17T19:10:00Z,Scheduled,Coors Field,San Diego Padres @ Colorado Rockies,Away,592518,Manny Machado,San Diego Padres,Colorado Rockies,3B,R,No,,148,635,551,122,22,0,28,79,83,74,1,133,0.221,0.311,0.414,0.725,12,53,45,11,4,0.244,0.0755,24,107,90,22,4,0.244,0.0374,815,135,5.3,25.9,40.4,28.1,31.2,15.0,27.8,38.9,27.6,7.3,3.8,7.3,61.4,83.2,23.2,0.554,72.6,95.2,111.9,42.9,12.4,11.7,54.9,35.7,Below Average,2.5,Contact-First Profile,A-,Elevated power plane,35.7,Below Average,0.96,Good,5.2,39.5,94.2,0.534,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,39.9,11.9,Strong positive regression,Below Average Contact-First Profile profile. 5.3% barrel rate; 83.2 mph average exit velocity; 27.8% air-ball rate; 38.9% pull-air rate; 7.3% HR-launch rate.,0.0441,0.0422,4.05,8,2,19.7,0.41,40.7,Recently homered,685299.0,Tanner Gordon,R,RHB vs RHP,22,10,97.1,5.55,1.48,18,1.66,7.49,1.66,593.0,5.9,27.0,19.4,41.0,32.9,84.2,96.0,113.3,0.582,18.0,43.4,99.5,0.598,6.3,4-Seam Fastball,R,RHB vs RHP,40.6,474,0.217,0.313,0.417,0.73,23,58,101,0.0485,5.3,0.574,180,0.0278,5.6,0.561,2,1,0,0/1,0.0,0.5,0.0,0.5,0,1,0,42.6,Slight Pitcher Advantage,Below average,45.5,5,Pitch-level Statcast · last 5 MLB games,399,4-Seam Fastball,45.363408521303256,181.0,Changeup,24.06015037593985,96.0,Slider,17.54385964912281,70.0,Curveball,13.032581453634085,52.0,Unknown,,Unknown,,No,118.0,1.18,1.0,82.4,0.987,0.984,45.4,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,40.6,40.0,43.4,37.7,82.4,45.0,45.9,4.84,1.153,1.09,0.985,1.0,0.96,0.96,1.0,16.01,12.25,85.0,32.6,D,Lineup unconfirmed,,,,,,,,,,,,
61,2026-09-17,822845,2026-09-18T00:05:00Z,Scheduled,Globe Life Field,Boston Red Sox @ Texas Rangers,Away,702332,Caleb Durbin,Boston Red Sox,Texas Rangers,3B,R,No,,144,550,477,119,23,1,13,72,64,48,14,76,0.249,0.333,0.384,0.717,10,39,29,7,1,0.241,0.0256,25,97,77,16,1,0.208,0.0103,719,103,2.3,16.2,37.6,35.3,26.2,12.4,24.9,46.4,28.2,4.0,2.6,4.0,64.4,78.6,15.5,0.364,65.9,90.8,109.1,4.6,7.5,1.4,58.0,20.2,Weak,2.0,Pull Power,A,Excellent HR swing plane,20.2,Weak,0.917,Good,1.9,42.9,90.4,0.333,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,20.0,7.0,Strong positive regression,Weak Pull Power profile. 2.3% barrel rate; 78.6 mph average exit velocity; 24.9% air-ball rate; 46.4% pull-air rate; 4.0% HR-launch rate.,0.0236,0.0251,4.05,5,2,36.7,0.14,13.6,Very recent HR,,TBD,,Unknown,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,,,,,,,,50.0,0.0,,,Unknown,R,Unknown,50.0,0,,,,,0,0,0,,,,0,,,,0,0,0,0/0,,,,,0,0,0,50.0,Neutral Matchup,Average,50.0,0,,0,,,,,,,,,,,,,Unknown,,Unknown,,No,104.0,1.04,1.0,57.2,1.0,1.0,43.0,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,50.0,50.0,50.0,26.2,57.2,45.0,45.9,4.84,0.905,1.0,1.0,1.0,0.917,0.917,0.98,9.8,6.41,74.8,21.7,F,Probable SP unavailable; Lineup unconfirmed,,,,,,,,,,,,
