Rank,Date,Game PK,Game Time UTC,Game Status,Venue,Matchup,Home/Away,Player ID,Player,Team,Opponent,Position,Bats,Confirmed Lineup,Lineup Spot,G,PA,AB,H,2B,3B,HR,R,RBI,BB,HBP,SO,AVG,OBP,SLG,OPS,L14 G,L14 PA,L14 AB,L14 H,L14 HR,L14 AVG,L14 HR/PA,L30 G,L30 PA,L30 AB,L30 H,L30 HR,L30 AVG,L30 HR/PA,Statcast BBE,L30 Statcast BBE,Barrel %,Hard Hit %,Pull %,Center %,Oppo %,Fly Ball %,Air Ball %,Pull Air %,Sweet Spot %,HR Launch %,Ideal HR Contact %,Ideal Contact %,HR/Barrel %,Avg Exit Velocity,Avg Launch Angle,xSLG on Contact,Avg Bat Speed,EV50,Max Exit Velocity,Fast Swing Rate %,Squared-Up Rate %,Blast Rate %,Ideal Attack Angle %,Power DNA Score,Power DNA Label,Power DNA Stars,Power Archetype,Swing Plane Grade,Swing Plane Label,Power Profile Score,Power Profile Label,Power Profile Multiplier,Power Profile Data Quality,L30 Barrel %,L30 Pull Air %,L30 EV50,L30 xSLG on Contact,Fast Swing Source,Squared-Up Source,Blast Source,Ideal Attack Angle Source,Barrels per PA,Barrels per PA %,Estimated xHR,xHR Minus Actual HR,HR Regression Label,AI Power Outlook,Raw HR/PA,Bayesian HR/PA,Expected PA,AB Since Last HR,Games Since Last HR,AB/HR,Due Ratio,Due Meter Pct,Due Label,Opposing SP ID,Opposing SP,Opposing SP Throws,Platoon,SP G,SP GS,SP IP,SP ERA,SP WHIP,SP HR,SP HR/9,SP K/9,SP BB/9,SP Statcast BBE,SP Barrel % Allowed,SP Hard Hit % Allowed,SP Fly Ball % Allowed,SP Pull Air % Allowed,SP Sweet Spot % Allowed,SP Avg EV Allowed,SP EV50 Allowed,SP Max EV Allowed,SP xSLG on Contact Allowed,SP Statcast HR Allowed,Pitch Type Matchup Score,Pitch Mix Coverage %,Weighted xSLG vs Pitch Mix,Weighted Barrel % vs Pitch Mix,Primary Pitch Matchup,Effective Batter Side,Handedness Matchup,Handedness Matchup Score,Hitter Split PA,Hitter Split AVG,Hitter Split OBP,Hitter Split SLG,Hitter Split OPS,Hitter Split HR,Hitter Split BB,Hitter Split K,Hitter HR/PA vs Hand,Hitter Barrel % vs Hand,Hitter xSLG vs Hand,Pitcher Split PA Allowed,Pitcher HR/PA Allowed vs Side,Pitcher Barrel % Allowed vs Side,Pitcher xSLG Allowed vs Side,Career BvP PA,Career BvP AB,Career BvP H,Career BvP Results,Career BvP AVG,Career BvP OBP,Career BvP SLG,Career BvP OPS,Career BvP HR,Career BvP BB,Career BvP K,Hitter vs Pitcher Matchup Score,Hitter vs Pitcher Matchup Label,Hitter vs Pitcher Matchup Band,Career BvP Component Score,Recent Pitch Mix Games,Recent Pitch Mix Source,Recent Pitch Mix Total,Recent Pitch 1 Name,Recent Pitch 1 Usage %,Recent Pitch 1 Count,Recent Pitch 2 Name,Recent Pitch 2 Usage %,Recent Pitch 2 Count,Recent Pitch 3 Name,Recent Pitch 3 Usage %,Recent Pitch 3 Count,Recent Pitch 4 Name,Recent Pitch 4 Usage %,Recent Pitch 4 Count,Recent Pitch 5 Name,Recent Pitch 5 Usage %,Recent Pitch 5 Count,Weather Condition,Temperature F,Wind,Wind MPH,Roof Closed,Park HR Factor,Park Multiplier,Weather Multiplier,Environment Score,Pitch Fit Multiplier,Pitcher Contact Multiplier,Hitter Power Component,Hitter Power Primary Metric,Hitter Power Secondary Metric,Hitter Power Third Metric,Hitter Power Fourth Metric,Handedness Matchup Component,Pitcher Vulnerability Component,Pitch Type Component,Recent Power Component,Environment Component,Lineup Component,HR Target Score,Target Score Probability %,Recent Form Multiplier,Pitcher HR Multiplier,Platoon Multiplier,Legacy OPS/SLG Multiplier,Statcast Power Multiplier,Power Multiplier,Due Multiplier,Baseline HR Probability %,HR Probability %,Model Confidence %,HR Model Score,Grade,Data Quality,Recent Pitch 6 Name,Recent Pitch 6 Usage %,Recent Pitch 6 Count,Recent Pitch 7 Name,Recent Pitch 7 Usage %,Recent Pitch 7 Count
11,2026-09-04,824311,2026-09-05T00:40:00Z,Scheduled,Coors Field,St. Louis Cardinals @ Colorado Rockies,Away,669357,Nolan Gorman,St. Louis Cardinals,Colorado Rockies,3B,L,No,,70,253,224,41,5,0,8,21,27,26,0,84,0.183,0.265,0.313,0.578,8,24,23,2,1,0.087,0.0417,8,24,23,2,1,0.087,0.0417,294,25,9.4,27.5,66.6,9.2,24.2,23.1,31.8,66.8,32.4,9.2,2.9,9.2,36.8,85.2,24.3,0.589,72.2,96.2,111.3,32.6,15.1,8.5,41.8,43.7,Below Average,2.5,Pull Power,A-,Elevated power plane,43.7,Below Average,0.982,Good,16.0,88.9,97.7,0.646,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,25.13,17.13,Strong positive regression,Below Average Pull Power profile. 9.4% barrel rate; 85.2 mph average exit velocity; 31.8% air-ball rate; 66.8% pull-air rate; 9.2% HR-launch rate.,0.0316,0.0317,3.87,16,6,28.0,0.57,57.1,Recently homered,663372.0,Ryan Feltner,R,LHB vs RHP,21,20,101.2,5.84,1.55,19,1.68,6.73,3.98,583.0,6.9,24.7,16.5,50.9,27.4,82.8,95.0,111.1,0.592,19.0,36.8,99.9,0.524,6.7,4-Seam Fastball,L,LHB vs RHP,42.1,213,0.186,0.272,0.319,0.591,7,23,73,0.0329,6.7,0.568,243,0.037,7.4,0.591,3,3,1,1/3,0.333,0.333,0.667,1.0,0,0,0,42.1,Slight Pitcher Advantage,Below average,51.3,5,Pitch-level Statcast · last 5 MLB games,441,4-Seam Fastball,30.158730158730158,133.0,Changeup,23.356009070294785,103.0,Slider,17.687074829931973,78.0,Sinker,15.873015873015873,70.0,Curveball,7.936507936507937,35.0,Unknown,,Unknown,,No,118.0,1.18,1.0,82.4,0.974,0.994,57.6,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,42.1,48.9,36.8,80.5,82.4,45.0,55.3,6.89,1.069,1.093,1.025,0.94,0.982,0.923,1.0,11.74,10.37,72.0,26.7,F,Lineup unconfirmed,Sweeper,4.988662131519274,22.0,,,
12,2026-09-04,824146,2026-09-05T00:10:00Z,Scheduled,Daikin Park,Arizona Diamondbacks @ Houston Astros,Home,701358,Cam Smith,Houston Astros,Arizona Diamondbacks,RF,R,No,,137,493,443,94,16,5,17,57,50,37,6,122,0.212,0.278,0.386,0.664,11,33,31,4,0,0.129,0.0,23,74,69,13,4,0.188,0.0541,652,109,7.7,28.2,39.0,33.9,26.5,12.5,23.1,48.9,28.8,7.3,3.7,7.3,38.6,82.9,18.2,0.578,75.9,96.5,116.1,70.3,12.5,17.0,44.7,45.3,Below Average,3.0,Pull Power,A,Excellent HR swing plane,45.3,Below Average,0.987,Good,9.2,62.5,95.9,0.561,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,42.49,25.49,Strong positive regression,Below Average Pull Power profile. 7.7% barrel rate; 82.9 mph average exit velocity; 23.1% air-ball rate; 48.9% pull-air rate; 7.3% HR-launch rate.,0.0345,0.034,3.93,40,14,26.1,1.53,153.5,Above normal drought,518876.0,Merrill Kelly,R,RHB vs RHP,25,25,141.2,5.08,1.48,26,1.65,6.04,4.07,814.0,7.9,28.7,15.0,47.5,31.2,83.8,96.8,114.6,0.65,26.0,51.1,99.6,0.641,8.0,Changeup,R,RHB vs RHP,41.5,364,0.216,0.278,0.374,0.652,11,26,92,0.0302,6.5,0.604,241,0.0332,6.9,0.602,3,3,0,0/3,0.0,0.0,0.0,0.0,0,0,2,45.1,Neutral Matchup,Average,42.5,5,Pitch-level Statcast · last 5 MLB games,436,4-Seam Fastball,31.422018348623855,137.0,Changeup,30.504587155963304,133.0,Curveball,11.238532110091743,49.0,Cutter,8.944954128440367,39.0,Slider,8.944954128440367,39.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.002,1.004,57.0,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,41.5,55.2,51.1,61.7,50.0,45.0,55.1,6.83,0.963,1.088,0.985,1.0,0.987,0.987,1.035,12.71,9.8,82.9,31.1,D,Lineup unconfirmed,Sinker,8.486238532110091,37.0,Pitch Out,0.45871559633027525,2.0
13,2026-09-04,823418,2026-09-04T22:40:00Z,Scheduled,Citizens Bank Park,Atlanta Braves @ Philadelphia Phillies,Home,656941,Kyle Schwarber,Philadelphia Phillies,Atlanta Braves,DH,L,No,,134,601,501,120,17,1,40,81,83,87,6,198,0.24,0.355,0.517,0.872,11,51,43,9,3,0.209,0.0588,25,118,99,23,7,0.232,0.0593,672,131,10.4,30.9,63.9,19.5,16.5,15.2,27.4,60.5,30.2,9.9,6.8,9.9,55.2,86.0,19.4,0.775,74.4,98.0,113.4,67.8,15.4,16.2,64.2,56.8,Average,3.5,Pull Power,A,Excellent HR swing plane,56.8,Average,1.019,Good,10.7,63.9,97.0,0.711,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,62.02,22.02,Strong positive regression,Average Pull Power profile. 10.4% barrel rate; 86.0 mph average exit velocity; 27.4% air-ball rate; 60.5% pull-air rate; 9.9% HR-launch rate.,0.0666,0.0608,4.09,23,6,12.5,1.84,183.6,Above normal drought,519242.0,Chris Sale,L,LHB vs LHP,24,24,144.0,2.06,1.0,8,0.5,11.06,1.75,744.0,3.1,19.5,11.6,36.0,32.3,81.8,93.2,113.2,0.487,8.0,76.6,100.0,0.85,10.3,4-Seam Fastball,L,LHB vs LHP,42.6,217,0.269,0.382,0.516,0.899,12,30,62,0.0553,7.7,0.77,144,0.0069,3.6,0.467,3,3,0,0/3,0.0,0.0,0.0,0.0,0,0,2,54.5,Neutral Matchup,Average,42.5,5,Pitch-level Statcast · last 5 MLB games,508,4-Seam Fastball,42.51968503937008,216.0,Slider,39.960629921259844,203.0,Sinker,9.05511811023622,46.0,Changeup,8.464566929133857,43.0,,,,Unknown,,Unknown,,No,108.0,1.08,1.0,64.4,1.053,0.956,62.2,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,42.6,22.9,76.6,67.3,64.4,45.0,54.3,6.57,0.988,0.904,0.985,1.0,1.019,1.019,1.035,22.63,13.89,85.0,42.4,C-,Lineup unconfirmed,,,,,,
14,2026-09-04,824311,2026-09-05T00:40:00Z,Scheduled,Coors Field,St. Louis Cardinals @ Colorado Rockies,Away,676475,Alec Burleson,St. Louis Cardinals,Colorado Rockies,1B,L,No,,140,590,532,150,33,1,21,78,101,48,6,100,0.282,0.346,0.466,0.812,11,44,41,8,0,0.195,0.0,26,108,97,25,3,0.258,0.0278,829,166,5.7,30.4,55.1,19.8,24.9,13.0,23.4,46.6,30.0,6.9,3.6,6.9,41.4,86.2,17.6,0.615,71.9,97.6,113.4,37.5,12.5,12.2,48.9,41.9,Below Average,2.5,Pull Power,A,Excellent HR swing plane,41.9,Below Average,0.977,Good,3.6,46.9,97.0,0.568,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,46.37,25.37,Strong positive regression,Below Average Pull Power profile. 5.7% barrel rate; 86.2 mph average exit velocity; 23.4% air-ball rate; 46.6% pull-air rate; 6.9% HR-launch rate.,0.0356,0.035,4.15,64,17,25.3,2.53,252.6,Very long drought,663372.0,Ryan Feltner,R,LHB vs RHP,21,20,101.2,5.84,1.55,19,1.68,6.73,3.98,583.0,6.9,24.7,16.5,50.9,27.4,82.8,95.0,111.1,0.592,19.0,49.4,99.9,0.653,6.6,4-Seam Fastball,L,LHB vs RHP,50.1,404,0.316,0.391,0.547,0.939,18,39,67,0.0446,7.6,0.688,243,0.037,7.4,0.591,6,6,1,1/6,0.167,0.167,0.167,0.334,0,0,1,46.8,Neutral Matchup,Average,35.0,5,Pitch-level Statcast · last 5 MLB games,441,4-Seam Fastball,30.158730158730158,133.0,Changeup,23.356009070294785,103.0,Slider,17.687074829931973,78.0,Sinker,15.873015873015873,70.0,Curveball,7.936507936507937,35.0,Unknown,,Unknown,,No,118.0,1.18,1.0,82.4,0.999,0.994,55.8,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,50.1,48.9,49.4,46.8,82.4,45.0,54.0,6.51,0.82,1.093,1.025,1.0,0.977,0.977,1.06,13.74,10.43,85.0,39.0,D+,Lineup unconfirmed,Sweeper,4.988662131519274,22.0,,,
15,2026-09-04,824311,2026-09-05T00:40:00Z,Scheduled,Coors Field,St. Louis Cardinals @ Colorado Rockies,Away,691023,Jordan Walker,St. Louis Cardinals,Colorado Rockies,RF,R,No,,137,586,536,155,32,0,28,89,99,43,4,146,0.289,0.345,0.506,0.851,11,46,45,13,1,0.289,0.0217,26,111,104,32,6,0.308,0.0541,688,134,8.3,31.1,39.2,30.4,30.5,15.0,28.1,36.9,28.7,7.9,4.4,7.9,50.6,85.2,13.9,0.661,77.4,98.2,115.9,77.4,13.5,17.5,43.9,46.0,Below Average,3.0,Contact-First Profile,A,Excellent HR swing plane,46.0,Below Average,0.989,Good,9.0,33.3,97.5,0.655,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,48.08,20.08,Strong positive regression,Below Average Contact-First Profile profile. 8.3% barrel rate; 85.2 mph average exit velocity; 28.1% air-ball rate; 36.9% pull-air rate; 7.9% HR-launch rate.,0.0478,0.0451,4.15,9,2,19.1,0.47,47.0,Recently homered,663372.0,Ryan Feltner,R,RHB vs RHP,21,20,101.2,5.84,1.55,19,1.68,6.73,3.98,583.0,6.9,24.7,16.5,50.9,27.4,82.8,95.0,111.1,0.592,19.0,50.3,99.9,0.651,7.1,4-Seam Fastball,R,RHB vs RHP,49.1,423,0.286,0.331,0.49,0.821,19,24,112,0.0449,7.6,0.625,213,0.0469,6.3,0.593,2,2,0,0/2,0.0,0.0,0.0,0.0,0,0,0,48.7,Neutral Matchup,Average,45.0,5,Pitch-level Statcast · last 5 MLB games,441,4-Seam Fastball,30.158730158730158,133.0,Changeup,23.356009070294785,103.0,Slider,17.687074829931973,78.0,Sinker,15.873015873015873,70.0,Curveball,7.936507936507937,35.0,Unknown,,Unknown,,No,118.0,1.18,1.0,82.4,1.001,0.994,55.0,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,49.1,48.9,50.3,47.0,82.4,45.0,53.9,6.47,0.922,1.093,0.985,1.0,0.989,0.989,1.0,17.43,12.49,85.0,34.9,D,Lineup unconfirmed,Sweeper,4.988662131519274,22.0,,,
16,2026-09-04,824067,2026-09-05T00:10:00Z,Scheduled,Kauffman Stadium,Toronto Blue Jays @ Kansas City Royals,Home,695600,Carter Jensen,Kansas City Royals,Toronto Blue Jays,C,L,No,,131,525,459,106,27,2,22,66,67,58,2,148,0.231,0.316,0.442,0.758,11,48,39,13,5,0.333,0.1042,24,101,82,20,7,0.244,0.0693,626,108,7.1,26.5,51.0,19.4,29.3,21.2,31.0,42.0,29.5,8.0,5.6,8.0,57.9,84.6,22.2,0.618,71.8,96.4,112.5,33.1,12.8,8.1,46.5,39.3,Below Average,2.5,Pull Power,A-,Elevated power plane,39.3,Below Average,0.97,Good,9.3,44.7,97.7,0.711,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,39.26,17.26,Strong positive regression,Below Average Pull Power profile. 7.1% barrel rate; 84.6 mph average exit velocity; 31.0% air-ball rate; 42.0% pull-air rate; 8.0% HR-launch rate.,0.0419,0.0401,3.99,0,0,20.9,0.0,0.0,Very recent HR,592791.0,Jameson Taillon,R,LHB vs RHP,17,17,84.0,5.68,1.37,26,2.79,8.04,3.43,449.0,8.5,24.3,21.6,48.0,33.6,82.8,95.4,112.4,0.681,26.0,42.3,99.7,0.592,6.0,4-Seam Fastball,L,LHB vs RHP,58.0,373,0.223,0.314,0.455,0.769,18,44,104,0.0483,5.9,0.585,189,0.0741,9.2,0.717,0,0,0,0/0,,,,,0,0,0,50.9,Neutral Matchup,Average,50.0,5,Pitch-level Statcast · last 5 MLB games,320,4-Seam Fastball,23.4375,75.0,Changeup,18.75,60.0,Cutter,17.1875,55.0,Curveball,16.25,52.0,Sweeper,14.6875,47.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.985,1.01,55.5,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,58.0,58.2,42.3,58.8,50.0,45.0,53.6,6.38,1.35,1.2,1.025,1.0,0.97,0.97,0.98,15.05,13.78,85.0,35.6,D,Lineup unconfirmed,Sinker,9.6875,31.0,,,
17,2026-09-04,823824,2026-09-04T23:10:00Z,Scheduled,loanDepot park,Chicago Cubs @ Miami Marlins,Home,681715,Heriberto Hernández,Miami Marlins,Chicago Cubs,LF,R,No,,109,408,362,84,16,1,23,43,61,42,3,110,0.232,0.316,0.472,0.788,12,53,44,12,5,0.273,0.0943,25,108,92,21,7,0.228,0.0648,441,118,10.5,28.1,55.3,27.8,16.9,15.7,26.9,60.5,31.0,10.6,6.4,10.6,48.9,85.0,15.5,0.716,72.0,97.1,113.3,41.2,15.1,10.0,60.4,51.7,Average,3.0,Pull Power,A,Excellent HR swing plane,51.7,Average,1.005,Good,12.7,74.1,96.3,0.746,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,40.48,17.48,Strong positive regression,Average Pull Power profile. 10.5% barrel rate; 85.0 mph average exit velocity; 26.9% air-ball rate; 60.5% pull-air rate; 10.6% HR-launch rate.,0.0564,0.0508,3.99,0,0,15.7,0.0,0.0,Very recent HR,684007.0,Shota Imanaga,L,RHB vs LHP,27,27,150.1,4.01,1.14,33,1.98,8.86,2.1,818.0,6.0,22.1,17.5,45.9,27.6,81.8,94.3,114.7,0.549,33.0,44.1,100.0,0.596,6.7,4-Seam Fastball,R,RHB vs LHP,60.9,143,0.25,0.343,0.556,0.899,10,16,31,0.0699,10.2,0.766,444,0.0495,5.4,0.529,0,0,0,0/0,,,,,0,0,0,52.8,Neutral Matchup,Average,50.0,5,Pitch-level Statcast · last 5 MLB games,428,4-Seam Fastball,42.05607476635514,180.0,Split-Finger,31.77570093457944,136.0,Sweeper,17.757009345794394,76.0,Sinker,3.97196261682243,17.0,Slider,3.2710280373831777,14.0,Unknown,,Unknown,,No,94.0,0.94,1.0,39.2,0.988,0.985,66.8,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,60.9,40.6,44.1,70.4,39.2,45.0,53.5,6.36,1.238,1.141,1.025,1.0,1.005,1.005,0.98,18.79,14.27,85.0,36.8,D+,Lineup unconfirmed,Curveball,1.1682242990654206,5.0,,,
18,2026-09-04,824146,2026-09-05T00:10:00Z,Scheduled,Daikin Park,Arizona Diamondbacks @ Houston Astros,Home,666211,Taylor Trammell,Houston Astros,Arizona Diamondbacks,CF,L,No,,83,238,211,44,8,2,7,26,20,22,4,72,0.209,0.295,0.365,0.66,12,29,26,5,0,0.192,0.0,23,62,56,8,1,0.143,0.0161,254,70,7.9,24.9,51.9,22.3,25.8,16.0,25.1,43.2,26.7,6.9,4.1,6.9,28.7,82.0,20.3,0.548,73.5,94.6,112.4,64.9,8.9,13.4,44.9,39.0,Below Average,2.5,Pull Power,A-,Elevated power plane,39.0,Below Average,0.969,Good,7.1,37.5,93.7,0.485,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,16.1,9.1,Strong positive regression,Below Average Pull Power profile. 7.9% barrel rate; 82.0 mph average exit velocity; 25.1% air-ball rate; 43.2% pull-air rate; 6.9% HR-launch rate.,0.0294,0.0303,3.99,54,22,30.1,1.79,179.1,Above normal drought,518876.0,Merrill Kelly,R,LHB vs RHP,25,25,141.2,5.08,1.48,26,1.65,6.04,4.07,814.0,7.9,28.7,15.0,47.5,31.2,83.8,96.8,114.6,0.65,26.0,58.3,99.6,0.684,9.4,Changeup,L,LHB vs RHP,54.0,200,0.219,0.305,0.388,0.693,7,20,64,0.035,9.3,0.66,378,0.0476,8.4,0.679,3,3,0,0/3,0.0,0.0,0.0,0.0,0,0,1,53.2,Neutral Matchup,Average,42.5,5,Pitch-level Statcast · last 5 MLB games,436,4-Seam Fastball,31.422018348623855,137.0,Changeup,30.504587155963304,133.0,Curveball,11.238532110091743,49.0,Cutter,8.944954128440367,39.0,Slider,8.944954128440367,39.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.017,1.004,53.5,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,54.0,55.2,58.3,39.2,50.0,45.0,53.2,6.26,0.773,1.088,1.025,1.0,0.969,0.969,1.035,11.55,8.05,74.0,28.2,F,Lineup unconfirmed,Sinker,8.486238532110091,37.0,Pitch Out,0.45871559633027525,2.0
19,2026-09-04,823338,2026-09-04T22:45:00Z,Scheduled,PNC Park,Los Angeles Angels @ Pittsburgh Pirates,Home,804668,Rafael Flores Jr.,Pittsburgh Pirates,Los Angeles Angels,C,R,No,,31,101,90,19,3,0,7,12,17,11,0,31,0.211,0.297,0.478,0.775,11,41,38,4,1,0.105,0.0244,21,76,70,15,6,0.214,0.0789,104,78,8.8,25.7,52.0,30.2,17.7,19.6,25.1,53.4,28.0,9.4,7.2,9.4,80.6,83.4,19.2,0.752,71.8,94.8,110.0,35.3,12.6,9.0,58.4,46.8,Below Average,3.0,Pull Power,A,Excellent HR swing plane,46.8,Below Average,0.991,Good,9.0,52.9,94.9,0.773,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,7.86,0.86,Near expected,Below Average Pull Power profile. 8.8% barrel rate; 83.4 mph average exit velocity; 25.1% air-ball rate; 53.4% pull-air rate; 9.4% HR-launch rate.,0.0693,0.049,3.99,13,4,12.9,1.01,101.1,Near normal interval,696270.0,Ryan Johnson,R,RHB vs RHP,17,14,72.1,5.47,1.42,16,1.99,6.47,4.48,421.0,6.2,24.2,19.0,39.8,29.9,82.4,94.8,113.6,0.572,16.0,60.2,77.3,0.703,9.4,Cutter,R,RHB vs RHP,55.7,46,0.19,0.261,0.476,0.737,3,4,14,0.0652,7.1,0.731,132,0.053,6.1,0.617,0,0,0,0/0,,,,,0,0,0,56.1,Neutral Matchup,Average,50.0,5,Pitch-level Statcast · last 5 MLB games,423,Cutter,48.463356973995275,205.0,Sweeper,25.53191489361702,108.0,Split-Finger,15.130023640661939,64.0,Sinker,10.874704491725769,46.0,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.02,0.987,60.1,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,55.7,38.6,60.2,59.3,50.0,45.0,53.1,6.26,0.999,1.142,0.985,1.0,0.991,0.991,1.0,18.18,12.54,65.3,32.3,D,Lineup unconfirmed,,,,,,
20,2026-09-04,824311,2026-09-05T00:40:00Z,Scheduled,Coors Field,St. Louis Cardinals @ Colorado Rockies,Away,695336,Thomas Saggese,St. Louis Cardinals,Colorado Rockies,LF,R,No,,37,100,91,22,2,1,4,16,10,8,0,29,0.242,0.3,0.418,0.718,5,18,15,8,3,0.533,0.1667,5,18,15,8,3,0.533,0.1667,125,14,9.7,22.2,42.9,15.1,42.0,18.7,33.7,39.3,37.3,11.7,3.9,11.7,54.2,83.0,21.6,0.736,70.3,95.1,108.8,20.6,14.3,4.7,46.8,40.0,Below Average,2.5,Contact-First Profile,A-,Elevated power plane,40.0,Below Average,0.972,Good,21.4,44.4,99.2,1.134,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,9.99,5.99,Strong positive regression,Below Average Contact-First Profile profile. 9.7% barrel rate; 83.0 mph average exit velocity; 33.7% air-ball rate; 39.3% pull-air rate; 11.7% HR-launch rate.,0.04,0.0356,4.05,3,1,22.8,0.13,13.2,Very recent HR,663372.0,Ryan Feltner,R,RHB vs RHP,21,20,101.2,5.84,1.55,19,1.68,6.73,3.98,583.0,6.9,24.7,16.5,50.9,27.4,82.8,95.0,111.1,0.592,19.0,35.9,99.9,0.554,4.7,4-Seam Fastball,R,RHB vs RHP,41.8,63,0.23,0.254,0.311,0.565,1,2,18,0.0159,6.0,0.572,213,0.0469,6.3,0.593,0,0,0,0/0,,,,,0,0,0,41.4,Slight Pitcher Advantage,Below average,50.0,5,Pitch-level Statcast · last 5 MLB games,441,4-Seam Fastball,30.158730158730158,133.0,Changeup,23.356009070294785,103.0,Slider,17.687074829931973,78.0,Sinker,15.873015873015873,70.0,Curveball,7.936507936507937,35.0,Unknown,,Unknown,,No,118.0,1.18,1.0,82.4,0.972,0.994,50.9,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,41.8,48.9,35.9,85.2,82.4,45.0,53.0,6.21,1.264,1.093,0.985,1.0,0.972,0.972,0.98,13.67,12.26,60.6,29.1,F,Lineup unconfirmed,Sweeper,4.988662131519274,22.0,,,
21,2026-09-04,823824,2026-09-04T23:10:00Z,Scheduled,loanDepot park,Chicago Cubs @ Miami Marlins,Home,669065,Kyle Stowers,Miami Marlins,Chicago Cubs,1B,L,No,,104,437,384,95,24,4,18,48,59,42,8,140,0.247,0.333,0.471,0.804,10,38,33,10,2,0.303,0.0526,14,55,48,17,2,0.354,0.0364,507,54,8.8,36.5,61.9,21.4,16.7,18.2,30.3,62.0,30.6,8.5,5.8,8.5,42.5,86.2,19.5,0.739,73.5,99.4,112.9,52.2,16.6,16.2,50.9,55.4,Average,3.0,Pull Power,A,Excellent HR swing plane,55.4,Average,1.015,Good,11.1,73.7,101.9,0.824,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,40.97,22.97,Strong positive regression,Average Pull Power profile. 8.8% barrel rate; 86.2 mph average exit velocity; 30.3% air-ball rate; 62.0% pull-air rate; 8.5% HR-launch rate.,0.0412,0.0392,4.09,3,1,21.3,0.14,14.1,Very recent HR,684007.0,Shota Imanaga,L,LHB vs LHP,27,27,150.1,4.01,1.14,33,1.98,8.86,2.1,818.0,6.0,22.1,17.5,45.9,27.6,81.8,94.3,114.7,0.549,33.0,49.9,100.0,0.688,5.0,4-Seam Fastball,L,LHB vs LHP,40.3,102,0.198,0.275,0.352,0.626,2,9,31,0.0196,4.0,0.513,172,0.064,7.9,0.607,0,0,0,0/0,,,,,0,0,0,45.6,Neutral Matchup,Average,50.0,5,Pitch-level Statcast · last 5 MLB games,428,4-Seam Fastball,42.05607476635514,180.0,Split-Finger,31.77570093457944,136.0,Sweeper,17.757009345794394,76.0,Sinker,3.97196261682243,17.0,Slider,3.2710280373831777,14.0,Unknown,,Unknown,,No,94.0,0.94,1.0,39.2,1.0,0.985,60.5,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,40.3,40.6,49.9,78.0,39.2,45.0,52.7,6.14,1.062,1.141,0.985,1.0,1.015,1.015,0.98,15.09,10.79,81.4,31.0,D,Lineup unconfirmed,Curveball,1.1682242990654206,5.0,,,
