Rank,Date,Game PK,Game Time UTC,Game Status,Venue,Matchup,Home/Away,Player ID,Player,Team,Opponent,Position,Bats,Confirmed Lineup,Lineup Spot,G,PA,AB,H,2B,3B,HR,R,RBI,BB,HBP,SO,AVG,OBP,SLG,OPS,L14 G,L14 PA,L14 AB,L14 H,L14 HR,L14 AVG,L14 HR/PA,L30 G,L30 PA,L30 AB,L30 H,L30 HR,L30 AVG,L30 HR/PA,Statcast BBE,L30 Statcast BBE,Barrel %,Hard Hit %,Pull %,Center %,Oppo %,Fly Ball %,Air Ball %,Pull Air %,Sweet Spot %,HR Launch %,Ideal HR Contact %,Ideal Contact %,HR/Barrel %,Avg Exit Velocity,Avg Launch Angle,xSLG on Contact,Avg Bat Speed,EV50,Max Exit Velocity,Fast Swing Rate %,Squared-Up Rate %,Blast Rate %,Ideal Attack Angle %,Power DNA Score,Power DNA Label,Power DNA Stars,Power Archetype,Swing Plane Grade,Swing Plane Label,Power Profile Score,Power Profile Label,Power Profile Multiplier,Power Profile Data Quality,L30 Barrel %,L30 Pull Air %,L30 EV50,L30 xSLG on Contact,Fast Swing Source,Squared-Up Source,Blast Source,Ideal Attack Angle Source,Barrels per PA,Barrels per PA %,Estimated xHR,xHR Minus Actual HR,HR Regression Label,AI Power Outlook,Raw HR/PA,Bayesian HR/PA,Expected PA,AB Since Last HR,Games Since Last HR,AB/HR,Due Ratio,Due Meter Pct,Due Label,Opposing SP ID,Opposing SP,Opposing SP Throws,Platoon,SP G,SP GS,SP IP,SP ERA,SP WHIP,SP HR,SP HR/9,SP K/9,SP BB/9,SP Statcast BBE,SP Barrel % Allowed,SP Hard Hit % Allowed,SP Fly Ball % Allowed,SP Pull Air % Allowed,SP Sweet Spot % Allowed,SP Avg EV Allowed,SP EV50 Allowed,SP Max EV Allowed,SP xSLG on Contact Allowed,SP Statcast HR Allowed,Pitch Type Matchup Score,Pitch Mix Coverage %,Weighted xSLG vs Pitch Mix,Weighted Barrel % vs Pitch Mix,Primary Pitch Matchup,Effective Batter Side,Handedness Matchup,Handedness Matchup Score,Hitter Split PA,Hitter Split AVG,Hitter Split OBP,Hitter Split SLG,Hitter Split OPS,Hitter Split HR,Hitter Split BB,Hitter Split K,Hitter HR/PA vs Hand,Hitter Barrel % vs Hand,Hitter xSLG vs Hand,Pitcher Split PA Allowed,Pitcher HR/PA Allowed vs Side,Pitcher Barrel % Allowed vs Side,Pitcher xSLG Allowed vs Side,Career BvP PA,Career BvP AB,Career BvP H,Career BvP Results,Career BvP AVG,Career BvP OBP,Career BvP SLG,Career BvP OPS,Career BvP HR,Career BvP BB,Career BvP K,Hitter vs Pitcher Matchup Score,Hitter vs Pitcher Matchup Label,Hitter vs Pitcher Matchup Band,Career BvP Component Score,Recent Pitch Mix Games,Recent Pitch Mix Source,Recent Pitch Mix Total,Recent Pitch 1 Name,Recent Pitch 1 Usage %,Recent Pitch 1 Count,Recent Pitch 2 Name,Recent Pitch 2 Usage %,Recent Pitch 2 Count,Recent Pitch 3 Name,Recent Pitch 3 Usage %,Recent Pitch 3 Count,Recent Pitch 4 Name,Recent Pitch 4 Usage %,Recent Pitch 4 Count,Recent Pitch 5 Name,Recent Pitch 5 Usage %,Recent Pitch 5 Count,Weather Condition,Temperature F,Wind,Wind MPH,Roof Closed,Park HR Factor,Park Multiplier,Weather Multiplier,Environment Score,Pitch Fit Multiplier,Pitcher Contact Multiplier,Hitter Power Component,Hitter Power Primary Metric,Hitter Power Secondary Metric,Hitter Power Third Metric,Hitter Power Fourth Metric,Handedness Matchup Component,Pitcher Vulnerability Component,Pitch Type Component,Recent Power Component,Environment Component,Lineup Component,HR Target Score,Target Score Probability %,Recent Form Multiplier,Pitcher HR Multiplier,Platoon Multiplier,Legacy OPS/SLG Multiplier,Statcast Power Multiplier,Power Multiplier,Due Multiplier,Baseline HR Probability %,HR Probability %,Model Confidence %,HR Model Score,Grade,Data Quality,Recent Pitch 6 Name,Recent Pitch 6 Usage %,Recent Pitch 6 Count,Recent Pitch 7 Name,Recent Pitch 7 Usage %,Recent Pitch 7 Count
97,2026-08-13,823829,2026-08-13T17:10:00Z,Scheduled,loanDepot park,Pittsburgh Pirates @ Miami Marlins,Home,665923,Esteury Ruiz,Miami Marlins,Pittsburgh Pirates,RF,R,No,,76,157,128,34,10,1,6,32,11,18,8,46,0.266,0.387,0.5,0.887,6,15,10,4,1,0.4,0.0667,18,39,32,11,2,0.344,0.0513,175,35,9.1,19.5,58.9,22.7,18.4,15.3,26.8,64.0,38.0,6.3,5.0,6.3,49.5,78.1,18.6,0.572,65.0,92.8,108.0,17.8,11.7,3.6,32.4,36.0,Below Average,2.5,Pull Power,A,Excellent HR swing plane,36.0,Below Average,0.961,Good,14.3,66.7,94.5,0.612,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,12.87,6.87,Strong positive regression,Below Average Pull Power profile. 9.1% barrel rate; 78.1 mph average exit velocity; 26.8% air-ball rate; 64.0% pull-air rate; 6.3% HR-launch rate.,0.0382,0.0355,4.17,0,0,21.3,0.0,0.0,Very recent HR,677952,Braxton Ashcraft,R,RHB vs RHP,23,23,132.1,4.08,1.16,19,1.29,9.86,2.18,712,3.9,25.7,13.2,36.8,25.7,83.8,95.6,113.1,0.517,19,13.1,95.1,0.333,4.4,4-Seam Fastball,R,RHB vs RHP,26.0,81,0.273,0.392,0.439,0.832,2,8,21,0.0247,4.3,0.504,228,0.0263,3.0,0.426,0,0,0,0/0,,,,,0,0,0,26.3,Strong Pitcher Advantage,Below average,50.0,5,Pitch-level Statcast · last 5 MLB games,416,4-Seam Fastball,34.375,143,Curveball,27.884615384615383,116,Slider,23.076923076923077,96,Sinker,10.817307692307692,45.0,Split-Finger,3.8461538461538463,16.0,Unknown,,Unknown,,No,94.0,0.94,1.0,39.2,0.926,0.964,49.3,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,26.0,27.2,13.1,70.3,39.2,45.0,38.0,4.09,1.268,1.03,0.985,1.0,0.961,0.961,0.98,14.0,8.65,66.3,26.7,F,Lineup unconfirmed,,,,,,
98,2026-08-13,822776,2026-08-13T19:07:00Z,Scheduled,Rogers Centre,Boston Red Sox @ Toronto Blue Jays,Away,807799,Masataka Yoshida,Boston Red Sox,Toronto Blue Jays,DH,L,No,,84,285,253,67,15,1,5,33,26,27,3,31,0.265,0.34,0.391,0.731,10,43,38,11,1,0.289,0.0233,23,84,75,20,2,0.267,0.0238,351,96,3.7,28.4,49.0,22.3,28.7,15.1,28.5,39.4,31.5,6.4,3.7,6.4,46.5,85.1,14.1,0.435,70.8,96.1,108.6,20.5,13.1,6.3,47.1,28.7,Weak,2.0,Contact-First Profile,A,Excellent HR swing plane,28.7,Weak,0.94,Good,5.2,40.7,96.3,0.443,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,13.91,8.91,Strong positive regression,Weak Contact-First Profile profile. 3.7% barrel rate; 85.1 mph average exit velocity; 28.5% air-ball rate; 39.4% pull-air rate; 6.4% HR-launch rate.,0.0175,0.0218,4.05,26,7,50.6,0.51,51.4,Recently homered,453286,Max Scherzer,R,LHB vs RHP,9,9,36.0,7.25,1.53,11,2.75,6.75,3.75,273,5.9,20.5,12.8,59.0,33.7,81.0,93.6,111.5,0.585,11,16.6,99.9,0.392,3.2,4-Seam Fastball,L,LHB vs RHP,33.9,251,0.266,0.343,0.396,0.739,5,24,26,0.0199,2.8,0.415,108,0.0648,6.6,0.573,6,6,4,4/6,0.667,0.667,1.333,2.0,1,0,0,34.1,Slight Pitcher Advantage,Below average,65.0,5,Pitch-level Statcast · last 5 MLB games,407,4-Seam Fastball,45.45454545454545,185,Slider,23.587223587223587,96,Changeup,17.444717444717444,71,Curveball,13.267813267813267,54.0,Cutter,0.2457002457002457,1.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.933,0.984,39.7,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,33.9,43.2,16.6,43.1,50.0,45.0,37.9,4.09,1.031,1.136,1.025,1.0,0.94,0.94,1.0,8.55,6.23,79.1,22.3,F,Lineup unconfirmed,,,,,,
99,2026-08-13,823915,2026-08-14T02:10:00Z,Scheduled,UNIQLO Field at Dodger Stadium,Milwaukee Brewers @ Los Angeles Dodgers,Home,518692,Freddie Freeman,Los Angeles Dodgers,Milwaukee Brewers,1B,L,No,,118,505,445,136,27,1,15,58,57,53,3,82,0.306,0.38,0.472,0.852,12,46,43,15,0,0.349,0.0,24,97,90,33,0,0.367,0.0,764,144,3.8,23.9,44.3,22.2,32.2,10.6,24.8,36.1,34.6,5.1,2.3,5.1,25.0,82.9,16.6,0.574,68.4,94.8,109.1,6.3,12.7,2.2,39.4,23.9,Weak,2.0,Contact-First Profile,A,Excellent HR swing plane,23.9,Weak,0.927,Good,1.4,35.3,94.1,0.525,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,27.9,12.9,Strong positive regression,Weak Contact-First Profile profile. 3.8% barrel rate; 82.9 mph average exit velocity; 24.8% air-ball rate; 36.1% pull-air rate; 5.1% HR-launch rate.,0.0297,0.0301,4.17,118,31,29.7,3.98,397.8,Very long drought,675660,Shane Drohan,L,LHB vs LHP,23,13,93.0,3.87,1.25,9,0.87,9.0,2.71,463,5.6,26.1,16.8,38.6,31.3,82.3,95.1,113.6,0.492,9,45.0,100.0,0.629,5.6,4-Seam Fastball,L,LHB vs LHP,25.9,163,0.274,0.344,0.397,0.741,4,14,29,0.0245,4.3,0.569,116,0.0,5.5,0.469,2,2,0,0/2,0.0,0.0,0.0,0.0,0,0,2,36.4,Slight Pitcher Advantage,Below average,45.0,5,Pitch-level Statcast · last 5 MLB games,445,4-Seam Fastball,27.640449438202246,123,Slider,20.0,89,Sinker,19.10112359550562,85,Curveball,13.932584269662922,62.0,Cutter,13.258426966292134,59.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.99,0.981,37.5,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,25.9,33.3,45.0,26.6,50.0,45.0,37.9,4.09,0.758,0.963,0.985,1.0,0.927,0.927,1.06,11.98,6.0,84.8,32.5,D,Lineup unconfirmed,Changeup,6.067415730337078,27.0,,,
100,2026-08-13,824238,2026-08-13T17:10:00Z,Scheduled,Comerica Park,Cleveland Guardians @ Detroit Tigers,Home,681546,James Outman,Detroit Tigers,Cleveland Guardians,CF,L,No,,94,170,157,27,4,2,5,23,17,10,3,71,0.172,0.235,0.318,0.553,10,4,3,2,1,0.667,0.25,21,34,32,8,2,0.25,0.0588,187,39,3.3,23.8,64.0,12.8,23.2,15.3,26.4,58.0,29.0,6.2,4.2,6.2,116.4,80.5,17.3,0.547,69.0,92.6,109.1,19.7,11.1,6.3,47.5,31.3,Weak,2.5,Pull Power,A,Excellent HR swing plane,31.3,Weak,0.948,Good,2.6,58.3,93.0,0.639,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,7.22,2.22,Positive regression,Weak Pull Power profile. 3.3% barrel rate; 80.5 mph average exit velocity; 26.4% air-ball rate; 58.0% pull-air rate; 6.2% HR-launch rate.,0.0294,0.0305,3.81,2,8,31.4,0.06,6.4,Very recent HR,800048,Parker Messick,L,LHB vs LHP,23,23,136.2,2.57,1.04,13,0.86,8.96,2.5,703,3.6,20.8,11.1,39.6,30.2,81.3,93.7,111.3,0.464,13,28.6,99.7,0.512,3.2,4-Seam Fastball,L,LHB vs LHP,40.9,27,0.348,0.444,0.739,1.184,2,3,7,0.0741,10.7,0.707,144,0.0208,2.2,0.416,2,1,0,0/1,0.0,0.5,0.0,0.5,0,1,1,37.5,Slight Pitcher Advantage,Below average,45.5,5,Pitch-level Statcast · last 5 MLB games,461,4-Seam Fastball,52.928416485900215,244,Changeup,22.99349240780911,106,Sinker,14.750542299349242,68,Curveball,6.073752711496746,28.0,Cutter,1.735357917570499,8.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.957,0.961,47.5,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,40.9,25.1,28.6,41.2,50.0,45.0,37.9,4.08,1.153,0.962,0.985,0.94,0.948,0.891,0.98,11.13,6.66,66.9,20.0,F,Lineup unconfirmed,Slider,1.5184381778741864,7.0,,,
101,2026-08-13,823995,2026-08-14T02:07:00Z,Scheduled,Angel Stadium,Texas Rangers @ Los Angeles Angels,Home,694384,Nolan Schanuel,Los Angeles Angels,Texas Rangers,1B,L,No,,101,421,370,100,21,0,7,39,42,40,6,57,0.27,0.347,0.384,0.731,12,50,41,8,1,0.195,0.02,24,101,83,21,1,0.253,0.0099,566,123,1.9,20.3,54.8,26.0,19.2,13.3,30.2,46.9,32.7,5.0,4.5,5.0,62.2,81.9,17.4,0.448,66.5,93.2,108.2,4.6,10.3,1.5,48.9,24.5,Weak,2.0,Pull Power,A,Excellent HR swing plane,24.5,Weak,0.929,Good,2.4,52.4,93.9,0.438,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,15.22,8.22,Strong positive regression,Weak Pull Power profile. 1.9% barrel rate; 81.9 mph average exit velocity; 30.2% air-ball rate; 46.9% pull-air rate; 5.0% HR-launch rate.,0.0166,0.02,3.99,15,5,52.9,0.28,28.4,Very recent HR,594798,Jacob deGrom,R,LHB vs RHP,22,22,118.2,3.87,1.13,17,1.29,10.92,2.28,623,5.0,26.0,14.3,46.6,31.8,84.1,95.5,114.9,0.585,17,22.5,99.4,0.475,1.5,4-Seam Fastball,L,LHB vs RHP,29.2,304,0.292,0.368,0.412,0.78,5,31,38,0.0164,1.6,0.482,288,0.0382,5.8,0.605,6,6,0,0/6,0.0,0.0,0.0,0.0,0,0,2,28.0,Strong Pitcher Advantage,Below average,35.0,5,Pitch-level Statcast · last 5 MLB games,446,4-Seam Fastball,41.03139013452915,183,Slider,39.46188340807175,176,Curveball,8.52017937219731,38,Changeup,6.726457399103139,30.0,Sinker,4.260089686098655,19.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.945,0.975,39.4,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,29.2,39.7,22.5,42.8,50.0,45.0,37.8,4.08,0.909,1.03,1.025,1.0,0.929,0.929,0.98,7.76,5.07,85.0,21.2,F,Lineup unconfirmed,,,,,,
102,2026-08-13,823915,2026-08-14T02:10:00Z,Scheduled,UNIQLO Field at Dodger Stadium,Milwaukee Brewers @ Los Angeles Dodgers,Away,592885,Christian Yelich,Milwaukee Brewers,Los Angeles Dodgers,DH,L,No,,83,362,320,74,18,2,8,49,40,35,4,99,0.231,0.313,0.375,0.688,11,39,38,6,1,0.158,0.0256,21,86,77,15,2,0.195,0.0233,447,113,6.0,23.0,37.3,31.2,31.2,9.3,18.7,18.3,33.2,8.1,2.1,8.1,31.4,81.8,9.0,0.54,70.8,93.8,109.2,26.0,11.5,5.4,42.0,23.2,Weak,2.0,Contact-First Profile,C,Low line-drive plane,23.2,Weak,0.925,Good,8.0,11.1,94.0,0.539,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,21.38,13.38,Strong positive regression,Weak Contact-First Profile profile. 6.0% barrel rate; 81.8 mph average exit velocity; 18.7% air-ball rate; 18.3% pull-air rate; 8.1% HR-launch rate.,0.0221,0.0246,4.05,3,1,40.0,0.08,7.5,Very recent HR,808963,Roki Sasaki,R,LHB vs RHP,20,20,105.0,4.54,1.28,21,1.8,9.09,3.43,576,5.9,25.3,13.9,38.8,28.6,84.1,95.2,115.7,0.547,21,53.6,91.2,0.657,8.4,4-Seam Fastball,L,LHB vs RHP,34.6,273,0.228,0.311,0.369,0.681,6,26,73,0.022,5.8,0.564,255,0.0392,4.9,0.529,2,2,0,0/2,0.0,0.0,0.0,0.0,0,0,1,43.3,Neutral Matchup,Average,45.0,5,Pitch-level Statcast · last 5 MLB games,442,4-Seam Fastball,38.914027149321264,172,Split-Finger,38.23529411764706,169,Slider,19.23076923076923,85,Forkball,3.6199095022624435,16.0,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.007,0.984,31.5,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,34.6,36.5,53.6,25.2,50.0,45.0,37.8,4.08,1.0,1.112,1.025,1.0,0.925,0.925,0.98,9.58,6.66,83.9,23.0,F,Lineup unconfirmed,,,,,,
103,2026-08-13,823669,2026-08-13T23:30:00Z,Scheduled,Field of Dreams,Philadelphia Phillies @ Minnesota Twins,Away,656537,Derek Hill,Philadelphia Phillies,Minnesota Twins,CF,R,No,,88,174,159,37,3,0,9,26,22,11,1,61,0.233,0.287,0.421,0.708,9,15,15,2,1,0.133,0.0667,15,29,27,3,2,0.111,0.069,200,36,5.5,18.5,40.6,23.9,34.9,14.6,25.0,41.6,33.4,7.1,4.9,7.1,88.2,79.4,18.0,0.597,68.3,91.9,108.4,17.8,9.1,2.5,45.2,29.4,Weak,2.0,Contact-First Profile,A,Excellent HR swing plane,29.4,Weak,0.942,Good,5.6,33.3,90.8,0.54,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,9.75,0.75,Near expected,Weak Contact-First Profile profile. 5.5% barrel rate; 79.4 mph average exit velocity; 25.0% air-ball rate; 41.6% pull-air rate; 7.1% HR-launch rate.,0.0517,0.0437,3.99,10,6,17.7,0.57,56.6,Recently homered,671737,Taj Bradley,R,RHB vs RHP,23,23,131.2,3.76,1.25,17,1.16,10.12,3.76,737,4.6,24.8,14.1,41.4,33.0,83.9,95.1,112.7,0.538,17,33.1,100.0,0.513,5.4,4-Seam Fastball,R,RHB vs RHP,36.6,71,0.246,0.31,0.385,0.694,3,5,25,0.0423,4.4,0.673,230,0.0217,1.5,0.496,2,2,1,1/2,0.5,0.5,0.5,1.0,0,0,1,38.3,Slight Pitcher Advantage,Below average,50.9,5,Pitch-level Statcast · last 5 MLB games,496,4-Seam Fastball,41.935483870967744,208,Cutter,26.612903225806452,132,Split-Finger,20.766129032258064,103,Curveball,10.685483870967742,53.0,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.966,0.971,43.0,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,36.6,32.8,33.1,26.1,50.0,45.0,37.8,4.08,1.217,1.01,0.985,1.0,0.942,0.942,1.0,16.32,10.07,66.7,26.3,F,Lineup unconfirmed,,,,,,
104,2026-08-13,823508,2026-08-13T17:35:00Z,Scheduled,Yankee Stadium,Seattle Mariners @ New York Yankees,Home,502671,Paul Goldschmidt,New York Yankees,Seattle Mariners,1B,R,No,,87,328,300,74,11,1,16,37,44,24,3,79,0.247,0.308,0.45,0.758,7,17,16,2,0,0.125,0.0,19,66,60,12,1,0.2,0.0152,437,76,4.5,20.4,30.6,35.8,33.6,16.4,26.0,30.1,30.7,5.8,2.7,5.8,60.8,83.0,21.0,0.507,69.8,93.9,107.7,11.2,9.9,3.7,47.5,22.2,Weak,2.0,Contact-First Profile,A-,Elevated power plane,22.2,Weak,0.922,Good,2.6,18.2,93.2,0.427,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,17.57,1.57,Near expected,Weak Contact-First Profile profile. 4.5% barrel rate; 83.0 mph average exit velocity; 26.0% air-ball rate; 30.1% pull-air rate; 5.8% HR-launch rate.,0.0488,0.0443,3.99,41,13,18.8,2.19,218.7,Very long drought,669302,Logan Gilbert,R,RHB vs RHP,23,23,139.1,3.42,1.0,19,1.23,9.37,2.07,718,5.6,24.0,15.2,47.7,31.5,82.8,95.0,115.2,0.561,19,36.8,99.8,0.554,5.2,4-Seam Fastball,R,RHB vs RHP,36.7,179,0.199,0.229,0.345,0.574,7,7,49,0.0391,4.2,0.47,238,0.0336,7.2,0.575,3,3,0,0/3,0.0,0.0,0.0,0.0,0,0,1,37.9,Slight Pitcher Advantage,Below average,42.5,5,Pitch-level Statcast · last 5 MLB games,475,4-Seam Fastball,40.421052631578945,192,Slider,31.789473684210527,151,Split-Finger,13.052631578947368,62,Sweeper,6.526315789473684,31.0,Changeup,4.631578947368421,22.0,Unknown,,Unknown,,No,108.0,1.08,1.0,64.4,0.974,0.981,35.2,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,36.7,41.4,36.8,11.8,64.4,45.0,37.8,4.08,0.758,1.021,0.985,1.0,0.922,0.922,1.06,16.53,8.05,80.7,32.4,D,Lineup unconfirmed,Cutter,2.3157894736842106,11.0,Sinker,1.263157894736842,6.0
105,2026-08-13,823915,2026-08-14T02:10:00Z,Scheduled,UNIQLO Field at Dodger Stadium,Milwaukee Brewers @ Los Angeles Dodgers,Home,606192,Teoscar Hernández,Los Angeles Dodgers,Milwaukee Brewers,LF,R,No,,86,331,299,74,13,0,11,47,42,27,2,89,0.247,0.311,0.401,0.712,12,37,37,8,2,0.216,0.0541,23,80,77,20,3,0.26,0.0375,399,104,4.4,22.7,35.0,31.3,33.4,16.1,24.8,29.8,26.5,4.6,2.1,4.6,69.0,82.7,22.2,0.552,70.7,94.3,111.5,20.0,8.0,3.0,50.9,23.3,Weak,2.0,Contact-First Profile,A-,Elevated power plane,23.3,Weak,0.925,Good,2.9,30.4,93.1,0.491,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,15.25,4.25,Strong positive regression,Weak Contact-First Profile profile. 4.4% barrel rate; 82.7 mph average exit velocity; 24.8% air-ball rate; 29.8% pull-air rate; 4.6% HR-launch rate.,0.0332,0.0329,3.99,21,8,27.2,0.77,77.3,Recently homered,675660,Shane Drohan,L,RHB vs LHP,23,13,93.0,3.87,1.25,9,0.87,9.0,2.71,463,5.6,26.1,16.8,38.6,31.3,82.3,95.1,113.6,0.492,9,44.4,100.0,0.625,5.5,4-Seam Fastball,R,RHB vs LHP,38.3,93,0.272,0.355,0.457,0.812,4,10,21,0.043,4.3,0.599,274,0.0328,5.7,0.502,2,2,0,0/2,0.0,0.0,0.0,0.0,0,0,1,41.8,Slight Pitcher Advantage,Below average,45.0,5,Pitch-level Statcast · last 5 MLB games,445,4-Seam Fastball,27.640449438202246,123,Slider,20.0,89,Sinker,19.10112359550562,85,Curveball,13.932584269662922,62.0,Cutter,13.258426966292134,59.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.989,0.981,38.2,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,38.3,33.3,44.4,21.9,50.0,45.0,37.7,4.08,1.167,0.963,1.025,1.0,0.925,0.925,1.0,12.5,8.05,82.0,25.4,F,Lineup unconfirmed,Changeup,6.067415730337078,27.0,,,
106,2026-08-13,823995,2026-08-14T02:07:00Z,Scheduled,Angel Stadium,Texas Rangers @ Los Angeles Angels,Away,607043,Brandon Nimmo,Texas Rangers,Los Angeles Angels,RF,L,No,,115,486,439,121,27,4,13,50,47,39,6,105,0.276,0.342,0.444,0.786,12,49,45,16,3,0.356,0.0612,25,102,93,30,4,0.323,0.0392,686,157,4.1,27.4,42.4,27.0,30.6,11.9,26.7,39.7,32.5,8.5,4.8,8.5,91.7,84.2,19.9,0.632,70.0,95.6,111.2,24.1,14.8,5.4,45.8,33.5,Weak,2.5,Contact-First Profile,A,Excellent HR swing plane,33.5,Weak,0.954,Good,1.3,44.7,93.6,0.578,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,30.34,17.34,Strong positive regression,Weak Contact-First Profile profile. 4.1% barrel rate; 84.2 mph average exit velocity; 26.7% air-ball rate; 39.7% pull-air rate; 8.5% HR-launch rate.,0.0267,0.0278,4.05,12,3,33.8,0.36,35.5,Recently homered,700712,Walbert Ureña,R,LHB vs RHP,21,19,101.2,2.83,1.29,6,0.53,8.59,4.87,515,2.7,21.7,11.8,36.0,25.4,81.8,94.0,114.6,0.405,6,47.2,99.7,0.658,5.2,Changeup,L,LHB vs RHP,29.5,353,0.248,0.32,0.403,0.723,8,30,81,0.0227,6.6,0.69,235,0.0128,3.2,0.411,5,4,1,1/4,0.25,0.4,0.5,0.9,0,1,0,39.7,Slight Pitcher Advantage,Below average,49.6,5,Pitch-level Statcast · last 5 MLB games,419,Changeup,31.026252983293556,130,Sinker,27.684964200477328,116,4-Seam Fastball,27.446300715990454,115,Sweeper,13.842482100238664,58.0,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.994,0.952,42.9,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,29.5,21.1,47.2,34.5,50.0,45.0,37.7,4.07,1.338,0.909,1.025,1.0,0.954,0.954,1.0,10.79,7.68,85.0,26.2,F,Lineup unconfirmed,,,,,,
107,2026-08-13,822696,2026-08-13T20:05:00Z,Scheduled,Nationals Park,Chicago Cubs @ Washington Nationals,Home,695734,Daylen Lile,Washington Nationals,Chicago Cubs,LF,L,No,,120,496,458,113,23,5,15,60,64,28,6,94,0.247,0.296,0.417,0.713,12,44,42,10,2,0.238,0.0455,25,93,88,22,5,0.25,0.0538,696,125,5.2,24.6,49.2,18.7,31.9,20.6,31.7,42.4,31.1,7.7,6.0,7.7,52.3,83.1,22.0,0.542,70.1,94.5,109.8,12.7,12.6,3.3,51.3,31.7,Weak,2.5,Pull Power,A-,Elevated power plane,31.7,Weak,0.949,Good,6.4,48.8,95.3,0.576,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,34.52,19.52,Strong positive regression,Weak Pull Power profile. 5.2% barrel rate; 83.1 mph average exit velocity; 31.7% air-ball rate; 42.4% pull-air rate; 7.7% HR-launch rate.,0.0302,0.0306,3.99,16,4,30.5,0.52,52.4,Recently homered,592332,Kevin Gausman,R,LHB vs RHP,24,24,134.1,4.29,1.26,16,1.07,8.78,2.48,772,4.4,23.2,13.0,39.5,31.3,81.3,94.3,112.4,0.528,16,24.0,99.9,0.489,2.0,4-Seam Fastball,L,LHB vs RHP,33.5,358,0.25,0.296,0.458,0.754,14,20,66,0.0391,5.5,0.579,321,0.0218,3.7,0.488,0,0,0,0/0,,,,,0,0,0,33.5,Slight Pitcher Advantage,Below average,50.0,5,Pitch-level Statcast · last 5 MLB games,481,4-Seam Fastball,51.975051975051976,250,Split-Finger,37.83783783783784,182,Slider,10.187110187110187,49,,,,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.948,0.969,43.7,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,33.5,29.4,24.0,51.5,50.0,45.0,37.7,4.07,1.243,0.995,1.025,1.0,0.949,0.949,1.0,11.66,8.01,84.4,25.6,F,Lineup unconfirmed,,,,,,
