Rank,Date,Game PK,Game Time UTC,Game Status,Venue,Matchup,Home/Away,Player ID,Player,Team,Opponent,Position,Bats,Confirmed Lineup,Lineup Spot,G,PA,AB,H,2B,3B,HR,R,RBI,BB,HBP,SO,AVG,OBP,SLG,OPS,L14 G,L14 PA,L14 AB,L14 H,L14 HR,L14 AVG,L14 HR/PA,L30 G,L30 PA,L30 AB,L30 H,L30 HR,L30 AVG,L30 HR/PA,Statcast BBE,L30 Statcast BBE,Barrel %,Hard Hit %,Pull %,Center %,Oppo %,Fly Ball %,Air Ball %,Pull Air %,Sweet Spot %,HR Launch %,Ideal HR Contact %,Ideal Contact %,HR/Barrel %,Avg Exit Velocity,Avg Launch Angle,xSLG on Contact,Avg Bat Speed,EV50,Max Exit Velocity,Fast Swing Rate %,Squared-Up Rate %,Blast Rate %,Ideal Attack Angle %,Power DNA Score,Power DNA Label,Power DNA Stars,Power Archetype,Swing Plane Grade,Swing Plane Label,Power Profile Score,Power Profile Label,Power Profile Multiplier,Power Profile Data Quality,L30 Barrel %,L30 Pull Air %,L30 EV50,L30 xSLG on Contact,Fast Swing Source,Squared-Up Source,Blast Source,Ideal Attack Angle Source,Barrels per PA,Barrels per PA %,Estimated xHR,xHR Minus Actual HR,HR Regression Label,AI Power Outlook,Raw HR/PA,Bayesian HR/PA,Expected PA,AB Since Last HR,Games Since Last HR,AB/HR,Due Ratio,Due Meter Pct,Due Label,Opposing SP ID,Opposing SP,Opposing SP Throws,Platoon,SP G,SP GS,SP IP,SP ERA,SP WHIP,SP HR,SP HR/9,SP K/9,SP BB/9,SP Statcast BBE,SP Barrel % Allowed,SP Hard Hit % Allowed,SP Fly Ball % Allowed,SP Pull Air % Allowed,SP Sweet Spot % Allowed,SP Avg EV Allowed,SP EV50 Allowed,SP Max EV Allowed,SP xSLG on Contact Allowed,SP Statcast HR Allowed,Pitch Type Matchup Score,Pitch Mix Coverage %,Weighted xSLG vs Pitch Mix,Weighted Barrel % vs Pitch Mix,Primary Pitch Matchup,Effective Batter Side,Handedness Matchup,Handedness Matchup Score,Hitter Split PA,Hitter Split AVG,Hitter Split OBP,Hitter Split SLG,Hitter Split OPS,Hitter Split HR,Hitter Split BB,Hitter Split K,Hitter HR/PA vs Hand,Hitter Barrel % vs Hand,Hitter xSLG vs Hand,Pitcher Split PA Allowed,Pitcher HR/PA Allowed vs Side,Pitcher Barrel % Allowed vs Side,Pitcher xSLG Allowed vs Side,Career BvP PA,Career BvP AB,Career BvP H,Career BvP Results,Career BvP AVG,Career BvP OBP,Career BvP SLG,Career BvP OPS,Career BvP HR,Career BvP BB,Career BvP K,Hitter vs Pitcher Matchup Score,Hitter vs Pitcher Matchup Label,Hitter vs Pitcher Matchup Band,Career BvP Component Score,Recent Pitch Mix Games,Recent Pitch Mix Source,Recent Pitch Mix Total,Recent Pitch 1 Name,Recent Pitch 1 Usage %,Recent Pitch 1 Count,Recent Pitch 2 Name,Recent Pitch 2 Usage %,Recent Pitch 2 Count,Recent Pitch 3 Name,Recent Pitch 3 Usage %,Recent Pitch 3 Count,Recent Pitch 4 Name,Recent Pitch 4 Usage %,Recent Pitch 4 Count,Recent Pitch 5 Name,Recent Pitch 5 Usage %,Recent Pitch 5 Count,Recent Pitch 6 Name,Recent Pitch 6 Usage %,Recent Pitch 6 Count,Recent Pitch 7 Name,Recent Pitch 7 Usage %,Recent Pitch 7 Count,Weather Condition,Temperature F,Wind,Wind MPH,Roof Closed,Park HR Factor,Park Multiplier,Weather Multiplier,Environment Score,Pitch Fit Multiplier,Pitcher Contact Multiplier,Hitter Power Component,Hitter Power Primary Metric,Hitter Power Secondary Metric,Hitter Power Third Metric,Hitter Power Fourth Metric,Handedness Matchup Component,Pitcher Vulnerability Component,Pitch Type Component,Recent Power Component,Environment Component,Lineup Component,HR Target Score,Target Score Probability %,Recent Form Multiplier,Pitcher HR Multiplier,Platoon Multiplier,Legacy OPS/SLG Multiplier,Statcast Power Multiplier,Power Multiplier,Due Multiplier,Baseline HR Probability %,HR Probability %,Model Confidence %,HR Model Score,Grade,Data Quality
22,2026-08-26,823825,2026-08-26T22:40:00Z,Scheduled,loanDepot park,Boston Red Sox @ Miami Marlins,Home,669065,Kyle Stowers,Miami Marlins,Boston Red Sox,1B,L,No,,96,406,357,86,22,4,16,44,52,39,7,128,0.241,0.326,0.459,0.785,2,7,6,1,0,0.167,0.0,14,57,49,14,3,0.286,0.0526,472,64,7.7,35.4,56.7,18.1,25.2,19.1,32.4,55.2,31.6,7.0,4.7,7.0,50.0,85.3,20.1,0.685,74.1,98.9,114.2,55.0,15.8,18.7,54.3,53.4,Average,3.0,Pull Power,A-,Elevated power plane,53.4,Average,1.01,Good,9.4,57.7,100.8,0.7,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,32.74,16.74,Strong positive regression,Average Pull Power profile. 7.7% barrel rate; 85.3 mph average exit velocity; 32.4% air-ball rate; 55.2% pull-air rate; 7.0% HR-launch rate.,0.0394,0.0377,3.99,36,10,22.3,1.61,161.3,Above normal drought,543243.0,Sonny Gray,R,LHB vs RHP,24,24,138.2,2.79,1.16,15,0.97,7.98,2.34,668.0,4.6,25.9,13.6,46.1,27.2,83.5,95.8,111.1,0.488,15.0,51.8,99.9,0.652,7.8,Sinker,L,LHB vs RHP,46.9,314,0.262,0.348,0.509,0.857,15,31,99,0.0478,8.2,0.745,367,0.0272,4.9,0.509,3,2,1,1/2,0.5,0.667,1.0,1.667,0,1,1,50.0,Neutral Matchup,Average,53.8,5,Pitch-level Statcast · last 5 MLB games,462,Sweeper,22.51082251082251,104.0,Sinker,22.51082251082251,104.0,Curveball,17.748917748917748,82.0,4-Seam Fastball,16.666666666666668,77.0,Cutter,16.017316017316016,74.0,Changeup,4.545454545454546,21.0,,,,Unknown,,Unknown,,No,94.0,0.94,1.0,39.2,1.004,0.971,61.7,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,46.9,35.1,51.8,72.1,39.2,45.0,51.5,5.85,1.071,0.979,1.025,1.0,1.01,1.01,1.035,14.22,9.8,81.6,33.1,D,Lineup unconfirmed
23,2026-08-26,823015,2026-08-26T23:45:00Z,Scheduled,Busch Stadium,Baltimore Orioles @ St. Louis Cardinals,Away,694212,Samuel Basallo,Baltimore Orioles,St. Louis Cardinals,C,L,No,,92,331,301,70,9,1,17,35,48,26,2,90,0.233,0.296,0.439,0.735,6,20,19,2,1,0.105,0.05,6,20,19,2,1,0.105,0.05,401,17,9.0,29.7,50.7,28.2,20.7,15.1,25.6,43.6,25.7,8.2,6.2,8.2,51.2,84.7,15.1,0.649,72.7,96.8,111.5,42.7,10.3,10.0,47.2,43.6,Below Average,2.5,Pull Power,A,Excellent HR swing plane,43.6,Below Average,0.982,Good,11.8,50.0,95.5,0.61,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,30.18,13.18,Strong positive regression,Below Average Pull Power profile. 9.0% barrel rate; 84.7 mph average exit velocity; 25.6% air-ball rate; 43.6% pull-air rate; 8.2% HR-launch rate.,0.0514,0.0462,4.05,8,2,17.7,0.45,45.2,Recently homered,700241.0,Michael McGreevy,R,LHB vs RHP,25,25,137.1,3.54,1.21,18,1.18,6.23,2.36,734.0,6.0,28.6,15.9,39.7,28.7,83.6,97.2,116.0,0.589,18.0,50.1,100.0,0.636,7.8,4-Seam Fastball,L,LHB vs RHP,56.5,245,0.252,0.327,0.509,0.836,15,23,56,0.0612,9.2,0.718,351,0.0342,6.7,0.612,0,0,0,0/0,,,,,0,0,0,53.0,Neutral Matchup,Average,50.0,5,Pitch-level Statcast · last 5 MLB games,448,4-Seam Fastball,22.321428571428573,100.0,Changeup,18.303571428571427,82.0,Sinker,17.1875,77.0,Curveball,15.625,70.0,Cutter,11.607142857142858,52.0,Sweeper,10.491071428571429,47.0,Slider,4.464285714285714,20.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.0,0.985,57.0,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,56.5,41.1,50.1,64.8,50.0,45.0,51.4,5.81,1.018,1.013,1.025,1.0,0.982,0.982,1.0,17.44,11.21,77.2,30.0,D,Lineup unconfirmed
24,2026-08-26,823015,2026-08-26T23:45:00Z,Scheduled,Busch Stadium,Baltimore Orioles @ St. Louis Cardinals,Away,687952,Christian Encarnacion-Strand,Baltimore Orioles,St. Louis Cardinals,3B,R,No,,30,109,101,24,4,0,7,10,25,5,1,29,0.238,0.278,0.485,0.763,10,40,38,8,3,0.211,0.075,23,79,74,14,4,0.189,0.0506,168,117,7.4,20.0,45.6,27.3,27.1,12.0,23.2,52.8,29.9,6.7,3.9,6.7,43.1,82.3,21.1,0.71,72.0,93.7,111.0,35.7,9.9,6.1,52.5,40.3,Below Average,2.5,Pull Power,A-,Elevated power plane,40.3,Below Average,0.973,Good,6.8,55.6,93.4,0.689,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,10.6,3.6,Positive regression,Below Average Pull Power profile. 7.4% barrel rate; 82.3 mph average exit velocity; 23.2% air-ball rate; 52.8% pull-air rate; 6.7% HR-launch rate.,0.0642,0.0473,3.99,0,0,14.4,0.0,0.0,Very recent HR,700241.0,Michael McGreevy,R,RHB vs RHP,25,25,137.1,3.54,1.21,18,1.18,6.23,2.36,734.0,6.0,28.6,15.9,39.7,28.7,83.6,97.2,116.0,0.589,18.0,63.1,100.0,0.793,6.4,4-Seam Fastball,R,RHB vs RHP,36.1,64,0.197,0.219,0.344,0.563,2,1,14,0.0312,4.5,0.529,207,0.029,4.7,0.549,0,0,0,0/0,,,,,0,0,0,48.4,Neutral Matchup,Average,50.0,5,Pitch-level Statcast · last 5 MLB games,448,4-Seam Fastball,22.321428571428573,100.0,Changeup,18.303571428571427,82.0,Sinker,17.1875,77.0,Curveball,15.625,70.0,Cutter,11.607142857142858,52.0,Sweeper,10.491071428571429,47.0,Slider,4.464285714285714,20.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.026,0.985,53.6,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,36.1,41.1,63.1,51.6,50.0,45.0,51.2,5.78,1.141,1.013,0.985,1.0,0.973,0.973,0.98,17.59,11.81,66.1,29.8,F,Lineup unconfirmed
25,2026-08-26,824878,2026-08-26T23:15:00Z,Scheduled,Truist Park,Los Angeles Dodgers @ Atlanta Braves,Away,571970,Max Muncy,Los Angeles Dodgers,Atlanta Braves,3B,L,No,,122,458,399,102,20,1,26,69,67,54,4,116,0.256,0.349,0.506,0.855,11,40,33,11,4,0.333,0.1,25,91,79,20,6,0.253,0.0659,553,106,8.8,29.5,64.5,17.0,18.4,16.1,27.1,61.4,28.6,10.9,6.9,10.9,57.1,84.1,16.9,0.705,69.5,96.8,110.7,15.2,16.7,3.6,46.3,44.3,Below Average,3.0,Pull Power,A,Excellent HR swing plane,44.3,Below Average,0.984,Good,8.5,64.3,97.4,0.755,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,44.62,18.62,Strong positive regression,Below Average Pull Power profile. 8.8% barrel rate; 84.1 mph average exit velocity; 27.1% air-ball rate; 61.4% pull-air rate; 10.9% HR-launch rate.,0.0568,0.0516,4.15,10,3,15.3,0.65,65.2,Recently homered,700363.0,AJ Smith-Shawver,R,LHB vs RHP,2,2,8.2,6.23,1.62,0,0.0,7.27,5.19,53.0,3.8,32.1,11.3,64.3,34.0,84.2,97.3,112.1,0.554,0.0,42.1,100.0,0.604,5.4,4-Seam Fastball,L,LHB vs RHP,52.8,352,0.257,0.358,0.512,0.87,20,46,86,0.0568,9.4,0.696,24,0.0,2.9,0.461,0,0,0,0/0,,,,,0,0,0,48.5,Neutral Matchup,Average,50.0,2,Pitch-level Statcast · last 5 MLB games,144,4-Seam Fastball,41.666666666666664,60.0,Split-Finger,34.72222222222222,50.0,Curveball,10.416666666666666,15.0,Sinker,8.333333333333334,12.0,Slider,4.861111111111111,7.0,,,,,,,Unknown,,Unknown,,No,103.0,1.03,1.0,55.4,0.984,0.963,60.8,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,52.8,39.1,42.1,63.1,55.4,45.0,51.2,5.77,1.256,1.0,1.025,1.0,0.984,0.984,1.0,19.75,13.95,84.3,37.2,D+,Lineup unconfirmed
26,2026-08-26,822692,2026-08-26T22:45:00Z,Scheduled,Nationals Park,Colorado Rockies @ Washington Nationals,Away,696100,Hunter Goodman,Colorado Rockies,Washington Nationals,C,R,No,,112,464,418,105,16,1,35,70,70,39,4,153,0.251,0.319,0.545,0.864,1,4,4,1,1,0.25,0.25,14,56,52,10,4,0.192,0.0714,552,64,8.4,28.0,45.9,27.5,26.1,18.5,28.0,48.2,28.1,6.9,3.9,6.9,67.0,83.4,24.1,0.694,73.4,96.2,114.8,43.2,11.6,9.9,64.8,44.8,Below Average,3.0,Pull Power,A-,Elevated power plane,44.8,Below Average,0.985,Good,7.8,38.9,94.9,0.61,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,38.32,3.32,Positive regression,Below Average Pull Power profile. 8.4% barrel rate; 83.4 mph average exit velocity; 28.0% air-ball rate; 48.2% pull-air rate; 6.9% HR-launch rate.,0.0754,0.0665,4.15,0,0,11.9,0.0,0.0,Very recent HR,663362.0,Matt Waldron,R,RHB vs RHP,14,3,37.0,7.54,1.62,7,1.7,7.54,2.43,232.0,4.3,23.7,16.8,43.3,21.6,82.0,94.7,113.2,0.49,7.0,61.8,70.5,0.719,9.5,Cutter,R,RHB vs RHP,56.0,314,0.241,0.303,0.556,0.858,26,22,99,0.0828,9.1,0.738,73,0.0274,3.0,0.401,2,2,0,0/2,0.0,0.0,0.0,0.0,0,0,1,55.8,Neutral Matchup,Average,45.0,5,Pitch-level Statcast · last 5 MLB games,114,Knuckleball,32.45614035087719,37.0,Cutter,22.80701754385965,26.0,Sinker,17.54385964912281,20.0,4-Seam Fastball,17.54385964912281,20.0,Sweeper,9.649122807017545,11.0,,,,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.024,0.968,61.5,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,56.0,30.8,61.8,44.5,50.0,45.0,50.6,5.65,1.013,1.051,0.985,1.03,0.985,1.015,0.98,24.84,14.63,81.5,38.0,D+,Lineup unconfirmed
27,2026-08-26,824878,2026-08-26T23:15:00Z,Scheduled,Truist Park,Los Angeles Dodgers @ Atlanta Braves,Home,663586,Austin Riley,Atlanta Braves,Los Angeles Dodgers,3B,R,No,,131,523,470,104,20,1,15,54,60,40,10,167,0.221,0.294,0.364,0.658,11,41,38,7,0,0.184,0.0,25,93,85,21,3,0.247,0.0323,624,109,9.0,30.0,41.7,25.5,32.8,13.9,25.6,44.8,30.7,7.2,3.7,7.2,28.6,84.9,21.6,0.683,73.8,97.6,113.0,52.8,14.3,12.3,44.5,45.3,Below Average,3.0,Pull Power,A-,Elevated power plane,45.3,Below Average,0.987,Good,11.0,48.1,98.8,0.819,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,46.48,31.48,Strong positive regression,Below Average Pull Power profile. 9.0% barrel rate; 84.9 mph average exit velocity; 25.6% air-ball rate; 44.8% pull-air rate; 7.2% HR-launch rate.,0.0287,0.0293,3.99,38,11,31.3,1.21,121.3,Near normal interval,808963.0,Roki Sasaki,R,RHB vs RHP,22,22,116.0,4.42,1.3,21,1.63,8.84,3.57,641.0,5.5,25.9,13.4,37.7,28.2,84.0,95.3,115.7,0.54,21.0,52.2,91.8,0.599,10.7,4-Seam Fastball,R,RHB vs RHP,46.5,360,0.216,0.281,0.375,0.656,13,23,113,0.0361,6.9,0.601,211,0.0521,7.0,0.575,3,2,1,1/2,0.5,0.667,0.5,1.167,0,0,1,50.0,Neutral Matchup,Average,53.8,5,Pitch-level Statcast · last 5 MLB games,470,4-Seam Fastball,37.659574468085104,177.0,Split-Finger,35.95744680851064,169.0,Slider,22.340425531914892,105.0,Forkball,4.042553191489362,19.0,,,,,,,,,,Unknown,,Unknown,,No,103.0,1.03,1.0,55.4,1.004,0.98,57.3,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,46.5,33.9,52.2,68.1,55.4,45.0,50.6,5.64,0.875,1.085,0.985,1.0,0.987,0.987,1.0,11.19,7.82,84.4,26.6,F,Lineup unconfirmed
28,2026-08-26,824555,2026-08-26T23:40:00Z,Scheduled,Rate Field,Texas Rangers @ Chicago White Sox,Home,545341,Randal Grichuk,Chicago White Sox,Texas Rangers,DH,R,No,,91,205,196,55,20,1,11,32,32,7,1,46,0.281,0.307,0.561,0.868,9,19,19,9,2,0.474,0.1053,21,45,44,17,2,0.386,0.0444,276,59,8.5,33.1,48.2,22.1,28.4,16.9,32.1,42.4,30.9,5.4,3.8,5.4,45.7,85.4,20.4,0.602,72.9,98.6,113.4,45.8,17.7,16.8,56.9,47.1,Below Average,3.0,Pull Power,A-,Elevated power plane,47.1,Below Average,0.992,Good,10.2,40.9,99.8,0.544,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,19.27,8.27,Strong positive regression,Below Average Pull Power profile. 8.5% barrel rate; 85.4 mph average exit velocity; 32.1% air-ball rate; 42.4% pull-air rate; 5.4% HR-launch rate.,0.0537,0.0457,4.09,1,1,17.8,0.06,5.6,Very recent HR,669022.0,MacKenzie Gore,L,RHB vs LHP,27,27,145.2,4.26,1.23,18,1.11,9.95,3.21,835.0,5.3,23.1,12.8,40.9,28.9,81.7,94.1,115.7,0.529,18.0,58.5,100.0,0.716,8.0,4-Seam Fastball,R,RHB vs LHP,52.4,136,0.32,0.36,0.656,1.017,9,7,32,0.0662,8.0,0.704,462,0.0346,5.2,0.53,10,9,5,5/9,0.556,0.6,1.111,1.711,1,1,0,59.1,Slight Hitter Advantage,Above average,75.0,5,Pitch-level Statcast · last 5 MLB games,496,4-Seam Fastball,51.814516129032256,257.0,Changeup,18.548387096774192,92.0,Slider,12.096774193548388,60.0,Curveball,10.887096774193548,54.0,Sinker,5.645161290322581,28.0,Cutter,1.0080645161290323,5.0,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.017,0.978,57.2,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,52.4,33.6,58.5,61.3,50.0,45.0,50.5,5.63,1.259,1.002,1.025,1.03,0.992,1.022,0.98,17.4,12.97,70.2,33.9,D,Lineup unconfirmed
29,2026-08-26,822772,2026-08-26T23:07:00Z,Scheduled,Rogers Centre,Kansas City Royals @ Toronto Blue Jays,Away,695506,Jac Caglianone,Kansas City Royals,Toronto Blue Jays,RF,L,No,,121,469,434,120,23,2,22,59,60,29,5,122,0.276,0.328,0.491,0.819,8,30,28,11,1,0.393,0.0333,23,92,87,33,6,0.379,0.0652,600,124,8.6,36.7,52.5,25.1,22.5,12.4,27.0,49.4,30.2,5.8,3.8,5.8,47.1,87.1,12.2,0.722,75.2,100.9,115.8,68.4,15.6,22.8,41.9,55.7,Average,3.0,Pull Power,A,Excellent HR swing plane,55.7,Average,1.016,Good,8.9,54.3,102.2,0.742,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,45.03,23.03,Strong positive regression,Average Pull Power profile. 8.6% barrel rate; 87.1 mph average exit velocity; 27.0% air-ball rate; 49.4% pull-air rate; 5.8% HR-launch rate.,0.0469,0.0439,4.15,24,7,19.7,1.22,121.7,Near normal interval,693686.0,Spencer Miles,R,LHB vs RHP,40,4,80.1,3.02,1.1,5,0.56,8.18,2.24,447.0,2.2,22.4,10.3,36.5,28.2,81.5,93.0,110.3,0.429,5.0,57.8,99.4,0.704,8.2,Sinker,L,LHB vs RHP,47.4,326,0.28,0.344,0.5,0.844,15,28,81,0.046,9.8,0.758,179,0.0279,3.7,0.507,0,0,0,0/0,,,,,0,0,0,51.6,Neutral Matchup,Average,50.0,5,Pitch-level Statcast · last 5 MLB games,51,Sinker,50.98039215686274,26.0,Curveball,21.568627450980394,11.0,Slider,15.686274509803921,8.0,4-Seam Fastball,11.764705882352942,6.0,,,,,,,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.016,0.947,63.7,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,47.4,21.0,57.8,73.6,50.0,45.0,50.5,5.62,1.035,0.914,1.025,1.0,1.016,1.016,1.0,16.99,10.36,84.4,33.1,D,Lineup unconfirmed
30,2026-08-26,823506,2026-08-26T23:05:00Z,Scheduled,Yankee Stadium,Houston Astros @ New York Yankees,Away,670623,Isaac Paredes,Houston Astros,New York Yankees,3B,R,No,,125,531,456,119,23,1,17,50,72,53,17,70,0.261,0.356,0.428,0.784,10,43,34,12,2,0.353,0.0465,24,103,87,24,3,0.276,0.0291,810,159,3.1,20.6,49.4,21.4,28.6,14.6,29.4,56.1,32.4,4.4,2.7,4.4,65.7,82.4,20.7,0.433,65.1,93.6,109.5,6.0,11.8,1.5,49.2,26.6,Weak,2.0,Pull Power,A-,Elevated power plane,26.6,Weak,0.934,Good,2.5,53.1,93.1,0.417,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,29.05,12.05,Strong positive regression,Weak Pull Power profile. 3.1% barrel rate; 82.4 mph average exit velocity; 29.4% air-ball rate; 56.1% pull-air rate; 4.4% HR-launch rate.,0.032,0.032,4.05,3,1,26.8,0.11,11.2,Very recent HR,,TBD,,Unknown,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,,,,,,,,50.0,0.0,,,Unknown,R,Unknown,50.0,0,,,,,0,0,0,,,,0,,,,0,0,0,0/0,,,,,0,0,0,50.0,Neutral Matchup,Average,50.0,0,,0,,,,,,,,,,,,,,,,,,,,,,Unknown,,Unknown,,No,108.0,1.08,1.0,64.4,1.0,1.0,49.8,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,50.0,50.0,50.0,41.3,64.4,45.0,50.3,5.58,1.083,1.0,1.0,1.0,0.934,0.934,0.98,12.35,9.0,75.0,26.9,F,Probable SP unavailable; Lineup unconfirmed
31,2026-08-26,824555,2026-08-26T23:40:00Z,Scheduled,Rate Field,Texas Rangers @ Chicago White Sox,Home,678246,Miguel Vargas,Chicago White Sox,Texas Rangers,3B,R,No,,130,573,480,119,30,1,29,89,75,80,7,100,0.248,0.36,0.496,0.856,13,60,46,17,4,0.37,0.0667,26,119,95,26,7,0.274,0.0588,737,139,7.6,26.6,54.6,21.9,23.4,17.9,30.2,58.1,31.9,9.4,7.5,9.4,57.0,84.0,22.5,0.662,72.0,96.1,112.4,38.3,14.2,11.7,60.7,47.8,Below Average,3.0,Pull Power,A-,Elevated power plane,47.8,Below Average,0.994,Good,7.2,62.5,95.4,0.664,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,52.1,23.1,Strong positive regression,Below Average Pull Power profile. 7.6% barrel rate; 84.0 mph average exit velocity; 30.2% air-ball rate; 58.1% pull-air rate; 9.4% HR-launch rate.,0.0506,0.0474,4.09,11,4,16.6,0.66,66.5,Recently homered,669022.0,MacKenzie Gore,L,RHB vs LHP,27,27,145.2,4.26,1.23,18,1.11,9.95,3.21,835.0,5.3,23.1,12.8,40.9,28.9,81.7,94.1,115.7,0.529,18.0,47.9,100.0,0.628,7.0,4-Seam Fastball,R,RHB vs LHP,56.6,173,0.273,0.39,0.587,0.977,12,28,28,0.0694,9.1,0.773,462,0.0346,5.2,0.53,0,0,0,0/0,,,,,0,0,0,52.2,Neutral Matchup,Average,50.0,5,Pitch-level Statcast · last 5 MLB games,496,4-Seam Fastball,51.814516129032256,257.0,Changeup,18.548387096774192,92.0,Slider,12.096774193548388,60.0,Curveball,10.887096774193548,54.0,Sinker,5.645161290322581,28.0,Cutter,1.0080645161290323,5.0,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.996,0.978,61.4,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,56.6,33.6,47.9,56.4,50.0,45.0,50.0,5.51,1.133,1.002,1.025,1.0,0.994,0.994,1.0,18.01,12.07,85.0,34.3,D,Lineup unconfirmed
32,2026-08-26,825039,2026-08-26T19:40:00Z,Scheduled,Chase Field,Chicago Cubs @ Arizona Diamondbacks,Home,682998,Corbin Carroll,Arizona Diamondbacks,Chicago Cubs,RF,L,No,,129,560,482,121,28,16,18,81,58,66,8,121,0.251,0.348,0.488,0.836,11,48,38,13,0,0.342,0.0,26,116,97,25,3,0.258,0.0259,660,133,7.4,32.6,52.8,19.4,27.1,16.4,30.5,51.9,29.6,7.6,4.8,7.6,34.6,85.4,22.9,0.589,73.7,97.6,112.1,51.3,15.2,15.9,62.4,48.5,Average,3.0,Pull Power,A-,Elevated power plane,48.5,Average,0.996,Good,6.8,50.0,98.1,0.567,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,44.58,26.58,Strong positive regression,Average Pull Power profile. 7.4% barrel rate; 85.4 mph average exit velocity; 30.5% air-ball rate; 51.9% pull-air rate; 7.6% HR-launch rate.,0.0321,0.0321,4.09,38,11,26.8,1.42,141.9,Above normal drought,571510.0,Matthew Boyd,L,LHB vs LHP,16,16,91.0,4.15,1.24,14,1.38,7.02,2.77,510.0,6.1,22.9,13.3,48.1,31.2,81.9,94.4,112.5,0.563,14.0,50.7,100.0,0.627,8.5,4-Seam Fastball,L,LHB vs LHP,29.0,181,0.338,0.431,0.591,1.022,5,22,36,0.0276,6.4,0.571,103,0.0097,3.3,0.482,3,3,0,0/3,0.0,0.0,0.0,0.0,0,0,1,39.3,Slight Pitcher Advantage,Below average,42.5,5,Pitch-level Statcast · last 5 MLB games,462,4-Seam Fastball,43.29004329004329,200.0,Changeup,22.07792207792208,102.0,Curveball,19.48051948051948,90.0,Slider,14.502164502164502,67.0,Sinker,0.6493506493506493,3.0,,,,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.001,0.986,52.9,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,29.0,43.0,50.7,59.0,50.0,45.0,50.0,5.51,0.822,1.045,0.985,1.0,0.996,0.996,1.035,12.5,7.91,85.0,30.4,D,Lineup unconfirmed
