Rank,Date,Game PK,Game Time UTC,Game Status,Venue,Matchup,Home/Away,Player ID,Player,Team,Opponent,Position,Bats,Confirmed Lineup,Lineup Spot,G,PA,AB,H,2B,3B,HR,R,RBI,BB,HBP,SO,AVG,OBP,SLG,OPS,L14 G,L14 PA,L14 AB,L14 H,L14 HR,L14 AVG,L14 HR/PA,L30 G,L30 PA,L30 AB,L30 H,L30 HR,L30 AVG,L30 HR/PA,Statcast BBE,L30 Statcast BBE,Barrel %,Hard Hit %,Pull %,Center %,Oppo %,Fly Ball %,Air Ball %,Pull Air %,Sweet Spot %,HR Launch %,Ideal HR Contact %,Ideal Contact %,HR/Barrel %,Avg Exit Velocity,Avg Launch Angle,xSLG on Contact,Avg Bat Speed,EV50,Max Exit Velocity,Fast Swing Rate %,Squared-Up Rate %,Blast Rate %,Ideal Attack Angle %,Power DNA Score,Power DNA Label,Power DNA Stars,Power Archetype,Swing Plane Grade,Swing Plane Label,Power Profile Score,Power Profile Label,Power Profile Multiplier,Power Profile Data Quality,L30 Barrel %,L30 Pull Air %,L30 EV50,L30 xSLG on Contact,Fast Swing Source,Squared-Up Source,Blast Source,Ideal Attack Angle Source,Barrels per PA,Barrels per PA %,Estimated xHR,xHR Minus Actual HR,HR Regression Label,AI Power Outlook,Raw HR/PA,Bayesian HR/PA,Expected PA,AB Since Last HR,Games Since Last HR,AB/HR,Due Ratio,Due Meter Pct,Due Label,Opposing SP ID,Opposing SP,Opposing SP Throws,Platoon,SP G,SP GS,SP IP,SP ERA,SP WHIP,SP HR,SP HR/9,SP K/9,SP BB/9,SP Statcast BBE,SP Barrel % Allowed,SP Hard Hit % Allowed,SP Fly Ball % Allowed,SP Pull Air % Allowed,SP Sweet Spot % Allowed,SP Avg EV Allowed,SP EV50 Allowed,SP Max EV Allowed,SP xSLG on Contact Allowed,SP Statcast HR Allowed,Pitch Type Matchup Score,Pitch Mix Coverage %,Weighted xSLG vs Pitch Mix,Weighted Barrel % vs Pitch Mix,Primary Pitch Matchup,Effective Batter Side,Handedness Matchup,Handedness Matchup Score,Hitter Split PA,Hitter Split AVG,Hitter Split OBP,Hitter Split SLG,Hitter Split OPS,Hitter Split HR,Hitter Split BB,Hitter Split K,Hitter HR/PA vs Hand,Hitter Barrel % vs Hand,Hitter xSLG vs Hand,Pitcher Split PA Allowed,Pitcher HR/PA Allowed vs Side,Pitcher Barrel % Allowed vs Side,Pitcher xSLG Allowed vs Side,Career BvP PA,Career BvP AB,Career BvP H,Career BvP Results,Career BvP AVG,Career BvP OBP,Career BvP SLG,Career BvP OPS,Career BvP HR,Career BvP BB,Career BvP K,Hitter vs Pitcher Matchup Score,Hitter vs Pitcher Matchup Label,Hitter vs Pitcher Matchup Band,Career BvP Component Score,Recent Pitch Mix Games,Recent Pitch Mix Source,Recent Pitch Mix Total,Recent Pitch 1 Name,Recent Pitch 1 Usage %,Recent Pitch 1 Count,Recent Pitch 2 Name,Recent Pitch 2 Usage %,Recent Pitch 2 Count,Recent Pitch 3 Name,Recent Pitch 3 Usage %,Recent Pitch 3 Count,Recent Pitch 4 Name,Recent Pitch 4 Usage %,Recent Pitch 4 Count,Weather Condition,Temperature F,Wind,Wind MPH,Roof Closed,Park HR Factor,Park Multiplier,Weather Multiplier,Environment Score,Pitch Fit Multiplier,Pitcher Contact Multiplier,Hitter Power Component,Hitter Power Primary Metric,Hitter Power Secondary Metric,Hitter Power Third Metric,Hitter Power Fourth Metric,Handedness Matchup Component,Pitcher Vulnerability Component,Pitch Type Component,Recent Power Component,Environment Component,Lineup Component,HR Target Score,Target Score Probability %,Recent Form Multiplier,Pitcher HR Multiplier,Platoon Multiplier,Legacy OPS/SLG Multiplier,Statcast Power Multiplier,Power Multiplier,Due Multiplier,Baseline HR Probability %,HR Probability %,Model Confidence %,HR Model Score,Grade,Data Quality,Recent Pitch 5 Name,Recent Pitch 5 Usage %,Recent Pitch 5 Count,Recent Pitch 6 Name,Recent Pitch 6 Usage %,Recent Pitch 6 Count,Recent Pitch 7 Name,Recent Pitch 7 Usage %,Recent Pitch 7 Count
13,2026-09-07,824229,2026-09-07T19:10:00Z,Scheduled,Comerica Park,Minnesota Twins @ Detroit Tigers,Home,680664,Eduardo Valencia,Detroit Tigers,Minnesota Twins,DH,R,No,,29,90,88,27,8,0,6,14,18,1,1,26,0.307,0.322,0.602,0.924,6,22,22,5,0,0.227,0.0,15,51,50,12,2,0.24,0.0392,122,69,9.0,25.2,43.7,21.9,34.4,10.0,21.5,46.0,41.9,9.5,4.2,9.5,47.5,82.8,13.8,0.643,71.3,95.0,111.6,29.2,13.7,8.7,50.3,43.7,Below Average,2.5,Pull Power,A,Excellent HR swing plane,43.7,Below Average,0.982,Good,5.8,41.7,93.9,0.559,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,9.06,3.06,Positive regression,Below Average Pull Power profile. 9.0% barrel rate; 82.8 mph average exit velocity; 21.5% air-ball rate; 46.0% pull-air rate; 9.5% HR-launch rate.,0.0667,0.0469,4.17,36,11,14.7,2.45,245.5,Very long drought,,TBD,,Unknown,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,,,,,,,,50.0,0.0,,,Unknown,R,Unknown,50.0,0,,,,,0,0,0,,,,0,,,,0,0,0,0/0,,,,,0,0,0,50.0,Neutral Matchup,Average,50.0,0,,0,,,,,,,,,,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.0,1.0,57.7,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,50.0,50.0,50.0,40.5,50.0,45.0,52.0,5.98,0.828,1.0,1.0,1.055,0.982,1.036,1.06,18.14,10.76,52.5,36.5,D+,Probable SP unavailable; Lineup unconfirmed,,,,,,,,,
14,2026-09-07,824062,2026-09-07T18:10:00Z,Scheduled,Kauffman Stadium,Arizona Diamondbacks @ Kansas City Royals,Home,695600,Carter Jensen,Kansas City Royals,Arizona Diamondbacks,C,L,No,,133,533,466,107,28,2,22,67,67,58,3,150,0.23,0.315,0.44,0.755,11,51,41,14,5,0.341,0.098,23,97,79,19,6,0.241,0.0619,640,110,7.0,26.4,51.9,17.7,30.3,21.8,31.2,42.0,28.7,7.6,5.6,7.6,58.6,84.8,21.9,0.634,71.9,96.8,112.5,32.5,12.4,8.2,46.8,39.5,Below Average,2.5,Contact-First Profile,A-,Elevated power plane,39.5,Below Average,0.971,Good,9.1,43.6,98.4,0.744,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,39.87,17.87,Strong positive regression,Below Average Contact-First Profile profile. 7.0% barrel rate; 84.8 mph average exit velocity; 31.2% air-ball rate; 42.0% pull-air rate; 7.6% HR-launch rate.,0.0413,0.0396,3.99,7,2,21.2,0.33,33.0,Very recent HR,,TBD,,Unknown,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,,,,,,,,50.0,0.0,,,Unknown,L,Unknown,50.0,0,,,,,0,0,0,,,,0,,,,0,0,0,0/0,,,,,0,0,0,50.0,Neutral Matchup,Average,50.0,0,,0,,,,,,,,,,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.0,1.0,53.5,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,50.0,50.0,50.0,58.8,50.0,45.0,51.9,5.94,1.35,1.0,1.0,1.0,0.971,0.971,0.98,14.88,11.72,74.8,30.8,D,Probable SP unavailable; Lineup unconfirmed,,,,,,,,,
15,2026-09-07,824715,2026-09-07T17:35:00Z,Scheduled,Fenway Park,Los Angeles Angels @ Boston Red Sox,Away,687263,Zach Neto,Los Angeles Angels,Boston Red Sox,SS,R,No,,138,616,550,131,28,4,23,89,67,55,10,191,0.238,0.318,0.429,0.747,10,44,39,10,1,0.256,0.0227,24,106,98,29,3,0.296,0.0283,768,137,5.6,24.8,49.2,27.5,23.1,15.9,28.4,55.6,30.4,7.3,5.0,7.3,48.6,83.0,15.9,0.61,69.2,95.0,109.6,16.3,12.2,3.4,39.6,34.8,Weak,2.5,Pull Power,A,Excellent HR swing plane,34.8,Weak,0.957,Good,4.4,61.9,95.1,0.6,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,41.6,18.6,Strong positive regression,Weak Pull Power profile. 5.6% barrel rate; 83.0 mph average exit velocity; 28.4% air-ball rate; 55.6% pull-air rate; 7.3% HR-launch rate.,0.0373,0.0365,4.05,24,6,23.9,1.0,100.4,Near normal interval,,TBD,,Unknown,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,,,,,,,,50.0,0.0,,,Unknown,R,Unknown,50.0,0,,,,,0,0,0,,,,0,,,,0,0,0,0/0,,,,,0,0,0,50.0,Neutral Matchup,Average,50.0,0,,0,,,,,,,,,,,,,Unknown,,Unknown,,No,102.0,1.02,1.0,53.6,1.0,1.0,54.6,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,50.0,50.0,50.0,49.5,53.6,45.0,51.9,5.93,0.877,1.0,1.0,1.0,0.957,0.957,1.0,13.97,8.69,75.0,27.0,F,Probable SP unavailable; Lineup unconfirmed,,,,,,,,,
16,2026-09-07,823820,2026-09-07T17:10:00Z,Scheduled,loanDepot park,New York Mets @ Miami Marlins,Home,681715,Heriberto Hernández,Miami Marlins,New York Mets,LF,R,No,,112,422,374,86,16,1,24,45,63,43,4,114,0.23,0.315,0.471,0.786,12,54,46,10,5,0.217,0.0926,25,111,93,22,8,0.237,0.0721,454,120,10.4,28.2,53.6,29.1,17.3,16.3,26.9,59.7,31.0,11.0,7.1,11.0,51.9,84.7,15.8,0.727,72.0,96.9,113.3,41.7,14.8,10.7,61.0,52.4,Average,3.0,Pull Power,A,Excellent HR swing plane,52.4,Average,1.007,Good,12.5,71.4,95.9,0.778,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,41.3,17.3,Strong positive regression,Average Pull Power profile. 10.4% barrel rate; 84.7 mph average exit velocity; 26.9% air-ball rate; 59.7% pull-air rate; 11.0% HR-launch rate.,0.0569,0.0514,3.99,0,0,15.6,0.0,0.0,Very recent HR,804636.0,Jonah Tong,R,RHB vs RHP,3,0,10.0,3.6,1.5,1,0.9,6.3,6.3,68.0,2.9,19.1,19.1,41.2,35.3,81.6,93.3,104.6,0.45,1.0,63.5,100.0,0.727,9.9,4-Seam Fastball,R,RHB vs RHP,51.5,271,0.218,0.299,0.42,0.719,13,26,82,0.048,8.5,0.65,21,0.0476,5.4,0.658,0,0,0,0/0,,,,,0,0,0,55.4,Neutral Matchup,Average,50.0,3,Pitch-level Statcast · last 5 MLB games,187,4-Seam Fastball,45.45454545454545,85.0,Changeup,27.807486631016044,52.0,Cutter,20.32085561497326,38.0,Curveball,6.4171122994652405,12.0,Unknown,,Unknown,,No,94.0,0.94,1.0,39.2,1.027,0.954,64.0,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,51.5,25.3,63.5,69.2,39.2,45.0,51.5,5.85,1.249,0.995,0.985,1.0,1.007,1.007,0.98,18.97,12.64,85.0,34.2,D,Lineup unconfirmed,,,,,,,,,
17,2026-09-07,823820,2026-09-07T17:10:00Z,Scheduled,loanDepot park,New York Mets @ Miami Marlins,Home,669065,Kyle Stowers,Miami Marlins,New York Mets,1B,L,No,,106,447,391,97,24,4,19,50,60,45,8,143,0.248,0.336,0.476,0.812,11,43,36,11,3,0.306,0.0698,13,52,44,14,3,0.318,0.0577,515,49,10.8,36.1,65.4,17.3,17.3,15.3,27.2,68.9,30.3,9.0,6.1,9.0,44.0,86.2,19.0,0.803,73.2,99.5,112.9,49.9,16.8,14.8,49.5,57.9,Average,3.5,Pull Power,A,Excellent HR swing plane,57.9,Average,1.022,Good,16.3,92.3,102.1,0.99,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,49.31,30.31,Strong positive regression,Average Pull Power profile. 10.8% barrel rate; 86.2 mph average exit velocity; 27.2% air-ball rate; 68.9% pull-air rate; 9.0% HR-launch rate.,0.0425,0.0403,4.09,3,1,20.6,0.15,14.6,Very recent HR,804636.0,Jonah Tong,R,LHB vs RHP,3,0,10.0,3.6,1.5,1,0.9,6.3,6.3,68.0,2.9,19.1,19.1,41.2,35.3,81.6,93.3,104.6,0.45,1.0,50.3,100.0,0.643,7.5,4-Seam Fastball,L,LHB vs RHP,51.2,340,0.266,0.354,0.519,0.873,17,34,110,0.05,9.0,0.763,26,0.0,0.0,0.254,1,1,0,0/1,0.0,0.0,0.0,0.0,0,0,0,50.2,Neutral Matchup,Average,47.5,3,Pitch-level Statcast · last 5 MLB games,187,4-Seam Fastball,45.45454545454545,85.0,Changeup,27.807486631016044,52.0,Cutter,20.32085561497326,38.0,Curveball,6.4171122994652405,12.0,Unknown,,Unknown,,No,94.0,0.94,1.0,39.2,1.001,0.954,65.3,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,51.2,25.3,50.3,90.0,39.2,45.0,51.4,5.83,1.239,0.995,1.025,1.0,1.022,1.022,0.98,15.48,11.06,81.2,31.5,D,Lineup unconfirmed,,,,,,,,,
18,2026-09-07,824062,2026-09-07T18:10:00Z,Scheduled,Kauffman Stadium,Arizona Diamondbacks @ Kansas City Royals,Home,670231,John Rave,Kansas City Royals,Arizona Diamondbacks,RF,L,No,,36,106,94,21,5,1,4,18,9,10,0,23,0.223,0.298,0.426,0.724,8,33,29,7,1,0.241,0.0303,18,58,52,10,2,0.192,0.0345,113,61,7.5,26.4,51.9,30.2,17.0,14.9,25.9,59.8,30.5,8.6,6.3,8.6,49.3,81.6,19.2,0.504,69.6,95.8,107.3,35.0,10.9,8.4,60.2,41.0,Below Average,2.5,Pull Power,A,Excellent HR swing plane,41.0,Below Average,0.975,Good,4.9,53.3,94.8,0.433,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,7.46,3.46,Positive regression,Below Average Pull Power profile. 7.5% barrel rate; 81.6 mph average exit velocity; 25.9% air-ball rate; 59.8% pull-air rate; 8.6% HR-launch rate.,0.0377,0.0347,3.99,5,1,23.5,0.21,21.3,Very recent HR,,TBD,,Unknown,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,,,,,,,,50.0,0.0,,,Unknown,L,Unknown,50.0,0,,,,,0,0,0,,,,0,,,,0,0,0,0/0,,,,,0,0,0,50.0,Neutral Matchup,Average,50.0,0,,0,,,,,,,,,,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.0,1.0,53.9,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,50.0,50.0,50.0,50.1,50.0,45.0,51.4,5.82,0.971,1.0,1.0,1.0,0.975,0.975,0.98,13.14,8.71,54.2,22.6,F,Probable SP unavailable; Lineup unconfirmed,,,,,,,,,
19,2026-09-07,824062,2026-09-07T18:10:00Z,Scheduled,Kauffman Stadium,Arizona Diamondbacks @ Kansas City Royals,Home,686681,Michael Massey,Kansas City Royals,Arizona Diamondbacks,2B,L,No,,114,381,354,99,23,1,11,46,45,20,0,62,0.28,0.314,0.444,0.758,5,18,16,5,0,0.312,0.0,17,61,57,22,2,0.386,0.0328,533,85,5.0,25.5,62.0,21.9,16.1,15.0,31.2,52.7,30.8,8.6,5.8,8.6,43.8,84.4,18.7,0.535,70.0,95.4,107.6,13.8,13.2,3.0,54.0,35.2,Below Average,2.5,Pull Power,A,Excellent HR swing plane,35.2,Below Average,0.959,Good,5.9,57.7,95.7,0.599,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,28.08,17.08,Strong positive regression,Below Average Pull Power profile. 5.0% barrel rate; 84.4 mph average exit velocity; 31.2% air-ball rate; 52.7% pull-air rate; 8.6% HR-launch rate.,0.0289,0.0296,3.99,33,10,32.2,1.03,102.5,Near normal interval,,TBD,,Unknown,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,,,,,,,,50.0,0.0,,,Unknown,L,Unknown,50.0,0,,,,,0,0,0,,,,0,,,,0,0,0,0/0,,,,,0,0,0,50.0,Neutral Matchup,Average,50.0,0,,0,,,,,,,,,,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.0,1.0,52.1,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,50.0,50.0,50.0,54.0,50.0,45.0,51.0,5.73,0.876,1.0,1.0,1.0,0.959,0.959,1.0,11.31,7.46,71.9,24.9,F,Probable SP unavailable; Lineup unconfirmed,,,,,,,,,
20,2026-09-07,824062,2026-09-07T18:10:00Z,Scheduled,Kauffman Stadium,Arizona Diamondbacks @ Kansas City Royals,Home,677951,Bobby Witt Jr.,Kansas City Royals,Arizona Diamondbacks,SS,R,No,,125,553,488,139,30,1,17,82,51,59,2,95,0.285,0.362,0.455,0.817,12,54,46,11,1,0.239,0.0185,26,118,100,28,4,0.28,0.0339,679,140,6.6,29.8,37.4,26.3,35.5,15.9,31.1,37.4,34.5,8.1,4.3,8.1,40.5,84.2,21.3,0.625,72.3,97.4,115.5,39.3,14.8,11.9,44.4,40.7,Below Average,2.5,Contact-First Profile,A-,Elevated power plane,40.7,Below Average,0.974,Good,5.7,42.9,96.4,0.608,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,39.54,22.54,Strong positive regression,Below Average Contact-First Profile profile. 6.6% barrel rate; 84.2 mph average exit velocity; 31.1% air-ball rate; 37.4% pull-air rate; 8.1% HR-launch rate.,0.0307,0.031,4.09,8,2,28.7,0.28,27.9,Very recent HR,,TBD,,Unknown,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,,,,,,,,50.0,0.0,,,Unknown,R,Unknown,50.0,0,,,,,0,0,0,,,,0,,,,0,0,0,0/0,,,,,0,0,0,50.0,Neutral Matchup,Average,50.0,0,,0,,,,,,,,,,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.0,1.0,53.7,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,50.0,50.0,50.0,46.5,50.0,45.0,51.0,5.73,0.929,1.0,1.0,1.0,0.974,0.974,0.98,12.07,7.99,75.0,25.8,F,Probable SP unavailable; Lineup unconfirmed,,,,,,,,,
21,2026-09-07,823902,2026-09-08T01:10:00Z,Scheduled,UNIQLO Field at Dodger Stadium,Cincinnati Reds @ Los Angeles Dodgers,Away,682829,Elly De La Cruz,Cincinnati Reds,Los Angeles Dodgers,SS,S,No,,124,556,490,137,25,5,23,86,66,61,2,151,0.28,0.36,0.492,0.852,11,50,43,20,2,0.465,0.04,27,121,107,32,3,0.299,0.0248,593,141,8.3,32.2,38.8,31.6,28.2,13.7,27.0,31.0,30.8,6.9,3.4,6.9,34.4,86.6,13.5,0.688,74.6,99.6,115.9,56.5,14.4,14.6,49.9,44.2,Below Average,3.0,Contact-First Profile,A,Excellent HR swing plane,44.2,Below Average,0.984,Good,7.8,30.3,99.7,0.671,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,41.01,18.01,Strong positive regression,Below Average Contact-First Profile profile. 8.3% barrel rate; 86.6 mph average exit velocity; 27.0% air-ball rate; 31.0% pull-air rate; 6.9% HR-launch rate.,0.0414,0.0397,4.15,0,0,21.3,0.0,0.0,Very recent HR,,TBD,,Unknown,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,,,,,,,,50.0,0.0,,,Unknown,S,Unknown,50.0,0,,,,,0,0,0,,,,0,,,,0,0,0,0/0,,,,,0,0,0,50.0,Neutral Matchup,Average,50.0,0,,0,,,,,,,,,,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.0,1.0,53.5,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,50.0,50.0,50.0,45.9,50.0,45.0,50.9,5.71,0.934,1.0,1.0,1.0,0.984,0.984,0.98,15.48,9.45,75.0,28.6,F,Probable SP unavailable; Lineup unconfirmed,,,,,,,,,
22,2026-09-07,824229,2026-09-07T19:10:00Z,Scheduled,Comerica Park,Minnesota Twins @ Detroit Tigers,Home,679529,Spencer Torkelson,Detroit Tigers,Minnesota Twins,1B,R,No,,140,544,474,105,24,0,22,56,66,58,7,171,0.222,0.313,0.411,0.724,10,34,31,7,2,0.226,0.0588,24,84,73,15,2,0.205,0.0238,636,89,5.9,24.4,50.5,23.4,25.9,15.8,28.7,51.6,32.6,8.7,5.6,8.7,54.4,83.1,20.7,0.571,71.4,94.7,108.8,24.6,12.9,6.8,49.3,38.5,Below Average,2.5,Pull Power,A-,Elevated power plane,38.5,Below Average,0.968,Good,3.4,52.0,93.2,0.481,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,36.02,14.02,Strong positive regression,Below Average Pull Power profile. 5.9% barrel rate; 83.1 mph average exit velocity; 28.7% air-ball rate; 51.6% pull-air rate; 8.7% HR-launch rate.,0.0404,0.0389,3.99,8,2,21.5,0.37,37.1,Recently homered,,TBD,,Unknown,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,,,,,,,,50.0,0.0,,,Unknown,R,Unknown,50.0,0,,,,,0,0,0,,,,0,,,,0,0,0,0/0,,,,,0,0,0,50.0,Neutral Matchup,Average,50.0,0,,0,,,,,,,,,,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.0,1.0,53.7,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,50.0,50.0,50.0,43.4,50.0,45.0,50.8,5.68,1.043,1.0,1.0,1.0,0.968,0.968,1.0,14.65,9.77,73.7,27.1,F,Probable SP unavailable; Lineup unconfirmed,,,,,,,,,
23,2026-09-07,823902,2026-09-08T01:10:00Z,Scheduled,UNIQLO Field at Dodger Stadium,Cincinnati Reds @ Los Angeles Dodgers,Away,553993,Eugenio Suárez,Cincinnati Reds,Los Angeles Dodgers,DH,R,No,,110,439,383,80,17,0,21,40,62,47,6,151,0.209,0.303,0.418,0.721,9,38,31,7,3,0.226,0.0789,25,100,79,18,5,0.228,0.05,473,105,5.5,22.6,52.4,21.7,24.5,16.2,28.2,50.4,33.3,5.7,3.9,5.7,83.8,83.1,18.6,0.59,69.9,93.9,109.7,20.8,12.9,6.2,50.1,35.3,Below Average,2.5,Pull Power,A,Excellent HR swing plane,35.3,Below Average,0.959,Good,4.8,48.4,93.6,0.596,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,24.08,3.08,Positive regression,Below Average Pull Power profile. 5.5% barrel rate; 83.1 mph average exit velocity; 28.2% air-ball rate; 50.4% pull-air rate; 5.7% HR-launch rate.,0.0478,0.0444,4.05,7,2,18.2,0.38,38.4,Recently homered,,TBD,,Unknown,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,,,,,,,,50.0,0.0,,,Unknown,R,Unknown,50.0,0,,,,,0,0,0,,,,0,,,,0,0,0,0/0,,,,,0,0,0,50.0,Neutral Matchup,Average,50.0,0,,0,,,,,,,,,,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.0,1.0,53.3,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,50.0,50.0,50.0,44.0,50.0,45.0,50.7,5.66,1.193,1.0,1.0,1.0,0.959,0.959,1.0,16.81,11.69,75.0,30.3,D,Probable SP unavailable; Lineup unconfirmed,,,,,,,,,
24,2026-09-07,823175,2026-09-08T00:10:00Z,Scheduled,Oracle Park,St. Louis Cardinals @ San Francisco Giants,Home,646240,Rafael Devers,San Francisco Giants,St. Louis Cardinals,1B,L,No,,144,615,543,140,34,1,35,85,91,66,2,158,0.258,0.338,0.517,0.855,13,60,50,20,8,0.4,0.1333,27,120,101,31,11,0.307,0.0917,764,126,8.6,31.5,44.1,26.7,29.0,20.6,29.6,40.2,30.1,9.7,6.2,9.7,69.4,86.6,24.0,0.687,70.8,98.4,111.7,19.2,14.1,5.6,57.2,43.2,Below Average,2.5,Contact-First Profile,A-,Elevated power plane,43.2,Below Average,0.981,Good,11.9,44.2,99.7,0.742,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,58.34,23.34,Strong positive regression,Below Average Contact-First Profile profile. 8.6% barrel rate; 86.6 mph average exit velocity; 29.6% air-ball rate; 40.2% pull-air rate; 9.7% HR-launch rate.,0.0569,0.0528,4.09,4,1,15.5,0.26,25.8,Very recent HR,700241.0,Michael McGreevy,R,LHB vs RHP,27,27,147.1,3.97,1.26,20,1.22,6.23,2.44,791.0,6.1,28.6,16.3,39.5,29.8,83.8,97.1,116.0,0.586,20.0,51.7,100.0,0.664,7.2,4-Seam Fastball,L,LHB vs RHP,56.7,401,0.3,0.387,0.625,1.012,28,51,96,0.0698,7.3,0.725,385,0.0338,6.8,0.6,6,5,3,3/5,0.6,0.667,1.8,2.467,2,1,1,56.6,Neutral Matchup,Average,65.0,5,Pitch-level Statcast · last 5 MLB games,468,4-Seam Fastball,21.794871794871796,102.0,Changeup,19.871794871794872,93.0,Curveball,15.811965811965813,74.0,Sinker,15.17094017094017,71.0,Unknown,,Unknown,,No,91.0,0.91,1.0,33.8,1.003,0.986,56.9,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,56.7,41.1,51.7,68.0,33.8,45.0,50.6,5.64,1.35,1.019,1.025,1.0,0.981,0.981,0.98,19.91,13.84,85.0,37.1,D+,Lineup unconfirmed,Sweeper,11.538461538461538,54.0,Cutter,10.47008547008547,49.0,Slider,5.3418803418803416,25.0
25,2026-09-07,823415,2026-09-07T17:05:00Z,Scheduled,Citizens Bank Park,Atlanta Braves @ Philadelphia Phillies,Home,547180,Bryce Harper,Philadelphia Phillies,Atlanta Braves,1B,L,No,,143,611,503,137,28,3,27,85,80,100,1,128,0.272,0.39,0.501,0.891,11,48,42,16,1,0.381,0.0208,25,112,86,30,2,0.349,0.0179,773,138,5.6,25.1,48.1,18.6,33.3,12.5,26.5,37.6,34.5,7.9,3.3,7.9,49.0,83.6,16.9,0.646,71.7,95.3,112.4,37.8,13.1,9.6,39.9,35.7,Below Average,2.5,Contact-First Profile,A,Excellent HR swing plane,35.7,Below Average,0.96,Good,5.1,36.1,94.9,0.6,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,39.58,12.58,Strong positive regression,Below Average Contact-First Profile profile. 5.6% barrel rate; 83.6 mph average exit velocity; 26.5% air-ball rate; 37.6% pull-air rate; 7.9% HR-launch rate.,0.0442,0.0422,4.17,34,9,18.6,1.83,182.5,Above normal drought,656550.0,Grant Holmes,R,LHB vs RHP,27,26,131.2,3.62,1.31,19,1.3,7.11,3.76,688.0,5.5,28.5,15.1,45.5,28.1,85.0,96.9,114.8,0.542,19.0,64.2,99.9,0.773,8.0,Slider,L,LHB vs RHP,54.3,371,0.305,0.423,0.613,1.036,23,64,65,0.062,7.0,0.748,337,0.0356,6.6,0.572,2,0,0,0/0,0.0,1.0,0.0,1.0,0,2,0,57.1,Neutral Matchup,Average,50.9,5,Pitch-level Statcast · last 5 MLB games,346,Slider,41.040462427745666,142.0,4-Seam Fastball,23.98843930635838,83.0,Changeup,10.404624277456648,36.0,Sinker,9.53757225433526,33.0,Unknown,,Unknown,,No,108.0,1.08,1.0,64.4,1.028,0.98,51.2,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,54.3,41.3,64.2,35.7,64.4,45.0,50.4,5.6,0.79,1.032,1.025,1.0,0.96,0.96,1.035,16.45,9.81,85.0,36.1,D+,Lineup unconfirmed,Curveball,7.803468208092486,27.0,Cutter,7.22543352601156,25.0,,,
