Rank,Date,Game PK,Game Time UTC,Game Status,Venue,Matchup,Home/Away,Player ID,Player,Team,Opponent,Position,Bats,Confirmed Lineup,Lineup Spot,G,PA,AB,H,2B,3B,HR,R,RBI,BB,HBP,SO,AVG,OBP,SLG,OPS,L14 G,L14 PA,L14 AB,L14 H,L14 HR,L14 AVG,L14 HR/PA,L30 G,L30 PA,L30 AB,L30 H,L30 HR,L30 AVG,L30 HR/PA,Statcast BBE,L30 Statcast BBE,Barrel %,Hard Hit %,Pull %,Center %,Oppo %,Fly Ball %,Air Ball %,Pull Air %,Sweet Spot %,HR Launch %,Ideal HR Contact %,Ideal Contact %,HR/Barrel %,Avg Exit Velocity,Avg Launch Angle,xSLG on Contact,Avg Bat Speed,EV50,Max Exit Velocity,Fast Swing Rate %,Squared-Up Rate %,Blast Rate %,Ideal Attack Angle %,Power DNA Score,Power DNA Label,Power DNA Stars,Power Archetype,Swing Plane Grade,Swing Plane Label,Power Profile Score,Power Profile Label,Power Profile Multiplier,Power Profile Data Quality,L30 Barrel %,L30 Pull Air %,L30 EV50,L30 xSLG on Contact,Fast Swing Source,Squared-Up Source,Blast Source,Ideal Attack Angle Source,Barrels per PA,Barrels per PA %,Estimated xHR,xHR Minus Actual HR,HR Regression Label,AI Power Outlook,Raw HR/PA,Bayesian HR/PA,Expected PA,AB Since Last HR,Games Since Last HR,AB/HR,Due Ratio,Due Meter Pct,Due Label,Opposing SP ID,Opposing SP,Opposing SP Throws,Platoon,SP G,SP GS,SP IP,SP ERA,SP WHIP,SP HR,SP HR/9,SP K/9,SP BB/9,SP Statcast BBE,SP Barrel % Allowed,SP Hard Hit % Allowed,SP Fly Ball % Allowed,SP Pull Air % Allowed,SP Sweet Spot % Allowed,SP Avg EV Allowed,SP EV50 Allowed,SP Max EV Allowed,SP xSLG on Contact Allowed,SP Statcast HR Allowed,Pitch Type Matchup Score,Pitch Mix Coverage %,Weighted xSLG vs Pitch Mix,Weighted Barrel % vs Pitch Mix,Primary Pitch Matchup,Effective Batter Side,Handedness Matchup,Handedness Matchup Score,Hitter Split PA,Hitter Split AVG,Hitter Split OBP,Hitter Split SLG,Hitter Split OPS,Hitter Split HR,Hitter Split BB,Hitter Split K,Hitter HR/PA vs Hand,Hitter Barrel % vs Hand,Hitter xSLG vs Hand,Pitcher Split PA Allowed,Pitcher HR/PA Allowed vs Side,Pitcher Barrel % Allowed vs Side,Pitcher xSLG Allowed vs Side,Career BvP PA,Career BvP AB,Career BvP H,Career BvP Results,Career BvP AVG,Career BvP OBP,Career BvP SLG,Career BvP OPS,Career BvP HR,Career BvP BB,Career BvP K,Hitter vs Pitcher Matchup Score,Hitter vs Pitcher Matchup Label,Hitter vs Pitcher Matchup Band,Career BvP Component Score,Recent Pitch Mix Games,Recent Pitch Mix Source,Recent Pitch Mix Total,Recent Pitch 1 Name,Recent Pitch 1 Usage %,Recent Pitch 1 Count,Recent Pitch 2 Name,Recent Pitch 2 Usage %,Recent Pitch 2 Count,Recent Pitch 3 Name,Recent Pitch 3 Usage %,Recent Pitch 3 Count,Recent Pitch 4 Name,Recent Pitch 4 Usage %,Recent Pitch 4 Count,Recent Pitch 5 Name,Recent Pitch 5 Usage %,Recent Pitch 5 Count,Recent Pitch 6 Name,Recent Pitch 6 Usage %,Recent Pitch 6 Count,Weather Condition,Temperature F,Wind,Wind MPH,Roof Closed,Park HR Factor,Park Multiplier,Weather Multiplier,Environment Score,Pitch Fit Multiplier,Pitcher Contact Multiplier,Hitter Power Component,Hitter Power Primary Metric,Hitter Power Secondary Metric,Hitter Power Third Metric,Hitter Power Fourth Metric,Handedness Matchup Component,Pitcher Vulnerability Component,Pitch Type Component,Recent Power Component,Environment Component,Lineup Component,HR Target Score,Target Score Probability %,Recent Form Multiplier,Pitcher HR Multiplier,Platoon Multiplier,Legacy OPS/SLG Multiplier,Statcast Power Multiplier,Power Multiplier,Due Multiplier,Baseline HR Probability %,HR Probability %,Model Confidence %,HR Model Score,Grade,Data Quality,Recent Pitch 7 Name,Recent Pitch 7 Usage %,Recent Pitch 7 Count,Recent Pitch 8 Name,Recent Pitch 8 Usage %,Recent Pitch 8 Count
22,2026-09-19,824545,2026-09-19T18:10:00Z,Scheduled,Rate Field,Detroit Tigers @ Chicago White Sox,Away,682985,Riley Greene,Detroit Tigers,Chicago White Sox,LF,L,No,,133,562,487,138,30,2,21,76,75,66,4,151,0.283,0.37,0.483,0.853,12,51,47,18,3,0.383,0.0588,16,70,65,23,5,0.354,0.0714,702,83,8.7,26.0,49.5,19.8,30.6,17.9,32.1,44.1,37.3,8.3,5.1,8.3,40.3,82.9,20.3,0.801,74.0,96.1,112.1,54.1,13.9,11.9,38.1,46.5,Below Average,3.0,Pull Power,A-,Elevated power plane,46.5,Below Average,0.99,Good,9.6,48.4,96.0,0.933,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,49.76,28.76,Strong positive regression,Below Average Pull Power profile. 8.7% barrel rate; 82.9 mph average exit velocity; 32.1% air-ball rate; 44.1% pull-air rate; 8.3% HR-launch rate.,0.0374,0.0364,4.15,0,0,23.2,0.0,0.0,Very recent HR,680732.0,Sean Burke,R,LHB vs RHP,30,25,161.0,3.47,1.2,18,1.01,9.67,3.24,908.0,4.8,23.0,14.5,47.5,34.5,83.5,94.6,114.0,0.527,18.0,61.4,100.0,0.729,8.7,4-Seam Fastball,L,LHB vs RHP,49.0,386,0.294,0.37,0.493,0.863,15,41,103,0.0389,9.3,0.763,399,0.0301,5.8,0.559,4,4,0,0/4,0.0,0.0,0.0,0.0,0,0,1,51.6,Neutral Matchup,Average,40.0,5,Pitch-level Statcast · last 5 MLB games,436,4-Seam Fastball,35.091743119266056,153.0,Cutter,19.954128440366972,87.0,Knuckle Curve,16.972477064220183,74.0,Sinker,13.761467889908257,60.0,Slider,13.53211009174312,59.0,Changeup,0.6880733944954128,3.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.023,0.973,57.3,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,49.0,36.8,61.4,59.5,50.0,45.0,51.8,5.92,1.288,0.986,1.025,1.0,0.99,0.99,0.98,14.27,11.21,82.6,32.5,D,Lineup unconfirmed,,,,,,
23,2026-09-19,822921,2026-09-19T20:10:00Z,Scheduled,Tropicana Field,Boston Red Sox @ Tampa Bay Rays,Home,668723,Ryan Vilade,Tampa Bay Rays,Boston Red Sox,RF,R,No,,89,254,224,58,8,2,11,26,40,24,2,60,0.259,0.332,0.46,0.792,7,22,16,3,0,0.188,0.0,16,42,35,9,0,0.257,0.0,357,41,4.9,23.9,43.7,32.4,23.4,13.2,24.7,48.4,30.0,4.4,2.9,4.4,55.0,82.6,24.5,0.63,74.9,94.6,113.4,61.2,8.5,9.6,37.5,36.6,Below Average,2.5,Pull Power,A-,Elevated power plane,36.6,Below Average,0.962,Good,7.3,45.5,96.3,0.694,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,16.1,5.1,Strong positive regression,Below Average Pull Power profile. 4.9% barrel rate; 82.6 mph average exit velocity; 24.7% air-ball rate; 48.4% pull-air rate; 4.4% HR-launch rate.,0.0433,0.0397,3.99,41,18,20.4,2.01,201.3,Very long drought,,TBD,,Unknown,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,,,,,,,,50.0,0.0,,,Unknown,R,Unknown,50.0,0,,,,,0,0,0,,,,0,,,,0,0,0,0/0,,,,,0,0,0,50.0,Neutral Matchup,Average,50.0,0,,0,,,,,,,,,,,,,,,,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.0,1.0,54.5,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,50.0,50.0,50.0,52.2,50.0,45.0,51.8,5.91,0.758,1.0,1.0,1.0,0.962,0.962,1.06,14.92,8.52,63.5,30.4,D,Probable SP unavailable; Lineup unconfirmed,,,,,,
24,2026-09-19,825029,2026-09-20T00:10:00Z,Scheduled,Chase Field,New York Yankees @ Arizona Diamondbacks,Away,592450,Aaron Judge,New York Yankees,Arizona Diamondbacks,RF,R,No,,66,285,237,57,10,0,18,45,41,43,2,85,0.241,0.36,0.511,0.871,7,24,23,4,1,0.174,0.0417,7,24,23,4,1,0.174,0.0417,327,27,8.1,27.6,47.6,25.3,27.1,15.1,26.0,48.1,24.7,8.1,3.8,8.1,68.8,84.7,20.9,0.836,74.4,96.2,112.4,56.4,11.6,11.7,46.6,45.9,Below Average,3.0,Pull Power,A-,Elevated power plane,45.9,Below Average,0.989,Good,3.7,57.1,92.1,0.726,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,23.23,5.23,Strong positive regression,Below Average Pull Power profile. 8.1% barrel rate; 84.7 mph average exit velocity; 26.0% air-ball rate; 48.1% pull-air rate; 8.1% HR-launch rate.,0.0632,0.0539,4.15,2,1,13.2,0.15,15.2,Very recent HR,694297.0,Brandon Pfaadt,R,RHB vs RHP,27,17,124.0,3.77,1.17,14,1.02,6.1,2.1,685.0,4.7,23.6,13.4,41.9,26.3,83.0,95.0,112.3,0.478,14.0,77.4,99.8,0.9,10.7,4-Seam Fastball,R,RHB vs RHP,48.4,204,0.24,0.342,0.497,0.839,12,25,63,0.0588,10.3,0.894,232,0.0086,4.7,0.457,3,3,3,3/3,1.0,1.0,3.333,4.333,2,0,0,60.4,Slight Hitter Advantage,Above average,57.5,5,Pitch-level Statcast · last 5 MLB games,476,4-Seam Fastball,31.51260504201681,150.0,Changeup,15.966386554621849,76.0,Sweeper,15.966386554621849,76.0,Curveball,13.025210084033613,62.0,Sinker,12.605042016806722,60.0,Cutter,10.92436974789916,52.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.055,0.972,57.3,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,48.4,31.2,77.4,42.0,50.0,45.0,51.6,5.87,0.95,0.987,0.985,1.0,0.989,0.989,0.98,20.55,11.77,74.3,32.6,D,Lineup unconfirmed,,,,,,
25,2026-09-19,824788,2026-09-19T20:05:00Z,Scheduled,Oriole Park at Camden Yards,Milwaukee Brewers @ Baltimore Orioles,Home,687952,Christian Encarnacion-Strand,Baltimore Orioles,Milwaukee Brewers,3B,R,No,,52,193,176,48,12,0,10,22,36,10,4,53,0.273,0.323,0.511,0.834,11,44,38,11,2,0.289,0.0455,25,96,87,26,4,0.299,0.0417,277,126,7.2,21.1,47.9,20.7,31.4,16.0,27.4,53.7,31.8,6.4,4.2,6.4,48.5,82.6,21.0,0.698,72.0,94.4,111.8,33.1,11.2,6.2,50.2,40.7,Below Average,2.5,Pull Power,A-,Elevated power plane,40.7,Below Average,0.974,Good,6.3,55.6,94.3,0.665,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,17.07,7.07,Strong positive regression,Below Average Pull Power profile. 7.2% barrel rate; 82.6 mph average exit velocity; 27.4% air-ball rate; 53.7% pull-air rate; 6.4% HR-launch rate.,0.0518,0.0442,4.09,3,1,17.6,0.17,17.0,Very recent HR,688107.0,Robert Gasser,L,RHB vs LHP,19,18,96.1,4.3,1.27,14,1.31,8.6,2.9,583.0,4.3,20.2,13.7,48.4,32.4,81.4,93.2,114.7,0.521,14.0,56.7,100.0,0.729,6.4,Sweeper,R,RHB vs LHP,63.7,72,0.317,0.394,0.698,1.093,7,7,22,0.0972,13.1,1.073,288,0.0417,5.0,0.557,0,0,0,0/0,,,,,0,0,0,58.5,Slight Hitter Advantage,Above average,50.0,5,Pitch-level Statcast · last 5 MLB games,407,Cutter,23.587223587223587,96.0,Sinker,21.867321867321866,89.0,Sweeper,21.62162162162162,88.0,4-Seam Fastball,21.13022113022113,86.0,Changeup,11.302211302211303,46.0,Slider,0.4914004914004914,2.0,Unknown,,Unknown,,No,99.0,0.99,1.0,48.2,1.013,0.968,62.1,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,63.7,33.4,56.7,52.2,48.2,45.0,51.2,5.77,0.996,1.034,1.025,1.0,0.974,0.974,0.98,16.89,10.62,73.5,30.0,D,Lineup unconfirmed,,,,,,
26,2026-09-19,824137,2026-09-19T23:10:00Z,Scheduled,Daikin Park,Atlanta Braves @ Houston Astros,Home,701358,Cam Smith,Houston Astros,Atlanta Braves,RF,R,No,,149,534,481,102,16,6,20,62,54,39,7,135,0.212,0.278,0.395,0.673,10,36,33,6,3,0.182,0.0833,24,78,73,12,3,0.164,0.0385,710,116,7.4,27.9,38.6,32.0,28.9,11.6,22.4,48.2,26.5,6.9,3.7,6.9,37.2,82.8,19.3,0.567,76.3,96.3,116.1,73.4,13.0,17.2,44.7,44.0,Below Average,3.0,Pull Power,A,Excellent HR swing plane,44.0,Below Average,0.983,Good,7.8,58.3,95.3,0.519,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,44.45,24.45,Strong positive regression,Below Average Pull Power profile. 7.4% barrel rate; 82.8 mph average exit velocity; 22.4% air-ball rate; 48.2% pull-air rate; 6.9% HR-launch rate.,0.0375,0.0365,3.93,20,6,24.0,0.83,83.2,Near normal interval,656550.0,Grant Holmes,R,RHB vs RHP,29,28,141.2,3.49,1.3,20,1.27,6.99,3.75,737.0,5.6,28.9,15.6,44.6,28.9,85.2,97.0,114.8,0.55,20.0,56.6,99.9,0.684,8.6,Slider,R,RHB vs RHP,38.3,395,0.216,0.279,0.384,0.663,13,28,102,0.0329,6.9,0.609,237,0.0338,4.4,0.52,0,0,0,0/0,,,,,0,0,0,47.0,Neutral Matchup,Average,50.0,5,Pitch-level Statcast · last 5 MLB games,364,Slider,37.637362637362635,137.0,4-Seam Fastball,28.846153846153847,105.0,Changeup,10.43956043956044,38.0,Sinker,9.89010989010989,36.0,Curveball,7.417582417582418,27.0,Cutter,5.769230769230769,21.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.013,0.981,54.9,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,38.3,41.2,56.6,57.3,50.0,45.0,51.1,5.75,1.274,1.027,0.985,1.0,0.983,0.983,1.0,13.58,10.75,83.2,29.6,F,Lineup unconfirmed,,,,,,
27,2026-09-19,825029,2026-09-20T00:10:00Z,Scheduled,Chase Field,New York Yankees @ Arizona Diamondbacks,Away,682987,Spencer Jones,New York Yankees,Arizona Diamondbacks,RF,L,No,,80,265,238,59,12,1,10,32,38,24,1,96,0.248,0.318,0.433,0.751,11,46,42,11,1,0.262,0.0217,26,98,88,25,4,0.284,0.0408,330,118,7.7,27.4,45.6,24.0,30.4,16.4,29.8,40.1,36.4,7.1,4.1,7.1,41.1,85.7,20.9,0.796,75.2,97.4,113.9,63.5,14.0,11.4,40.9,44.9,Below Average,3.0,Contact-First Profile,A-,Elevated power plane,44.9,Below Average,0.986,Good,8.5,47.4,97.4,0.833,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,21.92,11.92,Strong positive regression,Below Average Contact-First Profile profile. 7.7% barrel rate; 85.7 mph average exit velocity; 29.8% air-ball rate; 40.1% pull-air rate; 7.1% HR-launch rate.,0.0377,0.0359,4.05,10,2,23.8,0.42,42.0,Recently homered,694297.0,Brandon Pfaadt,R,LHB vs RHP,27,17,124.0,3.77,1.17,14,1.02,6.1,2.1,685.0,4.7,23.6,13.4,41.9,26.3,83.0,95.0,112.3,0.478,14.0,71.7,99.8,0.838,8.4,4-Seam Fastball,L,LHB vs RHP,44.9,211,0.206,0.281,0.36,0.641,7,20,80,0.0332,7.2,0.758,281,0.0427,4.7,0.496,0,0,0,0/0,,,,,0,0,0,55.3,Neutral Matchup,Average,50.0,5,Pitch-level Statcast · last 5 MLB games,476,4-Seam Fastball,31.51260504201681,150.0,Changeup,15.966386554621849,76.0,Sweeper,15.966386554621849,76.0,Curveball,13.025210084033613,62.0,Sinker,12.605042016806722,60.0,Cutter,10.92436974789916,52.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.043,0.972,54.9,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,44.9,31.2,71.7,58.9,50.0,45.0,51.1,5.75,0.937,0.987,1.025,1.0,0.986,0.986,1.0,13.78,9.06,78.8,27.0,F,Lineup unconfirmed,,,,,,
28,2026-09-19,823330,2026-09-19T22:40:00Z,Scheduled,PNC Park,Kansas City Royals @ Pittsburgh Pirates,Away,695506,Jac Caglianone,Kansas City Royals,Pittsburgh Pirates,RF,L,No,,136,522,484,134,27,2,23,66,70,30,7,139,0.277,0.328,0.483,0.811,5,12,10,0,0,0.0,0.0,17,61,58,15,1,0.259,0.0164,668,76,6.5,32.0,60.5,17.3,22.2,12.5,26.3,52.8,28.5,4.5,2.7,4.5,39.9,84.8,8.9,0.658,74.8,98.5,114.8,64.7,12.6,18.0,41.6,46.6,Below Average,3.0,Pull Power,C,Low line-drive plane,46.6,Below Average,0.99,Good,3.9,60.0,96.1,0.585,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,38.9,15.9,Strong positive regression,Below Average Pull Power profile. 6.5% barrel rate; 84.8 mph average exit velocity; 26.3% air-ball rate; 52.8% pull-air rate; 4.5% HR-launch rate.,0.0441,0.0418,4.15,40,13,21.0,1.9,190.1,Above normal drought,696149.0,Bubba Chandler,R,LHB vs RHP,29,28,147.1,4.28,1.35,14,0.86,8.06,4.58,869.0,3.6,22.0,13.9,36.9,27.7,83.2,94.0,114.8,0.501,14.0,71.5,99.7,0.815,9.5,4-Seam Fastball,L,LHB vs RHP,48.6,363,0.287,0.347,0.502,0.849,16,29,92,0.0441,9.2,0.741,354,0.0311,4.3,0.563,0,0,0,0/0,,,,,0,0,0,56.9,Neutral Matchup,Average,50.0,5,Pitch-level Statcast · last 5 MLB games,444,4-Seam Fastball,42.792792792792795,190.0,Slider,22.74774774774775,101.0,Sinker,16.666666666666668,74.0,Curveball,9.00900900900901,40.0,Changeup,8.783783783783784,39.0,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.043,0.961,60.6,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,48.6,24.9,71.5,50.5,50.0,45.0,50.9,5.7,0.79,0.962,1.025,1.0,0.99,0.99,1.035,16.24,9.06,81.9,33.6,D,Lineup unconfirmed,,,,,,
29,2026-09-19,824788,2026-09-19T20:05:00Z,Scheduled,Oriole Park at Camden Yards,Milwaukee Brewers @ Baltimore Orioles,Home,624413,Pete Alonso,Baltimore Orioles,Milwaukee Brewers,1B,R,No,,154,670,577,154,24,0,38,92,105,78,10,162,0.267,0.361,0.506,0.867,11,51,42,12,5,0.286,0.098,26,115,97,25,9,0.258,0.0783,857,145,8.0,32.3,41.5,29.6,28.8,14.7,24.4,40.0,30.3,8.5,4.2,8.5,59.8,86.7,21.2,0.755,72.9,98.5,113.7,41.9,12.9,13.2,53.8,47.1,Below Average,3.0,Contact-First Profile,A-,Elevated power plane,47.1,Below Average,0.992,Good,7.6,45.2,98.2,0.755,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,60.87,22.87,Strong positive regression,Below Average Contact-First Profile profile. 8.0% barrel rate; 86.7 mph average exit velocity; 24.4% air-ball rate; 40.0% pull-air rate; 8.5% HR-launch rate.,0.0567,0.053,4.09,0,0,15.2,0.0,0.0,Very recent HR,688107.0,Robert Gasser,L,RHB vs LHP,19,18,96.1,4.3,1.27,14,1.31,8.6,2.9,583.0,4.3,20.2,13.7,48.4,32.4,81.4,93.2,114.7,0.521,14.0,64.3,100.0,0.768,8.3,Sweeper,R,RHB vs LHP,50.7,203,0.256,0.33,0.444,0.774,9,18,49,0.0443,9.5,0.718,288,0.0417,5.0,0.557,0,0,0,0/0,,,,,0,0,0,55.3,Neutral Matchup,Average,50.0,5,Pitch-level Statcast · last 5 MLB games,407,Cutter,23.587223587223587,96.0,Sinker,21.867321867321866,89.0,Sweeper,21.62162162162162,88.0,4-Seam Fastball,21.13022113022113,86.0,Changeup,11.302211302211303,46.0,Slider,0.4914004914004914,2.0,Unknown,,Unknown,,No,99.0,0.99,1.0,48.2,1.029,0.968,56.3,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,50.7,33.4,64.3,56.4,48.2,45.0,50.6,5.65,1.273,1.034,1.025,1.0,0.992,0.992,0.98,19.95,14.43,85.0,38.2,D+,Lineup unconfirmed,,,,,,
30,2026-09-19,824461,2026-09-19T22:40:00Z,Scheduled,Great American Ball Park,Chicago Cubs @ Cincinnati Reds,Away,664023,Ian Happ,Chicago Cubs,Cincinnati Reds,LF,S,No,,148,606,519,114,26,2,24,85,66,78,7,181,0.22,0.329,0.416,0.745,10,29,22,4,1,0.182,0.0345,24,83,70,18,4,0.257,0.0482,735,109,6.0,22.9,52.9,24.2,22.9,12.9,23.7,57.8,31.8,7.6,4.5,7.6,50.0,81.9,18.0,0.626,69.6,93.9,111.3,13.7,11.3,3.1,44.5,35.5,Below Average,2.5,Pull Power,A,Excellent HR swing plane,35.5,Below Average,0.959,Good,5.5,62.5,93.1,0.66,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,41.26,17.26,Strong positive regression,Below Average Pull Power profile. 6.0% barrel rate; 81.9 mph average exit velocity; 23.7% air-ball rate; 57.8% pull-air rate; 7.6% HR-launch rate.,0.0396,0.0383,4.05,0,0,21.6,0.0,0.0,Very recent HR,666157.0,Nick Lodolo,L,Switch vs LHP,19,19,96.2,5.12,1.49,19,1.77,7.36,3.91,552.0,6.7,26.4,13.9,37.7,33.0,83.6,96.1,115.9,0.619,19.0,49.1,100.0,0.643,6.9,4-Seam Fastball,R,RHB vs LHP,40.9,142,0.147,0.22,0.271,0.491,4,9,48,0.0282,5.5,0.501,329,0.0486,7.6,0.627,6,5,1,1/5,0.2,0.333,0.4,0.733,0,1,2,44.4,Neutral Matchup,Average,44.1,5,Pitch-level Statcast · last 5 MLB games,487,4-Seam Fastball,28.33675564681725,138.0,Sinker,26.694045174537987,130.0,Curveball,25.462012320328544,124.0,Changeup,19.50718685831622,95.0,,,,,,,Unknown,,Unknown,,No,112.0,1.12,1.0,71.6,0.998,0.992,53.3,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,40.9,42.3,49.1,48.1,71.6,45.0,50.5,5.62,1.024,1.107,1.035,1.0,0.959,0.959,0.98,14.65,11.05,83.6,30.8,D,Lineup unconfirmed,,,,,,
31,2026-09-19,823899,2026-09-20T01:10:00Z,Scheduled,UNIQLO Field at Dodger Stadium,San Francisco Giants @ Los Angeles Dodgers,Home,605141,Mookie Betts,Los Angeles Dodgers,San Francisco Giants,SS,R,No,,115,493,448,114,20,0,22,66,65,42,2,54,0.254,0.32,0.446,0.766,10,46,39,13,5,0.333,0.1087,24,111,94,30,6,0.319,0.0541,628,132,4.9,26.8,45.1,29.7,25.2,18.3,35.2,49.2,33.0,7.0,4.9,7.0,64.0,85.0,21.9,0.491,67.5,95.9,108.3,8.3,14.2,1.7,54.4,32.5,Weak,2.5,Pull Power,A-,Elevated power plane,32.5,Weak,0.951,Good,4.5,56.1,95.9,0.491,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,31.54,9.54,Strong positive regression,Weak Pull Power profile. 4.9% barrel rate; 85.0 mph average exit velocity; 35.2% air-ball rate; 49.2% pull-air rate; 7.0% HR-launch rate.,0.0446,0.0422,3.99,0,0,20.4,0.0,0.0,Very recent HR,,TBD,,Unknown,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,,,,,,,,50.0,0.0,,,Unknown,R,Unknown,50.0,0,,,,,0,0,0,,,,0,,,,0,0,0,0/0,,,,,0,0,0,50.0,Neutral Matchup,Average,50.0,0,,0,,,,,,,,,,,,,,,,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.0,1.0,51.1,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,50.0,50.0,50.0,51.4,50.0,45.0,50.4,5.6,1.315,1.0,1.0,1.0,0.951,0.951,0.98,15.79,11.66,75.0,30.9,D,Probable SP unavailable; Lineup unconfirmed,,,,,,
32,2026-09-19,823249,2026-09-20T00:40:00Z,Scheduled,Petco Park,Miami Marlins @ San Diego Padres,Away,681715,Heriberto Hernández,Miami Marlins,San Diego Padres,LF,R,No,,122,469,417,96,16,1,24,47,64,47,4,127,0.23,0.313,0.446,0.759,11,52,47,12,1,0.255,0.0192,26,118,102,24,6,0.235,0.0508,516,136,8.8,29.0,51.2,32.1,16.7,17.6,28.4,59.1,28.3,9.5,6.9,9.5,52.2,85.2,14.8,0.685,71.8,97.3,112.6,39.9,13.2,10.8,62.5,49.3,Average,3.0,Pull Power,A,Excellent HR swing plane,49.3,Average,0.998,Good,8.8,68.4,97.0,0.688,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,41.15,17.15,Strong positive regression,Average Pull Power profile. 8.8% barrel rate; 85.2 mph average exit velocity; 28.4% air-ball rate; 59.1% pull-air rate; 9.5% HR-launch rate.,0.0512,0.0473,4.05,43,10,17.4,2.47,247.5,Very long drought,663554.0,Casey Mize,R,RHB vs RHP,24,24,124.1,3.69,1.14,14,1.01,7.75,2.24,672.0,5.1,24.4,17.6,41.4,26.6,83.2,95.2,113.0,0.501,14.0,52.2,100.0,0.672,7.0,4-Seam Fastball,R,RHB vs RHP,50.7,310,0.231,0.313,0.419,0.732,14,31,92,0.0452,7.6,0.63,223,0.0404,7.7,0.639,2,1,1,1/1,1.0,1.0,1.0,2.0,0,1,0,51.6,Neutral Matchup,Average,52.5,5,Pitch-level Statcast · last 5 MLB games,374,4-Seam Fastball,35.82887700534759,134.0,Slider,31.016042780748663,116.0,Split-Finger,22.994652406417114,86.0,Sinker,5.614973262032086,21.0,Slurve,4.545454545454546,17.0,,,,Unknown,,Unknown,,No,94.0,0.94,1.0,39.2,1.004,0.976,61.3,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,50.7,33.4,52.2,63.1,39.2,45.0,50.3,5.58,0.883,0.986,0.985,1.0,0.998,0.998,1.06,17.81,9.84,85.0,37.2,D+,Lineup unconfirmed,,,,,,
