Rank,Date,Game PK,Game Time UTC,Game Status,Venue,Matchup,Home/Away,Player ID,Player,Team,Opponent,Position,Bats,Confirmed Lineup,Lineup Spot,G,PA,AB,H,2B,3B,HR,R,RBI,BB,HBP,SO,AVG,OBP,SLG,OPS,L14 G,L14 PA,L14 AB,L14 H,L14 HR,L14 AVG,L14 HR/PA,L30 G,L30 PA,L30 AB,L30 H,L30 HR,L30 AVG,L30 HR/PA,Statcast BBE,L30 Statcast BBE,Barrel %,Hard Hit %,Pull %,Center %,Oppo %,Fly Ball %,Air Ball %,Pull Air %,Sweet Spot %,HR Launch %,Ideal HR Contact %,Ideal Contact %,HR/Barrel %,Avg Exit Velocity,Avg Launch Angle,xSLG on Contact,Avg Bat Speed,EV50,Max Exit Velocity,Fast Swing Rate %,Squared-Up Rate %,Blast Rate %,Ideal Attack Angle %,Power DNA Score,Power DNA Label,Power DNA Stars,Power Archetype,Swing Plane Grade,Swing Plane Label,Power Profile Score,Power Profile Label,Power Profile Multiplier,Power Profile Data Quality,L30 Barrel %,L30 Pull Air %,L30 EV50,L30 xSLG on Contact,Fast Swing Source,Squared-Up Source,Blast Source,Ideal Attack Angle Source,Barrels per PA,Barrels per PA %,Estimated xHR,xHR Minus Actual HR,HR Regression Label,AI Power Outlook,Raw HR/PA,Bayesian HR/PA,Expected PA,AB Since Last HR,Games Since Last HR,AB/HR,Due Ratio,Due Meter Pct,Due Label,Opposing SP ID,Opposing SP,Opposing SP Throws,Platoon,SP G,SP GS,SP IP,SP ERA,SP WHIP,SP HR,SP HR/9,SP K/9,SP BB/9,SP Statcast BBE,SP Barrel % Allowed,SP Hard Hit % Allowed,SP Fly Ball % Allowed,SP Pull Air % Allowed,SP Sweet Spot % Allowed,SP Avg EV Allowed,SP EV50 Allowed,SP Max EV Allowed,SP xSLG on Contact Allowed,SP Statcast HR Allowed,Pitch Type Matchup Score,Pitch Mix Coverage %,Weighted xSLG vs Pitch Mix,Weighted Barrel % vs Pitch Mix,Primary Pitch Matchup,Effective Batter Side,Handedness Matchup,Handedness Matchup Score,Hitter Split PA,Hitter Split AVG,Hitter Split OBP,Hitter Split SLG,Hitter Split OPS,Hitter Split HR,Hitter Split BB,Hitter Split K,Hitter HR/PA vs Hand,Hitter Barrel % vs Hand,Hitter xSLG vs Hand,Pitcher Split PA Allowed,Pitcher HR/PA Allowed vs Side,Pitcher Barrel % Allowed vs Side,Pitcher xSLG Allowed vs Side,Career BvP PA,Career BvP AB,Career BvP H,Career BvP Results,Career BvP AVG,Career BvP OBP,Career BvP SLG,Career BvP OPS,Career BvP HR,Career BvP BB,Career BvP K,Hitter vs Pitcher Matchup Score,Hitter vs Pitcher Matchup Label,Hitter vs Pitcher Matchup Band,Career BvP Component Score,Recent Pitch Mix Games,Recent Pitch Mix Source,Recent Pitch Mix Total,Recent Pitch 1 Name,Recent Pitch 1 Usage %,Recent Pitch 1 Count,Recent Pitch 2 Name,Recent Pitch 2 Usage %,Recent Pitch 2 Count,Recent Pitch 3 Name,Recent Pitch 3 Usage %,Recent Pitch 3 Count,Recent Pitch 4 Name,Recent Pitch 4 Usage %,Recent Pitch 4 Count,Weather Condition,Temperature F,Wind,Wind MPH,Roof Closed,Park HR Factor,Park Multiplier,Weather Multiplier,Environment Score,Pitch Fit Multiplier,Pitcher Contact Multiplier,Hitter Power Component,Hitter Power Primary Metric,Hitter Power Secondary Metric,Hitter Power Third Metric,Hitter Power Fourth Metric,Handedness Matchup Component,Pitcher Vulnerability Component,Pitch Type Component,Recent Power Component,Environment Component,Lineup Component,HR Target Score,Target Score Probability %,Recent Form Multiplier,Pitcher HR Multiplier,Platoon Multiplier,Legacy OPS/SLG Multiplier,Statcast Power Multiplier,Power Multiplier,Due Multiplier,Baseline HR Probability %,HR Probability %,Model Confidence %,HR Model Score,Grade,Data Quality,Recent Pitch 5 Name,Recent Pitch 5 Usage %,Recent Pitch 5 Count,Recent Pitch 6 Name,Recent Pitch 6 Usage %,Recent Pitch 6 Count,Recent Pitch 7 Name,Recent Pitch 7 Usage %,Recent Pitch 7 Count
23,2026-08-21,824800,2026-08-21T23:15:00Z,Scheduled,Oriole Park at Camden Yards,Tampa Bay Rays @ Baltimore Orioles,Away,691406,Junior Caminero,Tampa Bay Rays,Baltimore Orioles,3B,R,No,,127,555,485,133,19,1,35,78,81,66,2,104,0.274,0.362,0.534,0.896,12,53,50,10,2,0.2,0.0377,26,112,102,22,6,0.216,0.0536,648,124,9.0,32.2,47.6,34.4,17.9,15.1,25.0,60.4,23.9,6.6,4.2,6.6,57.7,85.9,13.8,0.612,78.2,99.9,116.9,79.3,11.1,19.4,64.1,53.5,Average,3.0,Pull Power,A,Excellent HR swing plane,53.5,Average,1.01,Good,8.9,61.3,98.7,0.573,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,51.45,16.45,Strong positive regression,Average Pull Power profile. 9.0% barrel rate; 85.9 mph average exit velocity; 25.0% air-ball rate; 60.4% pull-air rate; 6.6% HR-launch rate.,0.0631,0.0575,4.15,34,8,13.9,2.45,245.4,Very long drought,669432.0,Trevor Rogers,L,RHB vs LHP,23,23,125.2,4.15,1.25,13,0.93,7.73,2.51,764.0,4.3,23.3,12.3,42.9,27.9,82.2,94.5,117.3,0.514,13.0,54.4,100.0,0.664,8.5,4-Seam Fastball,R,RHB vs LHP,44.9,148,0.281,0.412,0.496,0.908,7,26,22,0.0473,8.5,0.617,395,0.0304,5.1,0.551,5,5,2,2/5,0.4,0.4,0.4,0.8,0,0,1,48.6,Neutral Matchup,Average,46.9,5,Pitch-level Statcast · last 5 MLB games,452,4-Seam Fastball,47.34513274336283,214.0,Changeup,20.353982300884955,92.0,Sweeper,15.70796460176991,71.0,Cutter,8.4070796460177,38.0,Unknown,,Unknown,,No,99.0,0.99,1.0,48.2,1.009,0.968,62.8,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,44.9,31.1,54.4,66.6,48.2,45.0,51.6,5.87,0.912,0.973,1.025,1.03,1.01,1.04,1.06,21.8,12.76,85.0,43.8,C-,Lineup unconfirmed,Sinker,8.185840707964601,37.0,,,,,,
24,2026-08-21,824317,2026-08-22T00:40:00Z,Scheduled,Coors Field,Cleveland Guardians @ Colorado Rockies,Home,666160,Mickey Moniak,Colorado Rockies,Cleveland Guardians,LF,L,No,,88,332,304,81,15,4,20,42,59,18,3,85,0.266,0.307,0.539,0.846,10,40,35,6,1,0.171,0.025,21,85,75,17,4,0.227,0.0471,452,115,6.4,25.5,54.2,19.8,26.0,19.4,28.0,51.3,29.1,6.4,3.5,6.4,64.0,83.1,21.0,0.558,73.0,95.1,109.2,43.1,11.7,12.6,50.3,40.4,Below Average,2.5,Pull Power,A-,Elevated power plane,40.4,Below Average,0.973,Good,5.2,38.7,93.9,0.528,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,25.94,5.94,Strong positive regression,Below Average Pull Power profile. 6.4% barrel rate; 83.1 mph average exit velocity; 28.0% air-ball rate; 51.3% pull-air rate; 6.4% HR-launch rate.,0.0602,0.0527,4.09,0,0,15.2,0.0,0.0,Very recent HR,676282.0,Joey Cantillo,L,LHB vs LHP,26,26,125.2,3.8,1.44,15,1.07,9.95,4.23,624.0,4.8,25.0,15.2,43.6,25.6,81.8,94.9,113.4,0.52,15.0,75.0,99.9,0.912,9.5,4-Seam Fastball,L,LHB vs LHP,36.0,64,0.22,0.25,0.407,0.657,3,1,22,0.0469,3.9,0.443,133,0.0226,4.9,0.568,0,0,0,0/0,,,,,0,0,0,52.5,Neutral Matchup,Average,50.0,5,Pitch-level Statcast · last 5 MLB games,362,Curveball,44.751381215469614,162.0,4-Seam Fastball,27.900552486187845,101.0,Changeup,18.50828729281768,67.0,Cutter,8.839779005524862,32.0,Unknown,,Unknown,,No,118.0,1.18,1.0,82.4,1.05,0.973,50.1,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,36.0,34.1,75.0,36.5,82.4,45.0,51.4,5.82,0.865,0.995,0.985,1.03,0.973,1.002,0.98,19.88,12.18,82.5,34.0,D,Lineup unconfirmed,,,,,,,,,
25,2026-08-21,824800,2026-08-21T23:15:00Z,Scheduled,Oriole Park at Camden Yards,Tampa Bay Rays @ Baltimore Orioles,Home,691723,Coby Mayo,Baltimore Orioles,Tampa Bay Rays,3B,R,No,,101,331,303,64,12,3,17,45,47,24,3,108,0.211,0.275,0.439,0.714,11,38,35,9,2,0.257,0.0526,22,70,65,17,4,0.262,0.0571,406,90,9.1,31.8,54.7,23.2,22.0,18.0,30.1,53.5,34.5,9.4,6.2,9.4,47.1,84.2,23.5,0.721,73.9,98.1,115.7,53.0,17.4,14.0,45.5,54.3,Average,3.0,Pull Power,A-,Elevated power plane,54.3,Average,1.012,Good,10.0,50.0,96.7,0.815,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,32.03,15.03,Strong positive regression,Average Pull Power profile. 9.1% barrel rate; 84.2 mph average exit velocity; 30.1% air-ball rate; 53.5% pull-air rate; 9.4% HR-launch rate.,0.0514,0.0462,3.93,4,1,17.8,0.22,22.4,Very recent HR,642547.0,Freddy Peralta,R,RHB vs RHP,25,25,128.0,5.27,1.48,20,1.41,8.65,3.73,760.0,3.4,23.0,14.1,46.1,30.1,82.1,93.6,114.7,0.504,20.0,64.5,98.3,0.738,9.9,4-Seam Fastball,R,RHB vs RHP,26.2,215,0.168,0.233,0.284,0.517,4,15,75,0.0186,6.7,0.497,207,0.0242,2.9,0.479,2,1,0,0/1,0.0,0.5,0.0,0.5,0,1,0,43.5,Neutral Matchup,Average,45.5,5,Pitch-level Statcast · last 5 MLB games,445,4-Seam Fastball,55.28089887640449,246.0,Changeup,23.370786516853933,104.0,Curveball,9.662921348314606,43.0,Sweeper,9.438202247191011,42.0,Unknown,,Unknown,,No,99.0,0.99,1.0,48.2,1.029,0.959,58.6,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,26.2,30.7,64.5,63.3,48.2,45.0,51.3,5.8,1.073,1.05,0.985,1.0,1.012,1.012,0.98,16.97,11.36,81.2,30.5,D,Lineup unconfirmed,Slow Curve,1.348314606741573,6.0,Slider,0.898876404494382,4.0,,,
26,2026-08-21,823262,2026-08-22T01:40:00Z,Scheduled,Petco Park,Minnesota Twins @ San Diego Padres,Away,665019,Kody Clemens,Minnesota Twins,San Diego Padres,1B,L,No,,111,449,411,97,21,5,21,58,61,28,6,101,0.236,0.293,0.465,0.758,9,38,34,9,2,0.265,0.0526,22,93,86,19,3,0.221,0.0323,601,129,6.5,28.3,55.3,20.5,23.8,17.8,28.3,49.7,25.2,7.7,4.9,7.7,47.2,84.9,19.8,0.581,70.3,96.5,110.8,11.4,13.2,4.1,61.2,36.6,Below Average,2.5,Pull Power,A,Excellent HR swing plane,36.6,Below Average,0.962,Good,6.2,58.3,96.3,0.56,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,36.63,15.63,Strong positive regression,Below Average Pull Power profile. 6.5% barrel rate; 84.9 mph average exit velocity; 28.3% air-ball rate; 49.7% pull-air rate; 7.7% HR-launch rate.,0.0468,0.0437,4.05,11,3,19.6,0.56,56.2,Recently homered,,TBD,,Unknown,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,,,,,,,,50.0,0.0,,,Unknown,L,Unknown,50.0,0,,,,,0,0,0,,,,0,,,,0,0,0,0/0,,,,,0,0,0,50.0,Neutral Matchup,Average,50.0,0,,0,,,,,,,,,,,,,Unknown,,Unknown,,No,94.0,0.94,1.0,39.2,1.0,1.0,54.7,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,50.0,50.0,50.0,56.0,39.2,45.0,51.3,5.8,0.998,1.0,1.0,1.0,0.962,0.962,1.0,16.54,9.95,74.4,28.0,F,Probable SP unavailable; Lineup unconfirmed,,,,,,,,,
27,2026-08-21,824559,2026-08-21T23:40:00Z,Scheduled,Rate Field,New York Mets @ Chicago White Sox,Home,545341,Randal Grichuk,Chicago White Sox,New York Mets,DH,R,No,,89,201,192,53,20,1,10,31,31,7,1,46,0.276,0.303,0.547,0.85,11,24,24,9,1,0.375,0.0417,23,48,47,17,1,0.362,0.0208,270,65,6.7,33.4,49.3,19.7,29.5,15.0,28.2,41.5,28.6,4.6,2.9,4.6,43.0,85.7,19.8,0.577,72.8,98.8,113.4,46.2,16.3,16.8,56.5,43.6,Below Average,2.5,Contact-First Profile,A,Excellent HR swing plane,43.6,Below Average,0.982,Good,6.2,38.9,100.3,0.474,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,15.62,5.62,Strong positive regression,Below Average Contact-First Profile profile. 6.7% barrel rate; 85.7 mph average exit velocity; 28.2% air-ball rate; 41.5% pull-air rate; 4.6% HR-launch rate.,0.0498,0.0431,4.09,4,3,19.2,0.21,20.8,Very recent HR,640455.0,Sean Manaea,L,RHB vs LHP,26,12,111.0,4.22,1.32,16,1.3,9.16,3.0,671.0,4.8,22.4,14.2,50.6,31.3,80.7,93.6,114.6,0.571,16.0,65.3,100.0,0.757,9.3,4-Seam Fastball,R,RHB vs LHP,51.6,132,0.315,0.356,0.637,0.993,8,7,32,0.0606,7.2,0.701,328,0.0366,5.0,0.579,3,3,1,1/3,0.333,0.333,0.667,1.0,0,0,1,56.4,Neutral Matchup,Average,51.3,5,Pitch-level Statcast · last 5 MLB games,457,4-Seam Fastball,53.82932166301969,246.0,Sweeper,26.695842450765863,122.0,Sinker,15.317286652078774,70.0,Changeup,2.4070021881838075,11.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.031,0.973,54.4,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,51.6,38.5,65.3,51.6,50.0,45.0,51.2,5.78,0.9,1.032,1.025,1.03,0.982,1.012,0.98,16.49,10.22,70.2,29.2,F,Lineup unconfirmed,Cutter,1.75054704595186,8.0,,,,,,
28,2026-08-21,823262,2026-08-22T01:40:00Z,Scheduled,Petco Park,Minnesota Twins @ San Diego Padres,Away,663616,Trevor Larnach,Minnesota Twins,San Diego Padres,LF,L,No,,104,377,332,89,19,1,10,50,42,41,3,68,0.268,0.354,0.422,0.776,8,30,29,4,0,0.138,0.0,19,68,63,10,2,0.159,0.0294,454,84,5.7,30.8,50.2,27.7,22.0,12.6,28.2,49.6,31.9,8.2,4.7,8.2,40.7,84.3,12.8,0.489,70.2,97.0,112.3,22.4,14.2,7.0,41.3,37.8,Below Average,2.5,Pull Power,A,Excellent HR swing plane,37.8,Below Average,0.966,Good,4.8,47.6,98.1,0.457,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,25.31,15.31,Strong positive regression,Below Average Pull Power profile. 5.7% barrel rate; 84.3 mph average exit velocity; 28.2% air-ball rate; 49.6% pull-air rate; 8.2% HR-launch rate.,0.0265,0.0278,4.05,38,11,33.2,1.14,114.5,Near normal interval,,TBD,,Unknown,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,,,,,,,,50.0,0.0,,,Unknown,L,Unknown,50.0,0,,,,,0,0,0,,,,0,,,,0,0,0,0/0,,,,,0,0,0,50.0,Neutral Matchup,Average,50.0,0,,0,,,,,,,,,,,,,Unknown,,Unknown,,No,94.0,0.94,1.0,39.2,1.0,1.0,55.1,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,50.0,50.0,50.0,52.2,39.2,45.0,51.1,5.76,0.867,1.0,1.0,1.0,0.966,0.966,1.0,10.81,7.03,72.4,25.1,F,Probable SP unavailable; Lineup unconfirmed,,,,,,,,,
29,2026-08-21,823510,2026-08-21T23:05:00Z,Scheduled,Yankee Stadium,Toronto Blue Jays @ New York Yankees,Home,641857,Ryan McMahon,New York Yankees,Toronto Blue Jays,3B,L,No,,106,306,278,60,12,0,10,29,32,24,2,93,0.216,0.282,0.367,0.649,10,28,25,5,0,0.2,0.0,23,63,54,12,1,0.222,0.0159,370,75,4.7,25.9,48.2,23.4,27.8,17.7,30.4,42.1,31.1,5.3,2.7,5.3,45.9,84.3,19.4,0.562,71.7,96.1,110.9,43.5,10.5,11.6,44.0,34.9,Weak,2.5,Pull Power,A,Excellent HR swing plane,34.9,Weak,0.958,Good,4.0,57.7,96.4,0.501,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,16.62,6.62,Strong positive regression,Weak Pull Power profile. 4.7% barrel rate; 84.3 mph average exit velocity; 30.4% air-ball rate; 42.1% pull-air rate; 5.3% HR-launch rate.,0.0327,0.0325,3.81,33,13,27.8,1.19,118.7,Near normal interval,,TBD,,Unknown,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,,,,,,,,50.0,0.0,,,Unknown,L,Unknown,50.0,0,,,,,0,0,0,,,,0,,,,0,0,0,0/0,,,,,0,0,0,50.0,Neutral Matchup,Average,50.0,0,,0,,,,,,,,,,,,,Unknown,,Unknown,,No,108.0,1.08,1.0,64.4,1.0,1.0,49.5,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,50.0,50.0,50.0,51.3,64.4,45.0,51.0,5.73,0.765,1.0,1.0,0.975,0.958,0.934,1.0,11.82,7.3,68.9,23.3,F,Probable SP unavailable; Lineup unconfirmed,,,,,,,,,
30,2026-08-21,824317,2026-08-22T00:40:00Z,Scheduled,Coors Field,Cleveland Guardians @ Colorado Rockies,Away,682657,Angel Martínez,Cleveland Guardians,Colorado Rockies,LF,S,No,,88,318,298,72,17,1,12,34,44,8,5,71,0.242,0.272,0.426,0.698,10,34,34,11,0,0.324,0.0,22,75,72,18,1,0.25,0.0133,451,78,4.8,23.7,51.2,27.2,21.6,13.9,29.6,53.6,34.7,7.5,6.5,7.5,45.9,80.8,15.1,0.546,68.9,93.8,109.5,17.4,11.6,5.5,48.6,35.6,Below Average,2.5,Pull Power,A,Excellent HR swing plane,35.6,Below Average,0.96,Good,5.1,57.1,93.1,0.553,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,21.5,9.5,Strong positive regression,Below Average Pull Power profile. 4.8% barrel rate; 80.8 mph average exit velocity; 29.6% air-ball rate; 53.6% pull-air rate; 7.5% HR-launch rate.,0.0377,0.0362,3.99,34,10,24.8,1.37,136.9,Above normal drought,685299.0,Tanner Gordon,R,Switch vs RHP,17,5,71.1,5.55,1.44,15,1.89,7.82,1.64,425.0,6.4,28.0,19.5,40.8,34.6,84.4,96.1,113.3,0.617,15.0,47.6,99.3,0.633,6.7,4-Seam Fastball,L,LHB vs RHP,47.3,203,0.222,0.261,0.423,0.685,9,6,54,0.0443,5.0,0.52,172,0.064,6.0,0.642,0,0,0,0/0,,,,,0,0,0,47.9,Neutral Matchup,Average,50.0,5,Pitch-level Statcast · last 5 MLB games,270,4-Seam Fastball,55.18518518518518,149.0,Changeup,21.11111111111111,57.0,Slider,17.40740740740741,47.0,Curveball,6.296296296296297,17.0,Unknown,,Unknown,,No,118.0,1.18,1.0,82.4,0.995,0.989,52.3,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,47.3,42.9,47.6,47.1,82.4,45.0,50.8,5.69,0.758,1.126,1.035,1.0,0.96,0.96,1.035,13.67,9.39,80.7,29.9,F,Lineup unconfirmed,,,,,,,,,
31,2026-08-21,823262,2026-08-22T01:40:00Z,Scheduled,Petco Park,Minnesota Twins @ San Diego Padres,Away,605137,Josh Bell,Minnesota Twins,San Diego Padres,DH,S,No,,123,499,453,117,26,1,17,64,77,41,2,103,0.258,0.321,0.433,0.754,11,48,41,13,2,0.317,0.0417,23,99,86,25,4,0.291,0.0404,715,142,5.0,24.5,51.1,24.4,24.6,12.8,23.6,49.1,26.7,6.5,5.0,6.5,50.7,83.4,17.7,0.571,70.0,95.4,113.7,23.5,11.4,8.3,54.7,36.8,Below Average,2.5,Pull Power,A,Excellent HR swing plane,36.8,Below Average,0.963,Good,4.9,48.4,96.0,0.562,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,34.8,17.8,Strong positive regression,Below Average Pull Power profile. 5.0% barrel rate; 83.4 mph average exit velocity; 23.6% air-ball rate; 49.1% pull-air rate; 6.5% HR-launch rate.,0.0341,0.0337,4.05,3,1,26.6,0.11,11.3,Very recent HR,,TBD,,Unknown,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,,,,,,,,50.0,0.0,,,Unknown,S,Unknown,50.0,0,,,,,0,0,0,,,,0,,,,0,0,0,0/0,,,,,0,0,0,50.0,Neutral Matchup,Average,50.0,0,,0,,,,,,,,,,,,,Unknown,,Unknown,,No,94.0,0.94,1.0,39.2,1.0,1.0,54.5,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,50.0,50.0,50.0,49.1,39.2,45.0,50.7,5.66,1.088,1.0,1.0,1.0,0.963,0.963,0.98,12.95,8.75,74.9,26.0,F,Probable SP unavailable; Lineup unconfirmed,,,,,,,,,
32,2026-08-21,823420,2026-08-21T22:40:00Z,Scheduled,Citizens Bank Park,St. Louis Cardinals @ Philadelphia Phillies,Home,547180,Bryce Harper,Philadelphia Phillies,St. Louis Cardinals,1B,L,No,,128,546,447,116,23,3,25,80,72,91,1,112,0.26,0.381,0.492,0.873,11,52,35,10,1,0.286,0.0192,25,113,84,23,4,0.274,0.0354,689,140,5.1,24.4,50.2,22.7,27.1,12.6,24.8,39.8,33.6,7.2,4.2,7.2,66.1,83.5,16.3,0.658,72.5,95.2,113.2,39.7,11.0,10.1,42.1,37.1,Below Average,2.5,Contact-First Profile,A,Excellent HR swing plane,37.1,Below Average,0.964,Good,4.3,41.9,94.5,0.641,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,33.09,8.09,Strong positive regression,Below Average Contact-First Profile profile. 5.1% barrel rate; 83.5 mph average exit velocity; 24.8% air-ball rate; 39.8% pull-air rate; 7.2% HR-launch rate.,0.0458,0.0433,4.17,30,10,17.9,1.68,167.8,Above normal drought,,TBD,,Unknown,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,,,,,,,,50.0,0.0,,,Unknown,L,Unknown,50.0,0,,,,,0,0,0,,,,0,,,,0,0,0,0/0,,,,,0,0,0,50.0,Neutral Matchup,Average,50.0,0,,0,,,,,,,,,,,,,Unknown,,Unknown,,No,108.0,1.08,1.0,64.4,1.0,1.0,51.1,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,50.0,50.0,50.0,38.7,64.4,45.0,50.6,5.64,0.845,1.0,1.0,1.0,0.964,0.964,1.035,16.86,10.05,75.0,34.2,D,Probable SP unavailable; Lineup unconfirmed,,,,,,,,,
33,2026-08-21,823911,2026-08-22T02:10:00Z,Scheduled,UNIQLO Field at Dodger Stadium,Pittsburgh Pirates @ Los Angeles Dodgers,Home,571970,Max Muncy,Los Angeles Dodgers,Pittsburgh Pirates,3B,L,No,,118,441,386,97,18,1,25,66,64,50,4,112,0.251,0.342,0.497,0.839,12,40,35,9,3,0.257,0.075,23,82,73,15,5,0.205,0.061,537,94,9.8,29.2,63.2,17.6,19.2,17.0,27.2,57.8,28.4,11.6,7.3,11.6,50.0,84.1,18.1,0.686,69.5,96.9,110.7,14.6,15.9,3.4,46.2,45.0,Below Average,3.0,Pull Power,A,Excellent HR swing plane,45.0,Below Average,0.986,Good,10.6,56.0,97.5,0.709,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,46.42,21.42,Strong positive regression,Below Average Pull Power profile. 9.8% barrel rate; 84.1 mph average exit velocity; 27.2% air-ball rate; 57.8% pull-air rate; 11.6% HR-launch rate.,0.0567,0.0514,4.09,5,2,15.4,0.32,32.4,Very recent HR,696149.0,Bubba Chandler,R,LHB vs RHP,24,23,121.1,4.23,1.37,10,0.74,8.01,4.75,718.0,3.2,21.3,13.8,34.5,26.9,83.1,93.8,114.8,0.479,10.0,63.4,99.7,0.74,9.2,4-Seam Fastball,L,LHB vs RHP,49.7,340,0.252,0.35,0.497,0.847,19,43,83,0.0559,9.8,0.691,284,0.0282,4.5,0.546,0,0,0,0/0,,,,,0,0,0,54.5,Neutral Matchup,Average,50.0,5,Pitch-level Statcast · last 5 MLB games,443,4-Seam Fastball,52.59593679458239,233.0,Slider,27.539503386004515,122.0,Changeup,11.512415349887133,51.0,Sinker,4.063205417607223,18.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.027,0.957,60.5,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,49.7,22.3,63.4,68.3,50.0,45.0,50.2,5.55,1.134,0.942,1.025,1.0,0.986,0.986,0.98,19.41,12.11,83.6,33.9,D,Lineup unconfirmed,Curveball,4.063205417607223,18.0,Sweeper,0.22573363431151242,1.0,,,
34,2026-08-21,823911,2026-08-22T02:10:00Z,Scheduled,UNIQLO Field at Dodger Stadium,Pittsburgh Pirates @ Los Angeles Dodgers,Home,660271,Shohei Ohtani,Los Angeles Dodgers,Pittsburgh Pirates,TWP,L,No,,122,540,457,133,24,3,30,82,80,71,5,125,0.291,0.388,0.554,0.942,12,53,51,13,4,0.255,0.0755,24,107,97,31,8,0.32,0.0748,601,129,9.6,31.5,57.6,14.9,25.9,16.7,30.8,44.9,34.6,9.5,5.0,9.5,57.4,85.4,17.6,0.816,72.8,98.4,116.0,44.0,16.3,14.0,47.6,53.2,Average,3.0,Pull Power,A,Excellent HR swing plane,53.2,Average,1.009,Good,8.5,42.5,97.6,0.844,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,49.21,19.21,Strong positive regression,Average Pull Power profile. 9.6% barrel rate; 85.4 mph average exit velocity; 30.8% air-ball rate; 44.9% pull-air rate; 9.5% HR-launch rate.,0.0556,0.0513,4.25,4,1,15.2,0.26,26.3,Very recent HR,696149.0,Bubba Chandler,R,LHB vs RHP,24,23,121.1,4.23,1.37,10,0.74,8.01,4.75,718.0,3.2,21.3,13.8,34.5,26.9,83.1,93.8,114.8,0.479,10.0,64.3,99.7,0.755,8.9,4-Seam Fastball,L,LHB vs RHP,52.2,360,0.293,0.407,0.545,0.952,18,57,82,0.05,10.2,0.807,284,0.0282,4.5,0.546,2,2,1,1/2,0.5,0.5,2.0,2.5,1,0,0,57.0,Neutral Matchup,Average,55.0,5,Pitch-level Statcast · last 5 MLB games,443,4-Seam Fastball,52.59593679458239,233.0,Slider,27.539503386004515,122.0,Changeup,11.512415349887133,51.0,Sinker,4.063205417607223,18.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.029,0.957,62.8,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,52.2,22.3,64.3,54.8,50.0,45.0,50.1,5.54,1.186,0.942,1.025,1.03,1.009,1.039,0.98,20.04,13.28,85.0,37.5,D+,Lineup unconfirmed,Curveball,4.063205417607223,18.0,Sweeper,0.22573363431151242,1.0,,,
